story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Khal-Hasidim_0162	Khal-Hasidim	embedding+lexical	0.949	מקוה	True	high	After the rabbi went to the mikveh (הלך הרב למקוה).	" ב בוניטש ) : ויהי ביום ערב שבת קודש אחר חצות אחר שהלך הרב למקוה קרא את הנגיד הנ""ל ואמר לו שאלה אחת קטנה אשאל ממעלתכם אל נא תשיבו פני הנה דרכי תמיד בכל ערב שבת לנסוע מעט לטייל על השדה ויש לי איזה טעם בזה ועל כן ימחול ר""מ"		
Peer-MiKdoshim_0011	PeerMikdoshim	embedding+lexical	0.949	טבל	False	high	The term 'וטבלתו' (and you shall dip him) is used metaphorically in the context of being 'plunged into destruction' (Job 9:31) and does not refer to ritual immersion.	ר אותה ותאמר לו כל עוד לא אדע נכונה כי הרגת את האיש היהודי וטבלתו בשחת כל חיי רוחי ירדו מטה מטה. ואתה עתה בחר לך אם חיים נפשי בתך יחידתך או חיי היהודי שונא דתך וצורר אומתך : ותקצר נפש המלך עד מאוד בעמל בתו כי הציקתהו והו		
Mifalot-HaZadikim_0026	Mifalot-HaZadikim	embedding	0.963		False	high	The story focuses on the identification of a hidden tzaddik and the transmission of mystical Torah secrets, with no mention of ritual immersion or a mikveh.	וא נסתר ובאתי לפניו ואמרתי לו רבי למדיני אורחות חיים וכששמע זאת אז מילא פיו בצחוק והיתול ואמר להעומדים עליו השמעתם איש שוטה הזה קורא לי רבי ורוצה להיות בחברתינו הצריכים אנחנו לשוטים כאלו אז ענו כולם בצחוק והיתול ובאמת לא		
Shivhei-Habesht_0197	Shivhei-Habesht	embedding	0.961		False	high	The story focuses on the Besht teaching the language of animals and birds through mystical secrets of the Chariot and contains no mention of ritual immersion or a mikveh.	"Shivhei-Habesht_0197 תיוגים* מעשה הי' שהרב המוכיח מוה' ארי׳ ליב מפולנאה חשקה נפשו מאוד ללמוד חכמת שיחת בהמות ועופות ושיחת דקלים מצד שנצרך לו זה לתוכחה ומאחר שהיה כוונתו לש""ש נגמר בדעתו ליסע ל הבעש״ט ולבקש ממנו שילמד אותו"		
Shivhei-Habesht_0021	Shivhei-Habesht	embedding	0.961		False	high	The story describes the encounter between the Besht and the Rabbi of Sharigrad, prayer, and repentance through financial restitution, but makes no mention of ritual immersion (mikveh).	"Shivhei-Habesht_0021 תיוגים* שמעתי מהרב המפורסם החסיד וחכים דק""ק פולנאה 20 21 שהי' שבחי הבעש״ט 22 שהיה אב""ד בק""ק שאריגראד שמע ש הבעש״ט בא לק""ק מאהליב אמר בלבו אסע גם אני כי לא היה עדיין חסיד ונסע ובא בעש""ק אליו קודם תפיל"		
Shivhei-Habesht_0193	Shivhei-Habesht	embedding	0.96		False	high	The story describes a process of repentance involving fasting and synagogue penance, but ritual immersion (tvilah) is never mentioned.	"Shivhei-Habesht_0193 תיוגים* פ""א הי' הבעש״ט באיזה קהילה והי׳ אכסניאותו על העלי' : פעם א׳ ראה איש א׳ עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך ועכ״ז לא "		
Shivhei-Habesht_0077	Shivhei-Habesht	embedding	0.96		False	high	The story describes the Besht's illness, mystical visions of Elijah, and an interaction with his daughter Adel, but contains no mention of ritual immersion or a mikveh.	Shivhei-Habesht_0077 תיוגים* שמעתי מהרב דקהילתינו בהיות הבעש״ט חולה קודם פטירתו לא שכב במשכב רק שנעש' כחוש וקולו נלקה והי יושב בבית התבודדותו התבדדותו ולא הי׳ בו כח לקרוא להמשרת שלו כשהיה צריך לו ותלה פעמן בבית גדול וחוט		
Khal-Hasidim_0086	Khal-Hasidim	embedding	0.96		False	high	The story focuses on the Baal Shem Tov's spiritual authority, Gan Eden, and the afterlife, with no mention of ritual immersion or a mikveh.	"Khal-Hasidim_0086 תיוגים מעשה כשבא הבעש״ט לק""ק מעזיבוז לא היה חשוב בעיני החסידים היינו הרה""ק ר' זאב קיצעס והרה""ק ר' דוד פורקעס מחמת השם שקראו אותו בעש״ט כי שם זה אינו נאה לצדיק והיה להם תלמיד הגון וחלה והוא והיא היה איש "		
Shivhei-Habesht_0050A	Shivhei-Habesht	embedding	0.96		False	high	The story mentions a well (באר) only as a destination for banishing spirits, with no reference to the ritual act of immersion (tvilah).	"Shivhei-Habesht_0050A תיוגים* שמעתי מהרב דקהלתינו וגם מהרב דק""ק פולנאי שבק""ק איזבארז נתראו בבה״כ של נשים שני לצים והיו מפחדים הנשים עד שהוכרחו לעזוב את הב""הכ והלך הרב ר׳ חיים מ״מ דקהלתינו וישב בבה״כ ולמד שם וגירש משם את "		
Shivhei-Habesht_0203	Shivhei-Habesht	embedding	0.96		False	high	The story focuses on a feast, prayer, and the Besht revealing a rabbi's secret spiritual struggle with focusing on the Shema, but makes no mention of ritual immersion or a mikveh.	"Shivhei-Habesht_0203 תיוגים* פ""א נסע הבעש״ט עם תלמידיו והוכרחו ללון ביער אמרו התלמידים התנמידים בבדיחותא נראה הסעודה שיעשה הרב לנו ויאמר הרב לכן ביום מחר אי""ה אעשה לכם סעוד׳ גדולה בכמה מיני מטעמים ולמחרתו באו לעיר גדולה "		
Shivhei-Habesht_0112	Shivhei-Habesht	embedding	0.959		False	high	The story focuses on the Besht's power over entry to Gan Eden and the consequences of a broken vow, with no mention of ritual immersion or mikveh.	ידיעה למעל' את מי יכניסו בג״ע והכריחו את החולה שיתן להם ת״כ שיגלה להם איך יתנהגו עמו אחר מותו וכשמת בא להם וגילה להם שהכניסו אותו לג״ע ולא ראה שם הבעש״ט ולא ידע על ידי מי הכניסו אותו אך לא היה לו מקום בג״ע כי כאשר ישב במ		
Shivhei-Habesht_0160	Shivhei-Habesht	embedding	0.959		False	high	The story describes a ritual involving a minyan and a Torah scroll to nullify judgments, but contains no mention of ritual immersion or a mikveh.	"Shivhei-Habesht_0160 תיוגים* מעשה שהיה אב""ד בק""ק באר ואחד מבני העיר חלק עליו ונסע אל השר להקביל עליו ואינו ידוע לי לו אם מעסק הרבנות או מעסק אחר והטה מן הדרך אל הבעש״ט שיתפלל בעדו שיפיק רצונו מן השר והבטיח לו הבעש״ט ונסע"		
Shivhei-Habesht_0096A	Shivhei-Habesht	embedding	0.959		False	high	The story describes a preacher's journey to Lemberg and his interactions with the Besht, focusing on sermons, dreams, and spiritual protection, with no mention of ritual immersion (tvilah).	ה וראיתי הבעש״ט ואמר תניחו את תלמידי לדרוש בבה״כ הגדול ואמר שהיה דודו גדול הדור וכמדומה לי ששמו רבי אברהם דעם רבית כי שכחתי שמו ואני הייתי אצלו בשעת מיתתו ושמעתי שציוה לבנו ואמר יעמוד איש ויקרא שמו ישראל בן המילדת תדע שה		
Shivhei-Habesht_0091	Shivhei-Habesht	embedding	0.959		False	high	The text contains no mention of ritual immersion or a mikveh, focusing instead on prayer, a visit to a grave, and the death of R. Nachman.	"Shivhei-Habesht_0091 תיוגים* שמעתי מהרב דקהלתינו כשרצה ר׳ נחמן לנסוע פ""ש לאה״ק הלך על קבר של הבעש""ט עם ר׳ יוסף מ קאמינקע וכשחזר מב""ע שמח שמחה גדולה ואמר הבעש״ט ציוה לי לנסוע לאה״ק תמה מאוד ר' יוסף ואמר והיכן דיבר עמכם תמ"		
Mifalot-HaZadikim_0021	Mifalot-HaZadikim	embedding	0.959		False	high	The story focuses on the concept of self-sacrifice (Mesirat Nefesh) and a Rebbe's use of humiliation to save a follower from financial loss; it contains no mention of ritual immersion or a mikveh.	ררותו בתשובה נכונה ויעזוב את העגלות עם היי״ג הנ״ל ביד ערלים הנ״ל המובילים אותו וינס ויצא לרבו הנ״ל מ מעזיבוז . והגם שהיה דבר זה סכנה שיפסוד ח״ו כל היין הן אפשר שיכחישו לו הערלים ויאמרו להד״ם או לפחות יפסיד אותו מחמת ניסו		
Shivhei-Habesht_0138	Shivhei-Habesht	embedding	0.959		False	high	The story focuses on the Besht's journey to Brody, his charitable distribution of funds to the Kloiz, and his trust in divine providence regarding travel expenses; it contains no mention of ritual immersion or a mikveh.	"ט נסע לדרכו ובאו וכשראו ששהה נסיעתם אמרו אנחנו נלך לבהמ""ד וכשיהי' מוכן לנסוע יתן לנו ר' מאיר ידיעה ונבוא וכן הי' שהודיע להם ובאו ונתן הנגיד ל הבעש״ט בפעם ראשונה א׳ אד""ז וכשבאו וכשבאי פ""ש לקח הבעש״ט אותו א""ז ונתן להנגיד ה"		
Shivhei-Habesht_0165	Shivhei-Habesht	embedding	0.959		False	high	The story focuses on a miracle involving travel on a Friday and a difficult birth; it contains no mention of ritual immersion or a mikveh.	"Shivhei-Habesht_0165 תיוגים* שמעתי ואיני ואינו זוכר מה ששמעתי כשהיה החסיד המפורסם ר' יחיאל מיכל אצל הבעש""ט פ""א ביום הששי בבקר קודם תפלות שחרית אמר לו הבעש״ט לנסוע לביתו היום ולא ענהו כי אמר בלבו ע""ש היום ועדיין אין לי עג"		
Shivhei-Habesht_0062	Shivhei-Habesht	embedding	0.958		False	high	The story focuses on the Baal Shem Tov's conflict with a witch and her demon regarding rain, with no mention of ritual immersion or a mikveh.	"Shivhei-Habesht_0062 תיוגים* שמעתי מחמי וגם מהרב דקהלתינו כשהי׳ יושב הבעש״ט עדיין בשיינק בכפר היו פ""א צריכים לגשמים והתפלל על הגשמים והי׳ שם מכשפ' אחת שהי' לה שד אחד ועשת' כשפים שלא ירד גשם ו הבעש״ט בתפילתו קילקל כשפיה ו"		
Khal-Hasidim_0111	Khal-Hasidim	embedding	0.958		False	high	The story describes a process of repentance (teshuvah) involving fasting and synagogue rituals, but does not mention ritual immersion (tvilah) or the mikveh.	"Khal-Hasidim_0111 תיוגים פ""א היה הבעש""ט באיזה קהילה והי' אכסניתו על העלי' פעם א' ראה איש א' עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך ועכ""ז לא יכול להע"		
Shivhei-Habesht_0002	Shivhei-Habesht	embedding	0.958		True	high	The text explicitly states that the Besht and the son of Rabbi Adam performed 'tvilot' (immersions) as part of their ritual preparation to summon the 'Prince of the Torah'.	"ץ ממון. וישב לו הנה אבי המנוח ז""ל הי' צדיק מפורסם וצוה עלו לפני הסתלקותו לישא אשה פה ק""ק אקום . ומוכרח אני לקיים כל דבריו. ומיד ותהום כל העיר שהיו לפניו כמה שידוכים ונשתדך עם נגיד א׳, כי נשא חן בעיני כל רואיו. ויהי אחרי "		
Shivhei-Habesht_0135	Shivhei-Habesht	embedding	0.958		False	high	The story describes the Baal Shem Tov traveling to a rabbinical post and a debate over Torah study, but contains no mention of ritual immersion or a mikveh.	"וף השולחן וגער בו הבעש״ט בזה""ל אני שונא ענוותן בא ושב בכאן והתחיל הרב להחזיר הדרשה ורבי מיכל מקשה ורבי זאב מפלפל עמו עד שנצחו והיה רבי מיכל בוש בדבר ועמד על זה אע""פ שהי׳ עקום ולא רצה להודות על האמת התחיל הבעש״ט לבקש ואמ׳"		
Adat-Zadikim_0023	Adat-Zadikim	embedding	0.958		False	high	The story focuses on hidden righteousness, humility, and the revelation of Elijah the Prophet, with no mention of ritual immersion or a mikveh.	"ו ויביט עליו ויכירהו ויצוה תיכף להתירו ויקחהו בידו בידי במהרה לחררו ויפול על צוארו ויבך מאוד וכהתימו לבכות נשא עיניו והנה הר""ח מצחק ויאמר לו רבינו שלשה דברים אשאלך מאין באת לבית האופה ומה חטאך אשר הגידו עליך ומה אתה מצחק"		
Shivhei-Habesht_0056	Shivhei-Habesht	embedding	0.958		False	high	The story focuses on miraculous healing and the confrontation with the Angel of Death, with no mention of ritual immersion or the mikveh.	"Shivhei-Habesht_0056 תיוגים* שמעתי מהרב דקהלתינו שהיה ר׳ ליבש דק""ק מעזיריטש אצל הבעש״ט בימים נוראים וחלה קודם ר""ה ועסק הבעש״ט ברפואתו כל הלילה של ער""ה וגם הלילה של ר""ה ולא ראה סימן מיתה ח""ו כלל וכשהלך לבה״מ בעת התפילה נת"		
Shivhei-Habesht_0015	Shivhei-Habesht	embedding	0.957		False	high	The text describes the physical trembling of the Baal Shem Tov during prayer; water is mentioned only as a vessel that vibrated due to his intensity, not in the context of ritual immersion.	"קים ומניח כמה פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא הי' מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש""ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך "		
Shivhei-Habesht_0020	Shivhei-Habesht	embedding	0.957		False	high	The story focuses on mystical prayer intentions (kavanot) and the raising of souls; it contains no mention of ritual immersion or a mikveh.	"ושה לו תיקון ומתפלל בעדו ומעלהו והחשוב חשוב קודם והם רבים כ״כ שאם רציתי להעלות כולם הייתי צריך לעמוד ש״ע שלש שנים אך כשאני שומע הכרוז שמכריז תקודש מקודש וא""א עוד להעלות הנשמות אני פוסע מן הש""ע ואמר אליו רבי גרשון בדרך שח"		
Shivhei-Habesht_0060	Shivhei-Habesht	embedding	0.957		False	high	The story focuses on the woman's piety, charity, and asceticism, but does not mention or depict ritual immersion (tvilah) or a mikveh.	ער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינו רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלום ולא הקפידה ע״ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במידות 		
Khal-Hasidim_0026	Khal-Hasidim	embedding	0.957		False	high	The story describes the Baal Shem Tov's intense physical trembling and spiritual states during prayer, but does not mention ritual immersion or the mikveh.	"פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא היה מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש״ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך חצי שעה והיה ר"		
Shivhei-Habesht_0210	Shivhei-Habesht	embedding	0.957		False	high	The story describes a near-death experience, a heavenly court, and the intervention of the Besht, but contains no mention of ritual immersion or a mikveh.	"ין עוזר ואין תומך לו ומיד נשמע קול רעש גדול אשר ממש רעשו כל העולמות והכריזו פנו מקום כי הבעש״ט בעצמו בא אל ההיכל וראה אותו שהוא עומד אצל הפתח שאל אותו יוסף מה עסקך בכאן והשיב לו כנ""ל וגם בקשתי את אדוני אבי והרב דק""ק פולנ"		
Khal-Hasidim_0050	Khal-Hasidim	embedding	0.957		False	high	The story focuses on charity, humility, and avoiding worldly honors; there is no mention of ritual immersion or a mikveh.	"זעקסער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינה רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלו' ולא הקפידה ע""ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במי"		
Khal-Hasidim_0017	Khal-Hasidim	embedding	0.957		False	high	The story focuses on reincarnation (gilgul) and the rectification of sins through current poverty and study, without mentioning ritual immersion or a mikveh.	"ספרו לו גנות ורעות האיש אשר שואל עליו כי היה רשע שאין דומה לו ר""ל : וישא הת""ח ההוא את רגליו וישב לביתו בפחי נפש בלי שום תשוע' כי אם ברפיון כח מרוב הדרך והיגונות אשר מצאתהו עדי בואו לביתו העיר הגדולה אשר שם היה הבעש""ט זלל"		
Shivhei-Habesht_0014	Shivhei-Habesht	embedding	0.957		False	high	The story focuses on the Besht's clairvoyance through the Zohar and the hidden light of the Torah; it does not mention ritual immersion or a mikveh.	"Shivhei-Habesht_0014 תיוגים* בק""ק הנ""ל הי' סוחר א' גדול והוא הי' מאותן אנשים שהיו עדיין נגד הבעש״ט והי׳ להסוחר הנ""ל בן יחיד חכם ומופלג בלמוד ובשארי מעלות, פ""א נסע הבן יחיד לברעסל' אחר סחורה ודרכו היה להתעכב לתעכב בנסיע׳ "		
Shivhei-Habesht_0035	Shivhei-Habesht	embedding	0.957		False	high	The text focuses on prophetic visions, the identification of a heretical book (Hemdat HaYamim), and a spiritual encounter with the soul of Shabbetai Zvi, without any mention of ritual immersion or a mikveh.	"זו רעדה ונחפז ושלח לעורר כל המנין ורא׳ שכולם ת""ל שלימים ושאל אותם שמא א׳ מכם עבר עבירה בסתר ח""ו וסיפר להם החלום ענה צדיק אחד ר׳ אליעזר מ טאמאשפאלי לא ידעתי מאומה כי אם אותו הלילה לפני השינה עיינתי בספר חמדת הימים ועוד סי"		
Khal-Hasidim_0099	Khal-Hasidim	embedding	0.957		False	high	The story focuses on the Baal Shem Tov's supernatural insight regarding prayer and a bed's ritual impurity, but does not mention ritual immersion or a mikveh.	"Khal-Hasidim_0099 תיוגים פ״א בעת אסיפת ד׳ ארצות היה הפרנס הראשון הרב הנגיד המפורסים מ' אברהם אבא הציע הדבר לפני כולם כי הנה נשמע שמע הבעש״ט ולפי הנשמע הוא ע״ה ואיך יכול להיות שיהיה לו רוה""ק כי אין ע""ה חסיד ושלחו מהאסיפה "		
Khal-Hasidim_0036	Khal-Hasidim	embedding	0.957		False	high	The story focuses on storytelling, repentance (teshuvah), and the conversion of a Bishop, but contains no mention of ritual immersion in a mikveh.	"מעשה תדע כי אנכי הבישוף אשר קראת אז. ואנכי הייתי קודם יהודי ואח""כ נפלתי לעמקי הקליפות כי חכם גדול הייתי ונשמה קדושה היתה לי ו הבעש""ט בחסדו הוציאני ממעמיקי הקליפות כי יש לי זכות אבות כי אבותי קדושי׳ היו והם בקשו את הבעש""ט"		
Shivhei-Habesht_0048	Shivhei-Habesht	embedding	0.957		False	high	The text describes various events including prayer (Mincha and Friday night) and a spiritual intervention to save someone from robbers, but does not mention ritual immersion or a mikveh.	"Shivhei-Habesht_0048 תיוגים* שמעתי מהרב דקהלתינו ר׳ גדליה ז""ל ששלח הרב החסיד ר׳ יחיאל אב""ד דק""ק קאוולע איש אחד למדן וחכם לתהות על קנקנו של הבעש""ט וחלה בדרך ובא לק""ק מעזיבוז באכסני' ושכב באכסני׳ על התנור והי' לו חמימות גד"		
Mifalot-HaZadikim_0006	Mifalot-HaZadikim	embedding	0.957		False	high	The story focuses on the themes of hospitality (hakhnasat orchim) and the birth of a child through a blessing; it contains no mention of ritual immersion or a mikveh.	 ועתה טוב לי מאז כי הוא הכה אותי תמיד ועתה כשהוא מת ואמי ג״כ מתה וביתו נשרף והונו ורכושו נאבד טוב לי מאוד כי יכול אני לילך בשרירות לבי ואין מוחה בידי ונתחברתי אל העניים המסבבים וסבותי גם אני עליהם לשקוד על פתחי נדיבים לב		
