story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Khal-Hasidim_0140	Khal-Hasidim	embedding	0.957		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	י עמוד ואמר הבעש״ט לא כן הוא אני אומר לפניך ואמר לפניו ובתוך כך נזדעזע וקם ואמר אנחנו עוסקים במעשה מרכבה ואני יושב ואמר בעמידה ובתוך הדבורים שכב אותי במטה כמו עיגול ושוב לא ראיתי אותו רק שמעתי קולות וראיתי ברקים ולפידים 		
Khal-Hasidim_0118	Khal-Hasidim	embedding	0.957		True	high	The story explicitly describes a struggle with mystical intention (kavanah) during the Shema prayer, which is a central form of contemplative/meditative practice in this context.	"Khal-Hasidim_0118 תיוגים פ""א נסע הבעש״ט עם תלמידיו והוכרחו ללון ביער אמרו התלמידים בבדיחותא נראה הסעודה שיעשה הרב לנו ויאמר הרב לכן ביום מחר אי""ה אעשה לכם סעודה גדולה בכמה מיני מטעמים ולמחרתו באו לעיר גדולה והתאכסנו בבית"		
Shivhei-Habesht_0034	Shivhei-Habesht	embedding	0.957		False		[error] Unterminated string starting at: line 1 column 57 (char 56)	"Shivhei-Habesht_0034 תיוגים* שמעתי מהרב דק""ק דראזניץ שהיה אב""ד בק""ק פאוולויץ המעשה איך נתקרב הרב המגיד הגדול ל הבעש״ט המגיד צום ז' או ח' פעמים משבת לשבת רצופים, וחלה מאוד פ""א בא ר' מענדל מק""ק באר לק' טארטשין ונתאכסן אצל "		
Khal-Hasidim_0099	Khal-Hasidim	embedding	0.957		False	high	The story focuses on the Baal Shem Tov's clairvoyance and supernatural perception (Ruach HaKodesh) rather than any formal meditative or contemplative practice.	"Khal-Hasidim_0099 תיוגים פ״א בעת אסיפת ד׳ ארצות היה הפרנס הראשון הרב הנגיד המפורסים מ' אברהם אבא הציע הדבר לפני כולם כי הנה נשמע שמע הבעש״ט ולפי הנשמע הוא ע״ה ואיך יכול להיות שיהיה לו רוה""ק כי אין ע""ה חסיד ושלחו מהאסיפה "		
Khal-Hasidim_0206	Khal-Hasidim	embedding	0.957		False	high	The story describes intense intercessory prayer and physical prostration rather than formal meditative or contemplative practice (Hisbonenus).	Khal-Hasidim_0206 תיוגים והנה להציע לפני הקורא כל המופתים והנוראות אשר פעל הסבא קדישא בזרוע עוזו אין מן הצו רך כי גלוים וידועים המה לכל ההמון מה גם כי לא יספיק ו העט והנייר והדיו. אבל נציג פרט אחד לדוגמא וקודם נספר מעט ל		
Shivhei-Habesht_0135	Shivhei-Habesht	embedding	0.957		False	high	The story depicts physical prostration and emotional weeping out of spiritual distress, but lacks any description of formal contemplative or meditative practice (hitbonenut).	"וף השולחן וגער בו הבעש״ט בזה""ל אני שונא ענוותן בא ושב בכאן והתחיל הרב להחזיר הדרשה ורבי מיכל מקשה ורבי זאב מפלפל עמו עד שנצחו והיה רבי מיכל בוש בדבר ועמד על זה אע""פ שהי׳ עקום ולא רצה להודות על האמת התחיל הבעש״ט לבקש ואמ׳"		
Khal-Hasidim_0243	Khal-Hasidim	embedding	0.957		False	high	The story focuses on simple trust (bitachon) and business integrity as divine service, rather than any formal or depicted meditative or contemplative practice (hitbonenut).	"ישועות ויכחד הרינדאר ויאמר לא ידעתי דבר וכו' אז הודיעו הרה""ק כי הוא הרב מ אפטא וכי הוא גוזר עליו לגלות א״ע ויען הרינדאר ויאמר מצוה לשמוע דברי חכמים והנני לגלות אזניך ולספר לך כי אך מגודל בטחוני בטחונו בה' אשר עלתה למעלה "		
Shivhei-Habesht_0096A	Shivhei-Habesht	embedding	0.956		False	high	The story depicts preaching, mystical visions, and spiritual defense against demonic forces, but contains no description of formal contemplative or meditative practices (hitbonenut).	ה וראיתי הבעש״ט ואמר תניחו את תלמידי לדרוש בבה״כ הגדול ואמר שהיה דודו גדול הדור וכמדומה לי ששמו רבי אברהם דעם רבית כי שכחתי שמו ואני הייתי אצלו בשעת מיתתו ושמעתי שציוה לבנו ואמר יעמוד איש ויקרא שמו ישראל בן המילדת תדע שה		
Khal-Hasidim_0253	Khal-Hasidim	embedding	0.956		False	high	The story focuses on secret study (limmud), seclusion (hitbodedut), and humility (shiflut) rather than any specific contemplative or meditative practice (hitbonenut).	"לחה עשירית מזה כי תוכל ליקח את הרב הגדול ר""ח לחתן לך כי כן וכן הגיד לי ואנכי ידעתי כי יש לך בת בתולה הגונה וגם בית מיוחדת בחצר אך ספרים שאין לך לכ ע""כ ראה מה תעשה והזהר לא לגלות הדבר והי' זריז בזה כי יבא יום אשר יבא רבינ"		
Shivhei-Habesht_0015	Shivhei-Habesht	embedding	0.956		False		[error] Unterminated string starting at: line 4 column 16 (char 60)	"קים ומניח כמה פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא הי' מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש""ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך "		
Khal-Hasidim_0105	Khal-Hasidim	embedding	0.956		False		[error] Unterminated string starting at: line 1 column 56 (char 55)	Khal-Hasidim_0105 תיוגים איש א׳ הי׳ מהמקורבים אליו והי׳ דר בכפר והי׳ הרב מקרבו תמיד בכל מיני התקרבות ובימים נוראים הי' אכסניאותו בבית הרב פעם א' בא אל הרב והחזיר פניו ממנו והי' לפלא בעיניו והי' סבור בדעתו אולי מחשבתו משו		
Shivhei-Habesht_0005B	Shivhei-Habesht	embedding	0.956		True	high	The text explicitly describes the Besht's early practice of 'hitbodedut' (meditative seclusion) in a mountain cave by the river Prut.	"כא""וא כפי מעלתו ו הבעש״ט נכנס באחרונה וכשראתה אותו ואמרה ב""ה ר׳ ישראל כ' עדיין רך בשנים אמרה לו אתה סבור שאני מפחד ממך לא כי אני ידעתי שהזהירו אותך מן השמי' שלא לעסוק בשמות הקדושים עד שישתלמו לך ששה ושלשים שנה והוא הי׳ נ"		
Shivhei-Habesht_0097	Shivhei-Habesht	embedding	0.956		True	high	The story depicts the Besht engaging in a formal mystical/meditative state through 'pishut yadayim v'raglayim' (prostration) to achieve a visionary encounter with R. Akiva.	"כבה על מיטתה ו הבעש״ט עדיין שוכב על הארץ בפישוט ידים ורגלים ועמד ר' דוד הנ""ל אצל הפת׳ לראו' מה יהיה הסוף ונתיגע לעמוד ולקח ספסל וישב אצל הפתח וכמו חצי לילה שמע שאמר לאשתו תכסה פניך וברגע האיר בחדר והיה מאיר דרך סדקים ואמ"		
Peer-MiKdoshim_0001	PeerMikdoshim	embedding	0.956		False	high	The story focuses on reincarnation (gilgul), divine providence, and repentance rather than depicting any specific contemplative or meditative practices.	גביר מ רישא לפניו ויען בקול גדול הוי ואבוי אנכי הוא האיש הזה כי טרם בואי הנה אל הצדיק הקדוש בא אלי איש עני ודפק על פתחי וזרקתי אותי מביתי ונפל מת על סף הבית ועתה גם כל יתר דברי קדשו יחדירו כברק תוך סתר לבבי בידעתי כי גרמ		
Khal-Hasidim_0169	Khal-Hasidim	embedding	0.956		True	high	The text explicitly describes the Rabbi's practice of sitting silently and facing the wall during prayer ('לישב דומם', 'פניו אל הקיר'), which characterizes a contemplative/meditative state.	"ם כבנו שתקו ממנו ולא אמרו לו דבר : ויהי כי נתיחמה לבב האיש הנ""ל ויכנוס להר""ר ר׳ ליב ויאמר לו לי אבי השמעת כי ברוך ואפרים מתכנים עצמם בשם הגדול רבי ומפרסמים שמם בעולם ולא ענהו הרב דבר אולם לעת תפילת ערבית קרא הרב לאיש אחר"		
Shivhei-Habesht_0181	Shivhei-Habesht	embedding	0.956		False	high	The story focuses on the Baal Shem Tov's supernatural perception (Ruach HaKodesh) and clairvoyance rather than any specific contemplative or meditative practice.	"Shivhei-Habesht_0181 תיוגים* פ""א בעת אסיפת ד' ארצות הי' הפרנס הראשון הרב הנגיד המפורסם מ׳ אברהם אבא הציע הדבר לפני כולם כי הנה נשמע שמע הבעש״ט ולפי הנשמע הוא ע""ה ואיך יכול להיות שיהי' לו רה״ק כי אין ע""ה חסיד ושלחו מהאסיפ"		
Shivhei-Habesht_0056	Shivhei-Habesht	embedding	0.956		False	high	The story focuses on miraculous healing, spiritual vision, and confrontation with the Angel of Death, rather than depicting the specific Hasidic practice of meditation (Hisbonenus).	"Shivhei-Habesht_0056 תיוגים* שמעתי מהרב דקהלתינו שהיה ר׳ ליבש דק""ק מעזיריטש אצל הבעש״ט בימים נוראים וחלה קודם ר""ה ועסק הבעש״ט ברפואתו כל הלילה של ער""ה וגם הלילה של ר""ה ולא ראה סימן מיתה ח""ו כלל וכשהלך לבה״מ בעת התפילה נת"		
Khal-Hasidim_0173	Khal-Hasidim	embedding	0.956		True	high	The story explicitly uses the term 'hitbonenut' (contemplation) to describe the protagonist's deep internal reflection and visualization of his sins during prayer.	ל אשר עשה עד כה וכאשר נתייגע בזה מעט אז כמו נד נצבו לפניו כל העבירות שעשה מעודו. ויתמהמה מאוד ויעמוד הרבה ולא היה יכול לומר סלח לנו. עד כי נתחרט מאוד על כל מה שעשה וקבל עליו לעזוב חטאיו על להבא ועתה ישוב לביתו תיכף ולא י		
Shivhei-Habesht_0077	Shivhei-Habesht	embedding	0.956		True	high	The text explicitly mentions the Besht being in his 'house of hitbodedut' (meditation/seclusion) and describes a profound visionary state and spiritual fervor occurring in that setting.	Shivhei-Habesht_0077 תיוגים* שמעתי מהרב דקהילתינו בהיות הבעש״ט חולה קודם פטירתו לא שכב במשכב רק שנעש' כחוש וקולו נלקה והי יושב בבית התבודדותו התבדדותו ולא הי׳ בו כח לקרוא להמשרת שלו כשהיה צריך לו ותלה פעמן בבית גדול וחוט		
Mifalot-HaZadikim_0006	Mifalot-HaZadikim	embedding	0.956		False	high	The story focuses on the mitzvah of hospitality (Hachnasat Orchim) and the fulfillment of a blessing, without depicting any specific contemplative or meditative practices.	ך בשום פעם שברון לב לכן לא היה ביכולתי לעשות לך שום טובה ועתה כי נשבר לבך בקרבך אגלה לך סתרי וסודי התורה בפרד״ס ולימד לו בפעם הזאת כל התורה נגלה ונסתר. ויגבה לבו בהתנשאות מוחו בדרכי ד׳ רק התנה עמו שלא יגלה הדבר לשום ב״א 		
Shivhei-Habesht_0138	Shivhei-Habesht	embedding	0.956		False	high	The story focuses on trust in God (Bitachon) and mystical perception of the Shekhinah, but it does not depict or describe any specific meditative or contemplative practice.	"ט נסע לדרכו ובאו וכשראו ששהה נסיעתם אמרו אנחנו נלך לבהמ""ד וכשיהי' מוכן לנסוע יתן לנו ר' מאיר ידיעה ונבוא וכן הי' שהודיע להם ובאו ונתן הנגיד ל הבעש״ט בפעם ראשונה א׳ אד""ז וכשבאו וכשבאי פ""ש לקח הבעש״ט אותו א""ז ונתן להנגיד ה"		
Shivhei-Habesht_0035	Shivhei-Habesht	embedding	0.956		False		[error] Expecting value: line 4 column 15 (char 61)	"זו רעדה ונחפז ושלח לעורר כל המנין ורא׳ שכולם ת""ל שלימים ושאל אותם שמא א׳ מכם עבר עבירה בסתר ח""ו וסיפר להם החלום ענה צדיק אחד ר׳ אליעזר מ טאמאשפאלי לא ידעתי מאומה כי אם אותו הלילה לפני השינה עיינתי בספר חמדת הימים ועוד סי"		
Shivhei-Habesht_0066	Shivhei-Habesht	embedding	0.956		False	high	The story describes a visionary experience of seeing a 'pillar of light' rather than a formal meditative or contemplative practice (Hitbonenut).	"Shivhei-Habesht_0066 תיוגים* שמעתי מהרב דקהלתינו ש הבעש״ט לא רצה להיות להות בק""ק אנעפאליע כי אמר אין לי שם שום עסק כי כבר תיקן שם ר׳ שמשון דק""ק הנ""ל כל מה שהיה צריך פ""א שבת בק""ק הנ""ל ר׳ גרשון גיסו ובא משם ואמר לבעש״ט השג"		
Sipurei-Zadikim_0006	Sipurei-Zadikim	embedding	0.956		True	high	The story explicitly describes the Rabbi's prayer practice as sitting silently with his face to the wall and hands clasped, which is a classic depiction of meditative contemplation.	". אבל מחמת כי הוא נתגדל אצל רבם כבנו שתקו ממנו ולא אמר לו דבר : ויהי כי נתיחמה לבב האיש הנ""ל ויכנוס להר״ר ר׳ ליב ויאמר לו אבי השמעת כי ברוך ו אפרים מתכנים עצמם בשם הגדול רבי ומפרסמים ומפרסים שמם בעולם ולא ענהו הרב דבר. א"		
Khal-Hasidim_0050	Khal-Hasidim	embedding	0.956		False	high	The story highlights the protagonist's humility, charity, and spiritual merit, but does not depict any specific meditative or contemplative practice (Hitbonenut).	"זעקסער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינה רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלו' ולא הקפידה ע""ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במי"		
Khal-Hasidim_0127	Khal-Hasidim	embedding	0.956		True	high	The Besht provides his son with a specific Divine Name and instructs him to focus or meditate on it (תכווון שם זה) to facilitate a spiritual encounter.	"Khal-Hasidim_0127 תיוגים שמעתי כשמתה אשתו של רבינו הקדוש הבעש״ט זללה""ה אמרו לו אנשיו וב״ב שישא אשה אחרת והשיבם הבעש״ט בלשון תימה אני הייתי פרוש י""ד שנה במטה ולאשה אני צריך. וביום מותו היה בנו הקדוש מו' צבי ישן ואמרו ל הב"		
Sipurei-Zadikim_0013	Sipurei-Zadikim	embedding	0.956		False	high	The story describes visionary encounters with Elijah the Prophet and solitary study, but lacks any depiction of specific contemplative or meditative practices (Hitbonenut).	" אצליכם לרב ולמורה כאשר גזר עלי זה הצדיק החייט נ""ע. ויעשו כן ויהי כאשר באו סמוך ל לובלין ויצאו לקראתו לקרתו המון רב ויקבלו אותו בשמחה רבה ובכבוד גדול ויהי ביום השבת אחר הדרשה בסעודה שלישית ויבואו אליו כל אנשים מכובדי העי"		
Shivhei-Habesht_0091	Shivhei-Habesht	embedding	0.956		False	high	The story depicts a mystical vision at a grave and a discussion about intrusive thoughts during prayer, but it does not describe a formal or specific meditative practice.	"Shivhei-Habesht_0091 תיוגים* שמעתי מהרב דקהלתינו כשרצה ר׳ נחמן לנסוע פ""ש לאה״ק הלך על קבר של הבעש""ט עם ר׳ יוסף מ קאמינקע וכשחזר מב""ע שמח שמחה גדולה ואמר הבעש״ט ציוה לי לנסוע לאה״ק תמה מאוד ר' יוסף ואמר והיכן דיבר עמכם תמ"		
Shivhei-Habesht_0055	Shivhei-Habesht	embedding	0.956		False	high	The story describes a prophetic dream and a moral lesson regarding theft, rather than an active meditative or contemplative practice (hitbonenut).	"Shivhei-Habesht_0055 תיוגים* עוד שמעתי מר׳ זעליג הנ""ל ששמע מר' שניא' בן לאותו צדיק מ' משה שהי׳ מ״מ בק""ק ראשקוב שרא' בק""ק לאדמיר כת""י מרב אחד שחיב' ספר ת""יעי ושם נאמר שראה המחבר בחלום שנכנס להיכל אחד בגן עדן וראה שהוא מפו"		
