story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Shivhei-Habesht_0060	Shivhei-Habesht	embedding	0.962		True	high	The story depicts the protagonist (Rivele) interceding on behalf of a dangerously ill doctor, arguing for his merit until he is healed and saved from mortal danger.	ער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינו רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלום ולא הקפידה ע״ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במידות 		
Khal-Hasidim_0002	Khal-Hasidim	embedding	0.962		False		[error] Unterminated string starting at: line 4 column 16 (char 60)	 כך ישן הבעש״ט ויעמוד בן הרב ולקח קונטרס אחד מהכתבים וינח לפניו ועשה א״ע עוד כאילו הוא ישן וכאשר נעור הבעש״ט וראה את הקונטרס נזדעזע נזדזע מאוד ולמד אותם ויציעם בתוך חיקו. וכן עשה בן הרב עוד בלילה אחרת עד שראה בבירור שזה 		
Khal-Hasidim_0173	Khal-Hasidim	embedding	0.962		True	high	The story depicts the protagonist rescuing a woman who was naked and freezing to death in the forest, an act explicitly described as 'pikuach nefesh' (saving a life).	ל אשר עשה עד כה וכאשר נתייגע בזה מעט אז כמו נד נצבו לפניו כל העבירות שעשה מעודו. ויתמהמה מאוד ויעמוד הרבה ולא היה יכול לומר סלח לנו. עד כי נתחרט מאוד על כל מה שעשה וקבל עליו לעזוב חטאיו על להבא ועתה ישוב לביתו תיכף ולא י		
Adat-Zadikim_0023	Adat-Zadikim	embedding	0.961		False	high	The story focuses on hidden humility and the revelation of Elijah the Prophet; the mention of a plague is merely a plot device to bring the characters together.	" וגם בעת ההתקשרות היו רק שלשתם ולא ידע שום אדם מזה ויצוה הר""ח שילכו לביתם ויחכו עד עת מועד אחרי ביאת רבינו מדרכו ויראה איך יפול דבר : ויהי כבוא רבינו מדרכו וישאל לשלום חבירו וינשק לו ויראה אס את פניו זועפות ויאמר לו ידיד"		
Khal-Hasidim_0102	Khal-Hasidim	embedding	0.961		False	high	The story depicts a spiritual transformation and a miraculous financial encounter with the prophet Jonah, but no character is rescued from physical mortal danger.	"ימים שלח השר בעצמו אחריו ונתן לו האורנדע כדבר הבעש״ט והי' סבור אולי השר נצרך כהיום למעות מאד והציקתו לעבור ע""ד ובתוך שנה ילדה אשתו ב""ז אבל לא עלה ע""ד להודיע ל הבעש״ט כי אמר מקרה הוא ויגדל הילד הלוך וגדול ונעשה פרא אדם ממ"		
Maase-Zadikim_0016	maase-zadikim	embedding	0.961		False	high	The story focuses on a blessing for a child and a conflict between two rabbis' oaths; it does not involve rescuing anyone from mortal danger.	קדוש הסבא קדישא כי יתפלל בעדו השם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לרבו הק		
Khal-Hasidim_0009	Khal-Hasidim	embedding	0.961		False	high	The story depicts spiritual healing, exorcisms, and miracle-working (making rain), but does not involve rescuing someone from immediate mortal danger or physical death.	"עדיין רך בשנים אמרה לו אתה סבור שאני מפחד ממך לא כי אני ידעתי שהזהירו אותך מן השמים שלא לעסוק בשמות הקדושים עד שישתלמו לך שלש ושלשים שנה והוא היה נחב׳ אל הכלים והאנשים הנ""ל שאלו אותה מה אתה אומרת והיא כפלה בדבריה לפניהם "		
Sipurei-Zadikim_0006	Sipurei-Zadikim	embedding	0.961		False	high	The story describes a spiritual/social conflict and a rabbi's decision to disown an adopted son for mocking other holy figures, with no mention of physical danger or saving a life.	". אבל מחמת כי הוא נתגדל אצל רבם כבנו שתקו ממנו ולא אמר לו דבר : ויהי כי נתיחמה לבב האיש הנ""ל ויכנוס להר״ר ר׳ ליב ויאמר לו אבי השמעת כי ברוך ו אפרים מתכנים עצמם בשם הגדול רבי ומפרסמים ומפרסים שמם בעולם ולא ענהו הרב דבר. א"		
Khal-Hasidim_0026	Khal-Hasidim	embedding	0.961		False	high	The story describes spiritual intensity, divine presence, and overcoming spiritual obstacles in prayer, but does not depict the act of saving a person's life from physical mortal danger.	"פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא היה מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש״ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך חצי שעה והיה ר"		
Khal-Hasidim_0050	Khal-Hasidim	embedding	0.961		True	high	The protagonist, Rivele, intercedes on behalf of a mortally ill doctor, providing a spiritual defense that leads to his recovery and saving his life.	"זעקסער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינה רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלו' ולא הקפידה ע""ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במי"		
Khal-Hasidim_0111	Khal-Hasidim	embedding	0.961		False	high	The story focuses on identifying a sin, prescribing penance, and a subsequent death due to failure to complete it, rather than an act of saving a life.	"Khal-Hasidim_0111 תיוגים פ""א היה הבעש""ט באיזה קהילה והי' אכסניתו על העלי' פעם א' ראה איש א' עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך ועכ""ז לא יכול להע"		
Shivhei-Habesht_0197	Shivhei-Habesht	embedding	0.961		False	high	The story concerns the transmission and subsequent removal of mystical knowledge regarding the speech of animals; it does not involve saving anyone from mortal danger.	"Shivhei-Habesht_0197 תיוגים* מעשה הי' שהרב המוכיח מוה' ארי׳ ליב מפולנאה חשקה נפשו מאוד ללמוד חכמת שיחת בהמות ועופות ושיחת דקלים מצד שנצרך לו זה לתוכחה ומאחר שהיה כוונתו לש""ש נגמר בדעתו ליסע ל הבעש״ט ולבקש ממנו שילמד אותו"		
Shivhei-Habesht_0207	Shivhei-Habesht	embedding	0.961		False	high	The story depicts the failure to avert the Besht's death and details the events surrounding his passing, rather than a successful act of saving someone's life.	"סגולתו לנעור כל הלילה כתקון האר""י ז""ל ואמר לפניהם ד״ת על ענין הסדר וענין מ״ת בבקר שלח לאנשי סגולתו שיתאספו כולם וצוה לר׳ ליב קעסלר ועוד א׳ שכחתי שמו שיתעסקו בקבורתו ולימד ולמד אותם על גופו על כל אבר הראה להם סימנים איך נ"		
Shivhei-Habesht_0050A	Shivhei-Habesht	embedding	0.961		True	high	The Besht intervenes to stop malevolent spirits who explicitly state their intention to kill ('harm until completion') two children.	"Shivhei-Habesht_0050A תיוגים* שמעתי מהרב דקהלתינו וגם מהרב דק""ק פולנאי שבק""ק איזבארז נתראו בבה״כ של נשים שני לצים והיו מפחדים הנשים עד שהוכרחו לעזוב את הב""הכ והלך הרב ר׳ חיים מ״מ דקהלתינו וישב בבה״כ ולמד שם וגירש משם את "		
Khal-Hasidim_0012	Khal-Hasidim	embedding	0.961		True	high	The story explicitly describes the Baal Shem Tov and his companion being captured by robbers who prepare to kill them until they are rescued by a captain (identified as Elijah).	"סח וכבר הכין כל צרכי הפסח כיד הגביר. ותען לו אבי בבהמ""ד ותוכלו להתאכסן פה כי לא יקפיד ע""ז תיכף נשאו המשרתים שלו את כל החפיצים לבית וערכו השלחן בכלים נאים ובמטה מוצעת ומהודרת והכין כל צרכי הסדר עם מצה שמורה הכל על צד המעו"		
Khal-Hasidim_0031	Khal-Hasidim	embedding	0.961		False	high	The story focuses on the mystical elevation of souls of the dead and a character fainting from a vision, rather than saving a living person from mortal danger.	"ל בעדו ומעלהו והחשוב חשוב קודם והם רבים ג""כ שאם רצותי להעלות כולם הייתי צריך לעמוד ש״ע שלש שנים אך כשאני שומע הכרוז שמכריז מקודש מקודש וא""א עוד להעלות הנשמות אני פוסע מן הש""ע. ואמר אליו רבי גרשון בדרך שחוק למה אין באים א"		
Shivhei-Habesht_0034	Shivhei-Habesht	embedding	0.961		True	high	The story describes the Baal Shem Tov using medicinal and spiritual intervention (including an expensive crushed diamond) to heal the Maggid from a severe illness and a life-threatening faint.	ותו וגער בו הבעש״ט ואמר אין סוסי' שלי אוכלים מצות ונפל עליו זיעה מחמת חולשה ויצא לחוץ וישב על האצטבא שלפני הבית לנוח וראה איש אחד רך בשנים וקרא אותו אליו ואמר לו בבקשה ממך לך אל הבעש״ט ואמור לו למה אינו מקיים הפסוק ואהבת		
Khal-Hasidim_0140	Khal-Hasidim	embedding	0.961		True	high	The story depicts the Baal Shem Tov saving the Maggid from a life-threatening illness through spiritual intervention and a physical remedy (ground diamond) after he fainted for half a day.	" אותו וגער בו הבעש״ט ואמר אין סוסים שלי אוכלות מצות ונפל עליו זיעה מחמת חולשה ויצא לחוץ וישב על האצטבא שלפני הבית לנוח וראה איש אחד רך בשנים וקרא אותו אליו ואמר לו לי בבקשה ממך לך אל הבעש""ט ואמור למה אינו מקיים הפסוק ואה"		
Shivhei-Habesht_0112	Shivhei-Habesht	embedding	0.961		False	high	The story explicitly states that the Besht told the sick man he would die and focused on securing his place in the afterlife rather than saving his physical life.	ידיעה למעל' את מי יכניסו בג״ע והכריחו את החולה שיתן להם ת״כ שיגלה להם איך יתנהגו עמו אחר מותו וכשמת בא להם וגילה להם שהכניסו אותו לג״ע ולא ראה שם הבעש״ט ולא ידע על ידי מי הכניסו אותו אך לא היה לו מקום בג״ע כי כאשר ישב במ		
Shivhei-Habesht_0135	Shivhei-Habesht	embedding	0.96		False	high	The story describes spiritual rebuke and the temporary removal of a scholar's knowledge, but does not involve saving anyone from mortal physical danger.	"וף השולחן וגער בו הבעש״ט בזה""ל אני שונא ענוותן בא ושב בכאן והתחיל הרב להחזיר הדרשה ורבי מיכל מקשה ורבי זאב מפלפל עמו עד שנצחו והיה רבי מיכל בוש בדבר ועמד על זה אע""פ שהי׳ עקום ולא רצה להודות על האמת התחיל הבעש״ט לבקש ואמ׳"		
Khal-Hasidim_0120	Khal-Hasidim	embedding	0.96		False	high	The story describes a spiritual struggle to remove a heavenly accusation and allow prayers to ascend, rather than saving a person from physical mortal danger.	"Khal-Hasidim_0120 תיוגים פ""א בע""כ קודם כל נדרי נתאספו כל הקהל לבה""מד ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכיה כי הבינו הכל שלא דבר רק הוא אח״ז הביט הרב מהחלון איך שכומר"		
Sipurei-Zadikim_0004	Sipurei-Zadikim	embedding	0.96		True	high	The story reveals that the Rabbi intervened to save the woman from a fatal illness on the condition that she marry the protagonist.	פול טבעת אחת מידי האשה על הרצפה ותקח האשה נר אחת ותשחה על הארץ לחפשה. ומדי חפשה את הטבעת נכנס במרוצה הרב ר׳ ליב שרהס ויאמר לו הא לך הכסף המגיע לך ותקרע את השטר חוב שלי ותיכף יצא מהבית וילך האיש ללותו אבל הרב אמר לו שוב ל		
Shivhei-Habesht_0165	Shivhei-Habesht	embedding	0.96		True	high	The story describes an intervention via the Besht to resolve a life-threatening case of difficult labor (miksheh laledet).	"Shivhei-Habesht_0165 תיוגים* שמעתי ואיני ואינו זוכר מה ששמעתי כשהיה החסיד המפורסם ר' יחיאל מיכל אצל הבעש""ט פ""א ביום הששי בבקר קודם תפלות שחרית אמר לו הבעש״ט לנסוע לביתו היום ולא ענהו כי אמר בלבו ע""ש היום ועדיין אין לי עג"		
Shivhei-Habesht_0014	Shivhei-Habesht	embedding	0.96		False	high	The story describes the Besht using clairvoyance to locate a missing son who was merely delayed by a broken wagon, not in a life-threatening situation.	ך לעירינו א׳ פרסה ולא האמין ולדבריו כי האיך יוכל להיות כך כי הלא לא נעלם מבנו רב הגעגועים שלהם וכמים הפנים וכ׳ בוודאי אין כסף נחשב למאומה ויתן בעד פור כור מה שיבקשו בכדי שיבא על שבת לביתו עכ״ז לרווחא דמילתא שלח ערל א׳ לכ		
Khal-Hasidim_0185	Khal-Hasidim	embedding	0.96		True	high	The story explicitly describes a miracle that saves a boy from certain death when he jumps from a 30-cubit high window to escape conversion.	 עד כי לא הי' יכול לסבול ויבך מאוד במר נפשו על אשר קרה לו כאלה וירצה לצאת לחוץ ולברוח אבל הדלת הי' סגור וינסה בכל כח לשבור את הדלת ולא יכול ונגמר בדעתו להשליך את עצמו מתוך החלון ואף כי יתרסקו אבריו כי היה גבוה החלון מהאר		
Shivhei-Habesht_0021	Shivhei-Habesht	embedding	0.96		False	high	The story depicts spiritual support and comfort during social persecution and expulsion, but no instance of saving a character from immediate mortal danger.	"Shivhei-Habesht_0021 תיוגים* שמעתי מהרב המפורסם החסיד וחכים דק""ק פולנאה 20 21 שהי' שבחי הבעש״ט 22 שהיה אב""ד בק""ק שאריגראד שמע ש הבעש״ט בא לק""ק מאהליב אמר בלבו אסע גם אני כי לא היה עדיין חסיד ונסע ובא בעש""ק אליו קודם תפיל"		
Khal-Hasidim_0036	Khal-Hasidim	embedding	0.96		False		[error] Unterminated string starting at: line 4 column 3 (char 47)	"מעשה תדע כי אנכי הבישוף אשר קראת אז. ואנכי הייתי קודם יהודי ואח""כ נפלתי לעמקי הקליפות כי חכם גדול הייתי ונשמה קדושה היתה לי ו הבעש""ט בחסדו הוציאני ממעמיקי הקליפות כי יש לי זכות אבות כי אבותי קדושי׳ היו והם בקשו את הבעש""ט"		
Khal-Hasidim_0253	Khal-Hasidim	embedding	0.96		False	high	The story focuses on themes of humility and the revelation of Elijah the Prophet; while a plague is mentioned as a background event, there is no specific act of saving a life from mortal danger.	"לחה עשירית מזה כי תוכל ליקח את הרב הגדול ר""ח לחתן לך כי כן וכן הגיד לי ואנכי ידעתי כי יש לך בת בתולה הגונה וגם בית מיוחדת בחצר אך ספרים שאין לך לכ ע""כ ראה מה תעשה והזהר לא לגלות הדבר והי' זריז בזה כי יבא יום אשר יבא רבינ"		
Shivhei-Habesht_0015	Shivhei-Habesht	embedding	0.96		False	high	The story describes mystical trances, physical trembling during prayer, and a spiritual battle to ensure prayers ascend, but it does not involve saving a person from physical mortal danger.	"קים ומניח כמה פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא הי' מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש""ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך "		
Mifalot-HaZadikim_0021	Mifalot-HaZadikim	embedding	0.96		False	high	The story explicitly states the sacrifice was made to save the man's financial property (money/wine) rather than his physical life.	ררותו בתשובה נכונה ויעזוב את העגלות עם היי״ג הנ״ל ביד ערלים הנ״ל המובילים אותו וינס ויצא לרבו הנ״ל מ מעזיבוז . והגם שהיה דבר זה סכנה שיפסוד ח״ו כל היין הן אפשר שיכחישו לו הערלים ויאמרו להד״ם או לפחות יפסיד אותו מחמת ניסו		
Shivhei-Habesht_0062	Shivhei-Habesht	embedding	0.959		False	high	The story describes a supernatural battle and the bringing of rain, but it does not depict a specific instance of saving an individual from immediate mortal danger.	"Shivhei-Habesht_0062 תיוגים* שמעתי מחמי וגם מהרב דקהלתינו כשהי׳ יושב הבעש״ט עדיין בשיינק בכפר היו פ""א צריכים לגשמים והתפלל על הגשמים והי׳ שם מכשפ' אחת שהי' לה שד אחד ועשת' כשפים שלא ירד גשם ו הבעש״ט בתפילתו קילקל כשפיה ו"		
Khal-Hasidim_0086	Khal-Hasidim	embedding	0.959		False	high	The story explicitly describes the protagonist's death and his soul's journey in the afterlife, rather than his life being saved from mortal danger.	"איך יש לו ידיעה למעלה את מי יכניסו בג""ע והכריחו את החולה שיתן להם ת""כ שיגלה להם איך יתנהגו עמו אחר מותו וכששמת בא להם וגילה להם שהכניסו אותו לג""ע ולא ראה שם הבעש״ט ולא ידע ע״י מי הכניסו אותו אותי אך לא היה לו מקום בג""ע כ"		
Shivhei-Habesht_0001	Shivhei-Habesht	embedding	0.959		True	high	The story depicts Rabbi Eliezer saving the King and his entire army from certain death by warning them of a maritime trap, and the young Besht killing a werewolf that was attacking children.	ח ובכל מקום אשר שלחו המלך ללחום מלחמתו הי' מצליח מאד. והנה בתוך כך נפל לו בלבו מה יהיה בסופו אולי עתה העת לברוח אל מקומו וגילו לו מן השמים שעדיין צריך אתה להיות שבחי הבעש״ט למלך כי מצא חן בעיניו ויתן לו לאשה את בת המשנה 		
Khal-Hasidim_0217	Khal-Hasidim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	פוא אמצא בפי הרבי זה בטח ישיבני גם הוא כי חטאתי את נפשי וסבותי לי כל הרעה בגלל היהודי הפיסעסיר והתחזק האיש הדובר אליו בדברים ויסיתהו בלי הרף ללכת אל הצדיק נפתה אחריו ואחרי עצתו כי הלא חזה כי כל הרופאים ימינם אך שקר ואולי		
Mifalot-HaZadikim_0045	Mifalot-HaZadikim	embedding	0.959		False	high	The story concerns a spiritual lesson about humility and arrogance; it does not involve saving someone from physical mortal danger.	רב ר׳ אלימלך ונתן שלום לחותנו הכפרי הנ״ל ולחתנו לא נתן לו שלום ופנה עורף כנגדו רק שאל לו תיכף בזה״ל אברך (בל״א יונגר מאן) מה יאמר ד׳ ונזדעזע החתן הנ״ל ברוב פחד ובהלה. ותסמר שערת בשרו כי לא ידע מה להשיב לו וגם לא הבין פי׳		
Khal-Hasidim_0017	Khal-Hasidim	embedding	0.959		False	high	The story concerns spiritual rectification and reincarnation rather than the physical rescue of someone from mortal danger.	"ספרו לו גנות ורעות האיש אשר שואל עליו כי היה רשע שאין דומה לו ר""ל : וישא הת""ח ההוא את רגליו וישב לביתו בפחי נפש בלי שום תשוע' כי אם ברפיון כח מרוב הדרך והיגונות אשר מצאתהו עדי בואו לביתו העיר הגדולה אשר שם היה הבעש""ט זלל"		
Khal-Hasidim_0126	Khal-Hasidim	embedding	0.959		True	high	The story explicitly describes a merchant being tied to a tree by his servants who intended to kill him, and he is subsequently rescued by a passing nobleman.	ת רבע השני המגיע מאתי למה זה אמהר אחלקו לאט לאט שנה זו מעט והשנית מעט ולא קיים כל נדרו בנפש זכה וברה כאשר נדר בעת צרה ומה עשה הקב״ה החפץ דכאו החלה את זוגתו במחלה חולי ונגע ודרש ברופאים ולא הגיעו לה מזור ויפזר כסף רב לנסו		
Adat-Zadikim_0003	Adat-Zadikim	embedding	0.958		True	high	The Besht and his companion are captured by brigands who sharpen knives to kill them, and they are rescued from this mortal danger by a captain (Elijah the Prophet).	"יה בימי הפסח וכבד הכין כל צרכי הפסח כיד הגביר. ותען לו. אבי בבהמ""ד ותוכלו להתאכסן פה כי לא יקפיד ע״ז תיכף נשאו המשרתים שלו את כל החפיצים לבית וערכו השולחן בכלים נאים ובמטה מוצעת מהודרת והכין כל צרכי הסדר עם מצה שמורה הכל"		
Khal-Hasidim_0117	Khal-Hasidim	embedding	0.958		False		[error] Unterminated string starting at: line 4 column 3 (char 47)	 ושם אתן לך איש טוב לבעל כפי רצונך ותאמר האשה הן אני אסע ויאמר לה א״כ לכי הכיני עצמך כי לא נתעכב בכאן ותלך האשה ותקח את בגדיה ותכשיטים ותשימם בתיבה א׳ ויהי כראות חמיה את מעשיה וישאל אותה להיכן את נוסע נוסעת שאת הכינה א״ע		
Shivhei-Habesht_0199	Shivhei-Habesht	embedding	0.958		False	high	The story depicts a spiritual battle to allow prayers to ascend by inducing ritual impurity in a priest, not a rescue from physical mortal danger.	"Shivhei-Habesht_0199 תיוגים* פ""א בעי״כ קודם כל נדרי נתאספו כל הקהל לבמ""ד 199 ועמד שבחי הבעש״ט לה ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכי' כי הבינו הכל שלא דבר רק הוא אח"		
Shivhei-Habesht_0087	Shivhei-Habesht	embedding	0.958		False	high	While the journey to the Besht was motivated by a prisoner in need of help, the narrator explicitly states at the end that they do not know the outcome of that matter.	"ש״ט אני אשבות בכאן ואדרוש כאן ובבוקר כשהתחיל הבעש״ט הודו בא לבהמ""ד של קאמינקע ועמד אצל ארון הקודש ו הבעש״ט היה מתפלל לפני התיבה ואביו היה מתפלל בקול רם וירא ר' פנחס פן ח""ו יבלבל את הבעש״ט ויגער בו ו הבעש""ט לא דיבר לו מאו"		
Shivhei-Habesht_0170	Shivhei-Habesht	embedding	0.958		False	high	The story focuses on spiritual rectification (Tikkun) and visions involving the deceased rather than saving a living person from mortal danger.	"זו ונשתתק המוכיח כי יפה אמר וסוסים של ר' נחמן ז""ל היו חבושים בעגלה ללכת לעיר ואמר לו המוכיח למה לא שלחת לי קמח והשיב לו ראה שהעגלה מוכנת לנסוע בעצמי עם הקמח בשבילך ואח״כ שאל אותו מה זה שאתה מתנבא והשיב לו לא נביא אנכי ול"		
Khal-Hasidim_0167	Khal-Hasidim	embedding	0.958		True	high	The story explicitly describes a woman suffering from a mortal illness who is saved from death by the Rabbi's intervention on the condition that she marries the protagonist.	 ר' ליב שרהס ויאמר לו הא לך הכסף המגיע לך ותקרע את השטר חוב שלי ותיכף יצא מהבית וילך האיש ללותו אבל הרב אמר לו שוב לך לביתך כי אין רצוני שתלווה אותי וישב לביתו אבל אשתו אמרה לו מה לך כי עזבת את האיש הלא הוא הצדיק ר׳ ליב 		
Shivhei-Habesht_0172	Shivhei-Habesht	embedding	0.958		False	high	The story mentions a sick child who ultimately dies and the Besht's flight to avoid social humiliation, but it does not depict an act of saving a life.	בר עמה במטה ושלח הבעש״ט את המשרת שתבא תיכף ואל יחוש אל השמירות שעומדים שם ותיכף ומיד קמה ממשכבה שלה והלכה והבעל מנע אותה מלילך אבל היא לא השגיחה עליו והלכה וכשבאתה רמז עליה הבעש״ט השוטה רוצ' לנסו' אותי ונתיראה מאוד ופייס		
Shivhei-Habesht_0041	Shivhei-Habesht	embedding	0.958		False	high	The story describes spiritual awe and fear during a circumcision ritual and contains no instance of saving a life from mortal danger.	"Shivhei-Habesht_0041 תיוגים* עוד סיפר ר׳ נחום הנ""ל כי אמר ר' אברהם הנ""ל הי' בעיר חוואשטאב סגור ומסוגר ולא זכו לראות פניו ור׳ נחום שיבח אותו לפני אנשי העיר והי׳ להם גיעגועים לראותו פ""א הי' ברית מילה ונתנו לר׳ נחום כל הכיב"		
