story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Khal-Hasidim_0202	Khal-Hasidim	embedding	0.954		False	high	The story describes a joyous Passover Seder and a gathering of friends (Seudat Mere'im), but it contains no mention of dancing.	 הקדוש הסבא קדישא כי יתפלל בעדו להשם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כ כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לר		
Khal-Hasidim_0120	Khal-Hasidim	embedding	0.953		False	high	'וימחול על כומרותו' = renounce; root מחל.	"Khal-Hasidim_0120 תיוגים פ""א בע""כ קודם כל נדרי נתאספו כל הקהל לבה""מד ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכיה כי הבינו הכל שלא דבר רק הוא אח״ז הביט הרב מהחלון איך שכומר"		
Mifalot-HaZadikim_0026	Mifalot-HaZadikim	embedding	0.953		False	high	The story mentions hitlahavut (ecstasy), nigun (melody), and a 'circle of scoffers' (social grouping), but never explicitly depicts or mentions the act of dancing.	וא נסתר ובאתי לפניו ואמרתי לו רבי למדיני אורחות חיים וכששמע זאת אז מילא פיו בצחוק והיתול ואמר להעומדים עליו השמעתם איש שוטה הזה קורא לי רבי ורוצה להיות בחברתינו הצריכים אנחנו לשוטים כאלו אז ענו כולם בצחוק והיתול ובאמת לא		
Khal-Hasidim_0128	Khal-Hasidim	embedding	0.953		False	high	The story describes the illness and death of the Baal Shem Tov and contains no mention or depiction of dancing.	"תקון האר""י ז""ל ואמר לפניהם ד""ת על ענין סדר וענין מ״ת בבקר שלח לאנשי סגולתו שיתאספו כולם וצוה לר׳ ליב קעסלר ועוד א' שכחתי שמו שיתעסקו בקבורתו ולמד אותם על גופו על כל אבר הראה להם סימנים איך נפשו נשאלת ונפטר מאבר זה ואח״כ "		
Mifalot-HaZadikim_0009	Mifalot-HaZadikim	embedding	0.953		False	high	The story describes spiritual intercession through prayer and drinking 'lechaim', but contains no mention of dancing.	Mifalot-HaZadikim_0009 תיוגים פ״א באישון לילה ואפילה בשעה ב׳ אחר חצות לילה בא הרב הצדיק והקדוש הנ״ל עם משמשו לבית מדרשו והעיר לכל האנשים הישיני׳ שם (והם ממקורבי׳ המסתופפי׳ בצלו ויושבי׳ שם בבית מדרשו ללמוד תורת ד׳ ועבודתו		
Mifalot-HaZadikim_0006	Mifalot-HaZadikim	embedding	0.953		False	high	While the story emphasizes intense religious joy (simcha) and hospitality, it contains no mention or depiction of the physical act of dancing.	שיוכל להפריז עבורם ממונו ורכושו להאכילם ולהשקות׳ ותורה יבקשו מפיהו ואפילו אנשי ביתו לא זכרו מענין הזקן הנ״ל ושכחוהו ויהי לפלא בעיניהם. רק עלה במחשבתם אין זה כ״א מרוב ענותנותו ענותונותו דמר וברצונו להחזירו למוטב עושה כן. 		
Maase-Zadikim_0016	maase-zadikim	embedding	0.953		False	high	The story describes religious joy, feasts, and spiritual enthusiasm, but contains no mention of the physical act of dancing.	קדוש הסבא קדישא כי יתפלל בעדו השם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לרבו הק		
Sipurei-Zadikim_0006	Sipurei-Zadikim	embedding	0.952		False	high	The story focuses on prayer leadership and the exclusion of an individual for mocking Tzadikim; there is no mention of dancing.	". אבל מחמת כי הוא נתגדל אצל רבם כבנו שתקו ממנו ולא אמר לו דבר : ויהי כי נתיחמה לבב האיש הנ""ל ויכנוס להר״ר ר׳ ליב ויאמר לו אבי השמעת כי ברוך ו אפרים מתכנים עצמם בשם הגדול רבי ומפרסמים ומפרסים שמם בעולם ולא ענהו הרב דבר. א"		
Sipurei-Zadikim_0011	Sipurei-Zadikim	embedding	0.952		False	high	The story focuses on prayer, Torah study, and spiritual journeys to Mezeritch, but contains no mention of dancing.	לבלים כל הקרואים למנין והמלמד בעצמו נשתומם מאוד כי לא ראה ולא שמע כאלה מעודו : ויהי אחר התפילה ויבקש בעל הבית את הרבנים כי יתמהמהו פה על המשתה אשר יעשה להם ואח״כ יתן להם מסת נדבת ידו כי חשב כי המה נוסעים לקבץ כסף ונתרצה 		
Khal-Hasidim_0218	Khal-Hasidim	embedding	0.952		False	high	The story describes intense prayer, bowing, and emotional singing, but it contains no mention or depiction of dancing.	"תמהמהו יתמהמו פה על המשתה אשר יעשה להם ואח״כ יתן להם מסת נדבת ידו כי חשב כי המה נוסעים לקבץ כסף ונתרצה לו הרר""י וימתינו עד הסעודה והאנשים הקרואים על המנין ג""כ היו שם ויתבוננו כולם אודות האנשים ההם כי המה ראו חדשות אשר לא"		
Maase-Zadikim_0018	maase-zadikim	embedding	0.952		False	high	The story focuses on trust in God and charity (partnership with God) as the source of the protagonist's power, mentioning joy and happiness but no actual physical dancing.	דאר על מעשהו מאין לו כח הזה לפעול ישועות. ויכחד הרינדאר ויאמר לא ידעתי דבר וכו' אז הודיעו הרה״ק כי הוא הרב מ אפטא וכי הוא גוזר עליו לגלות א״ע ויען הרינדאר ויאמר מצוה לשמוע דברי חכמים והנני לגלות אזניך ולספר לך כי אך מגוד		
Khal-Hasidim_0050	Khal-Hasidim	embedding	0.952		False	high	The story focuses on the piety and asceticism of a woman (Pruyme Ribele) and her interactions with the Baal Shem Tov, but contains no mention of dancing.	"זעקסער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינה רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלו' ולא הקפידה ע""ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במי"		
Khal-Hasidim_0169	Khal-Hasidim	embedding	0.952		False	high	The story focuses on the silent prayer habits of R. Leib and a conflict regarding his foster son's disrespect toward the grandsons of the Ba'al Shem Tov, with no mention of dancing.	"ם כבנו שתקו ממנו ולא אמרו לו דבר : ויהי כי נתיחמה לבב האיש הנ""ל ויכנוס להר""ר ר׳ ליב ויאמר לו לי אבי השמעת כי ברוך ואפרים מתכנים עצמם בשם הגדול רבי ומפרסמים שמם בעולם ולא ענהו הרב דבר אולם לעת תפילת ערבית קרא הרב לאיש אחר"		
Khal-Hasidim_0185	Khal-Hasidim	embedding	0.952		False	high	The story mentions joy and playing the violin to alleviate sorrow, but it does not contain any mention of dancing.	"Khal-Hasidim_0185 תיוגים עתה נספר את אשר סיפר הרב בעצמו ביום י""ט כסליו שהיה דרכו תמיד לעשות סעודה בליל י""ט והיה שמח ומשמח והיה אומר תורה הרבה אך פעם א׳ נשתהה לבוא והמתינו עליו כל החסידים עד שעה ג׳ אחר חצות לילה וכאשר בא "		
Shivhei-Habesht_0021	Shivhei-Habesht	embedding	0.952		False	high	The story focuses on the Rabbi's initial encounters with the Besht, his expulsion from his community, and his ultimate repentance and restitution of funds, but mentions no instances of dancing.	"Shivhei-Habesht_0021 תיוגים* שמעתי מהרב המפורסם החסיד וחכים דק""ק פולנאה 20 21 שהי' שבחי הבעש״ט 22 שהיה אב""ד בק""ק שאריגראד שמע ש הבעש״ט בא לק""ק מאהליב אמר בלבו אסע גם אני כי לא היה עדיין חסיד ונסע ובא בעש""ק אליו קודם תפיל"		
Khal-Hasidim_0082	Khal-Hasidim	embedding	0.952		False	high	The story depicts mourning, prostration (pishut yadayim v'raglayim), and a mystical encounter with the souls of martyrs, but contains no mention of dancing.	"ה על מטתה ו הבעש״ט עדיין שוכב על הארץ בפישוט ידים ורגלים ועמד ר' דוד הנ""ל אצל הפתח לראות מה יהי' הסוף ונתיגע לעמוד ולקח ספסל וישב אצל הפתח וכמו חצי לילה שמע שאמר לאשתו תכסה פניך וברגע האיר בחדר והיה מאיר דרך סדקים ואמר ב"		
Adat-Zadikim_0023	Adat-Zadikim	embedding	0.952		False	high	The story describes a secret marriage, hidden study, and a visit from Elijah the Prophet, but contains no mention of dancing or dance rituals.	"פחתיך ואתה יקר בעיני מעשרה בנים ומה אתה חסר עמדי על כן תניח מלדבר דברים כאלו ולעגם את נפשי כי כל ימי חיי לא אניחך להפרד מאתי ויבך גם הר""ח ויחשה ולא ענהו מאומה. ובמשך זמן מועט אמר לו אדוני חבירי אל נא תרבה תדבר אלי עוד בד"		
Khal-Hasidim_0243	Khal-Hasidim	embedding	0.951		False	high	The story focuses on trust in God (Bitachon) and a business partnership with the Divine, mentioning joy several times but never describing the physical act of dancing.	"ישועות ויכחד הרינדאר ויאמר לא ידעתי דבר וכו' אז הודיעו הרה""ק כי הוא הרב מ אפטא וכי הוא גוזר עליו לגלות א״ע ויען הרינדאר ויאמר מצוה לשמוע דברי חכמים והנני לגלות אזניך ולספר לך כי אך מגודל בטחוני בטחונו בה' אשר עלתה למעלה "		
Khal-Hasidim_0002	Khal-Hasidim	embedding	0.951		False	high	The story focuses on mystical manuscripts, miraculous banquets, and the Besht's early life/seclusion, with no mention of dancing.	"ו והודיעו הדבר לק""ק בראד לבנו הרב הגדול והק׳ מו""ה גרשון קיטעבר ויבא אל אביו להספידו כד״ת וקיבל כל הכתבים שמצא ת״י ובתוך כך מצא התנאים איך ששידך את בתו שהוא אחותו של הרב מוהר""ג עם איזה איש ששמו ישראל ויהי לפלא בעיניו כי א"		
Shivhei-Habesht_0199	Shivhei-Habesht	embedding	0.951		False	high	'וימחול על כומרותו' = renounce.	"Shivhei-Habesht_0199 תיוגים* פ""א בעי״כ קודם כל נדרי נתאספו כל הקהל לבמ""ד 199 ועמד שבחי הבעש״ט לה ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכי' כי הבינו הכל שלא דבר רק הוא אח"		
Khal-Hasidim_0253	Khal-Hasidim	embedding	0.951		False	high	The story mentions feasts, songs, and celebrations, but does not explicitly depict or mention the act of dancing.	"חשה ולא ענהו מאומה ובמשך זמן מועט אמר לו אדוני חבירי אל נא תרבה לדבר אלי עוד בדבר זה כי לא אשנה דברי אשר דברתי כי הומה לבי אל משפחתי כי לא מאבן נולדתי וגם אנכי רוצה לקיים כיבוד אחי הגדול אשר הוא דאורייתא וע""כ אל תתרעם על"		
Shivhei-Habesht_0002	Shivhei-Habesht	embedding	0.951		False	high	The story describes a miraculous feast, a wedding, and various supernatural events, but it contains no mention or depiction of dancing.	"ולא כתבו שם מקום ולא נודע הדבר לשום אדם. ויהי בנסיעת הרב מוהר""א לביתו חלה בדרך את חוליו אשר ימות בו ונפטר לעולמו והודיעו הדבר לק""ק בראד לבנו הרב הגדול מ׳ גרשון קוטעבר ויבא אל אביו להספידו כד""א. וקיבל כל הכתבים שמצא ת""י ו"		
Shivhei-Habesht_0055	Shivhei-Habesht	embedding	0.951		False	high	The story describes a dream vision regarding a heavenly court case and the ransom of a prisoner, with no mention of dancing.	"Shivhei-Habesht_0055 תיוגים* עוד שמעתי מר׳ זעליג הנ""ל ששמע מר' שניא' בן לאותו צדיק מ' משה שהי׳ מ״מ בק""ק ראשקוב שרא' בק""ק לאדמיר כת""י מרב אחד שחיב' ספר ת""יעי ושם נאמר שראה המחבר בחלום שנכנס להיכל אחד בגן עדן וראה שהוא מפו"		
Khal-Hasidim_0032	Khal-Hasidim	embedding	0.951		False	high	The story describes spiritual elevation, prayer, crying, and repentance, but does not mention dancing or any rhythmic movement.	"Khal-Hasidim_0032 תיוגים שמעתי מ הרב הגאון הקדוש המפורסם דק""ק פולנאי שהיה אב""ד בק""ק שאריגאד ששמע ש הבעש״ט בא לק""ק מאהליב אמר בלבו אסע גם אני כי לא הי׳ עדיין חסיד ונסע ובא בעש""ק אליו קודם תפלות בוקר וראה ש הבעש״ט עשן לולק"		
Shivhei-Habesht_0096A	Shivhei-Habesht	embedding	0.951		False	high	The story describes walking and hand gestures during prayer, but does not mention dancing.	ה וראיתי הבעש״ט ואמר תניחו את תלמידי לדרוש בבה״כ הגדול ואמר שהיה דודו גדול הדור וכמדומה לי ששמו רבי אברהם דעם רבית כי שכחתי שמו ואני הייתי אצלו בשעת מיתתו ושמעתי שציוה לבנו ואמר יעמוד איש ויקרא שמו ישראל בן המילדת תדע שה		
Khal-Hasidim_0028	Khal-Hasidim	embedding	0.951		False	high	The text describes intense mystical prayer movements and spiritual visions, but no actual act of dancing is depicted.	"Khal-Hasidim_0028 תיוגים עוד שמעתי מפיו הנ""ל פ״א עיה״כ ראה בעש״ט קיטרוג גדול על ישראל שיסתלק מהם תורה שבע""פ והי׳ מתעצב מאד כל יום עיה״כ. ולע""ע כשבאו כל העיר לברכם ברך אחד או שנים ואמר לא יכולתי מחמת צער ולא בירך אותם והל"		
Shivhei-Habesht_0097	Shivhei-Habesht	embedding	0.951		False	high	The story focuses on the Besht's intense grief, weeping, and mystical communication with the souls of martyrs; it contains no mention of dancing.	"כבה על מיטתה ו הבעש״ט עדיין שוכב על הארץ בפישוט ידים ורגלים ועמד ר' דוד הנ""ל אצל הפת׳ לראו' מה יהיה הסוף ונתיגע לעמוד ולקח ספסל וישב אצל הפתח וכמו חצי לילה שמע שאמר לאשתו תכסה פניך וברגע האיר בחדר והיה מאיר דרך סדקים ואמ"		
Sipurei-Zadikim_0001	Sipurei-Zadikim	embedding	0.95		False	high	'ימחול' = please/forgive, root מחל.	"יה פורע בזמנו. וכמה מעשיות יודע אני הכותב מזה ואם יגזור הש""י אוציאם כולם לאור ועל כן השערתי כי זאת היה עסקו גם ב בוניטש ): ויהי ביום ערב שבת קודש אחר חצות אחר שהלך הרב למקוה קרא את הנגיד הנ""ל ואמר לו שאלה אחת קטנה אשאל מ"		
Mifalot-HaZadikim_0014	Mifalot-HaZadikim	embedding	0.95		False	high	The story describes a hidden Tzadik working in a distillery and his mystical Melaveh Malkah meal, but does not mention dancing.	ווין א״ע לשם מצוה ג״כ בשמעו מאביו שמצוה לאכול סעודה מ״מ ע״כ משני הטעמי׳ אלך ואקרא אותו : וכן עשה והלך לבית שריפת היי״ש שהיתה חוץ לכפר רחוק מאוד ויהי כי בא סמוך לבית הנ״ל ראה כי אור זורח ומבהיק דרך החלונות : חשב בדעתו בוו		
Shivhei-Habesht_0015	Shivhei-Habesht	embedding	0.95		False	high	The text focuses exclusively on the Besht's intense physical trembling (רעדה) and shouting during prayer, which is distinct from the practice of dancing.	" בו כי אינו בזה העולם וכשלבש הקיטיל נקמט הקיטיל על כתיפיו ואחז המ״מ הגדול בקיטיל לפושטו מקמיטתו וכשנגע התחיל לרעוד ואחז בשולחן שהי׳ שם וגם השולחן התחיל לרעוד עמו ו הבעש״ט הלך עד שהוצרך להתפלל ולבקש מן השי""ת שיקח ממנו דבר"		
Maase-Zadikim_0007	maase-zadikim	embedding	0.95		False	high	The story describes intense spiritual ecstasy and 'fire' during the recitation of Song of Songs, but it does not mention or depict the physical act of dancing.	"הו בתור האדם המעלה והראה לו פנים מסבירות פנים שוחקות. ואחרי כן בא החסיד המשולח שזכרתי למעלה ובידו בקבוק יין ויאמר לכבוד האורח הזה מ זידיטשוב אני מביא את היין הזה. ותישר בעיני הקדוש מ מעזיביז דבר הזה. ואל הרב מהר""צ אמר על"		
Shivhei-Habesht_0004	Shivhei-Habesht	embedding	0.95		False	high	The story mentions pacing and singing (walking back and forth while singing 'Asader Lisudata'), but does not explicitly depict or mention dancing.	"Shivhei-Habesht_0004 תיוגים* ויהי אחרי כן שכר הרב מהור""ג בשבילו איז' כפר שיתפרנס שם ושם קנה שלימות רב: כי בנה לעצמו בית התבודדות ביער ושם היה מתפלל ו לומד כל הימים לרבות הלילות כל השבוע רק משבת לשבת בא לביתו ושם הי' לו ג"		
Shivhei-Habesht_0060	Shivhei-Habesht	embedding	0.95		False	high	The story focuses on themes of charity, humility, and maternal piety; there is no mention of dancing or rhythmic movement in a religious context.	ער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינו רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלום ולא הקפידה ע״ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במידות 		
Khal-Hasidim_0126	Khal-Hasidim	embedding	0.95		False	high	While the story concludes with a wedding celebration (mishteh ve-hilluli), it does not explicitly describe or mention the act of dancing.	"אשר בשרהו כי הכין לו עגלות צב ומרכבות כבוד לבא אל נוה קדשו מעון תחנותו ואתו עמו כל זקני עירו ומרבית משפחתו ויבא ביום פלוני אי""ה בטח באין מכלים מכלום שום דבר ואף גם הרקחות טבחות ואופות תבאנה עמדו. הכל כאשר לכל ודבריו אלה "		
Khal-Hasidim_0115	Khal-Hasidim	embedding	0.95		False	high	The term 'מפזז ומכרכר' (skipping and dancing) is used metaphorically to describe the person's good fortune, not as a literal depiction of dancing.	"שראל אמן : בעיר רישא הי' שמה איש אחד למדן גדול וגביר מופלג נאדר ביחס באושר בעושר ובכל תהלה והנה כל ימיו הקשיב תהלות ותשבחות הבעש״ט זצ""ל ומעולם לא דרכו רגליו על מפתן החסידות וצללו אזניו מאוד לקול הסיפורים מהמופתים אותותיו"		
Shivhei-Habesht_0075	Shivhei-Habesht	embedding	0.95		False	high	The story focuses on a conflict regarding leading the prayer service (Tefilla) and liturgical order (Nusach), but does not mention dancing.	"Shivhei-Habesht_0075 תיוגים שמעתי פ""א הלך ר׳ נחמן ז""ל דרך ק""ק זאלראווע עם סחורה בעת תפילת שחרית ועמד עם עגלה שלו נגד בה""מד ולקח הטו״ת ונכנס לבית המדרש ועטף טו״ת ועמד לפ""הת להתפלל בלי רשות וירע להם איך העיז האיש האורח לעמ"		
Shivhei-Habesht_0043	Shivhei-Habesht	embedding	0.95		False	high	'מחול לך' = forgiven.	"Shivhei-Habesht_0043 תיוגים* שמעתי מהרב מ' מנחם ששמע מפי כלת הרב המ״מ הגדול אשת הרב מ׳ אברהם הנ""ל : כשנתאלמן בנו הק' מ׳ אברהם זצ""ל קרא לשני חשובי העיר ואמר בקשתי שתסעו לק""ק קרעמניץ ותשדכו לבני שי׳ בת הרב מ׳ פייוול בעהמ״ח"		
Khal-Hasidim_0118	Khal-Hasidim	embedding	0.95		False	high	The story describes a festive meal and a spiritual correction between the Baal Shem Tov and a Rabbi, but there is no mention of dancing.	"Khal-Hasidim_0118 תיוגים פ""א נסע הבעש״ט עם תלמידיו והוכרחו ללון ביער אמרו התלמידים בבדיחותא נראה הסעודה שיעשה הרב לנו ויאמר הרב לכן ביום מחר אי""ה אעשה לכם סעודה גדולה בכמה מיני מטעמים ולמחרתו באו לעיר גדולה והתאכסנו בבית"		
Khal-Hasidim_0131	Khal-Hasidim	embedding	0.95		False	high	The story focuses on ritual practices like putting on Tefillin, reciting Tehillim (Psalms), and communal prayers for protection against invaders, with no mention of dancing.	"ד לפני התיבה ואומר תהילים כמו בשינה וידעתי שהרב ירגיז על זה כי הי' אומר ברית המעור וברית הלשון מכוונים ותהלים צוה שהרבה לומר בכל בתי כנסיות אותיות נעמרוב ואותיות קר""ע שט״ן משולב בשם הוי""ה מפסוקי אשרי תמימי דרך ומקודם יאמ"		
Khal-Kdoshim_0011	Khal-Kdoshim	embedding	0.95		False	high	The story focuses on the protagonist's ascetic practices, prayer intentions, and grammatical precision, but contains no mention of dancing.	Khal-Kdoshim_0011 תיוגים אעתיק מעשה נורא מספר קדמון הנקרא שם יעקב איש אחד הי מחסידי עליון ואספר קצת מחסידותיו ומדותיו ושמו ר' עזרא במו' ידידיה והי׳ דר בעיר קטנה ואנשים בה מעט סמוך ל ווינצי והאיש ההוא מיום שעבר לו שבע שני		
Khal-Hasidim_0173	Khal-Hasidim	embedding	0.95		False	high	The story mentions joy and a Purim-like atmosphere upon the informer's death, but does not explicitly depict or mention the act of dancing.	ל אשר עשה עד כה וכאשר נתייגע בזה מעט אז כמו נד נצבו לפניו כל העבירות שעשה מעודו. ויתמהמה מאוד ויעמוד הרבה ולא היה יכול לומר סלח לנו. עד כי נתחרט מאוד על כל מה שעשה וקבל עליו לעזוב חטאיו על להבא ועתה ישוב לביתו תיכף ולא י		
Shivhei-Habesht_0020	Shivhei-Habesht	embedding	0.95		False	high	The story describes physical trembling and mystical movements during prayer (tnuot), but does not depict dancing (rikud).	"ושה לו תיקון ומתפלל בעדו ומעלהו והחשוב חשוב קודם והם רבים כ״כ שאם רציתי להעלות כולם הייתי צריך לעמוד ש״ע שלש שנים אך כשאני שומע הכרוז שמכריז תקודש מקודש וא""א עוד להעלות הנשמות אני פוסע מן הש""ע ואמר אליו רבי גרשון בדרך שח"		
Shivhei-Habesht_0135	Shivhei-Habesht	embedding	0.95		False	high	The story focuses on a scholarly debate (pilpul), the sanctity of the Sabbath, and the Besht's spiritual punishment of an arrogant scholar; it contains no mention of dancing.	"וף השולחן וגער בו הבעש״ט בזה""ל אני שונא ענוותן בא ושב בכאן והתחיל הרב להחזיר הדרשה ורבי מיכל מקשה ורבי זאב מפלפל עמו עד שנצחו והיה רבי מיכל בוש בדבר ועמד על זה אע""פ שהי׳ עקום ולא רצה להודות על האמת התחיל הבעש״ט לבקש ואמ׳"		
Shivhei-Habesht_0197	Shivhei-Habesht	embedding	0.95		False	high	The story focuses on the Besht teaching and then making the Preacher of Polonne forget the mystical language of animals and birds; it contains no mention of dancing.	"Shivhei-Habesht_0197 תיוגים* מעשה הי' שהרב המוכיח מוה' ארי׳ ליב מפולנאה חשקה נפשו מאוד ללמוד חכמת שיחת בהמות ועופות ושיחת דקלים מצד שנצרך לו זה לתוכחה ומאחר שהיה כוונתו לש""ש נגמר בדעתו ליסע ל הבעש״ט ולבקש ממנו שילמד אותו"		
Khal-Hasidim_0012	Khal-Hasidim	embedding	0.95		False	high	The story mentions joy and great religious enthusiasm (hitlahavut) during the recitation of the alphabet and the holiday, but it contains no explicit mention of dancing.	"סח וכבר הכין כל צרכי הפסח כיד הגביר. ותען לו אבי בבהמ""ד ותוכלו להתאכסן פה כי לא יקפיד ע""ז תיכף נשאו המשרתים שלו את כל החפיצים לבית וערכו השלחן בכלים נאים ובמטה מוצעת ומהודרת והכין כל צרכי הסדר עם מצה שמורה הכל על צד המעו"		
Khal-Hasidim_0066	Khal-Hasidim	embedding	0.95		False	high	The story describes a conflict regarding a guest leading the prayer service (Shaliach Tzibbur) without permission, but does not mention dancing.	"Khal-Hasidim_0066 תיוגים שמעתי פ״א הלך ר׳ נחמן ז""ל דרך ק""ק זאלראויע עם סחורה בעת תפלת שחרית ועמד עם עגלה שלו נגד בה""מ ולקח הטו""ת ונכנס לבית המדרש ועטף ט""ות ועמד לפ""הת להתפלל בלי רשות וירע להם איך העיז האיש האורח לעמוד לפ"		
