story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Khal-Hasidim_0017	Khal-Hasidim	embedding	0.963		False	high	The story mentions the protagonist's poverty and lack of food, but this is involuntary hunger rather than a religious fast (Ta'anit).	"ספרו לו גנות ורעות האיש אשר שואל עליו כי היה רשע שאין דומה לו ר""ל : וישא הת""ח ההוא את רגליו וישב לביתו בפחי נפש בלי שום תשוע' כי אם ברפיון כח מרוב הדרך והיגונות אשר מצאתהו עדי בואו לביתו העיר הגדולה אשר שם היה הבעש""ט זלל"		
Shivhei-Habesht_0020	Shivhei-Habesht	embedding	0.963		False	high	The story focuses on prayer intentions (kavanot), communication with the souls of the deceased, and Shabbat meals; there is no mention of fasting as a practice.	"ושה לו תיקון ומתפלל בעדו ומעלהו והחשוב חשוב קודם והם רבים כ״כ שאם רציתי להעלות כולם הייתי צריך לעמוד ש״ע שלש שנים אך כשאני שומע הכרוז שמכריז תקודש מקודש וא""א עוד להעלות הנשמות אני פוסע מן הש""ע ואמר אליו רבי גרשון בדרך שח"		
Adat-Zadikim_0023	Adat-Zadikim	embedding	0.963		False	high	The story focuses on the themes of anonymity, humility, and constant Torah study, but contains no mention of fasting as a practice.	"פחתיך ואתה יקר בעיני מעשרה בנים ומה אתה חסר עמדי על כן תניח מלדבר דברים כאלו ולעגם את נפשי כי כל ימי חיי לא אניחך להפרד מאתי ויבך גם הר""ח ויחשה ולא ענהו מאומה. ובמשך זמן מועט אמר לו אדוני חבירי אל נא תרבה תדבר אלי עוד בד"		
Maase-Zadikim_0016	maase-zadikim	embedding	0.962		False	high	The story mentions the poverty and material lack of the Rabbi regarding Passover preparations, but it does not depict or mention religious fasting as a practice.	קדוש הסבא קדישא כי יתפלל בעדו השם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לרבו הק		
Khal-Hasidim_0026	Khal-Hasidim	embedding	0.962		False	high	While the story mentions Yom Kippur, it focuses entirely on the mystical nature of the Baal Shem Tov's prayer and trembling, without describing the act or practice of fasting itself.	"פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא היה מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש״ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך חצי שעה והיה ר"		
Peer-MiKdoshim_0007	PeerMikdoshim	embedding	0.962		False	high	The story describes a skeptic's encounter with the Seer of Lublin and mentions poverty and asceticism, but does not depict the religious practice of fasting.	ום יום יותר ויותר וכנחל נובע פרצו דברו החסיד בחכמה ועד כי התנשא זה לעומת זה בדבריו' ענהו הגביר אם כן איפוא בא ואראך כי שקר נחלו כל החסידים ומאומה לא ידע הרבי ולאות נאמן התבונן מהר כי אתה הוא ששמעת בעצמך נאצות וגידופים על		
Khal-Hasidim_0253	Khal-Hasidim	embedding	0.962		False	high	The story focuses on themes of humility, hidden righteousness, and Torah study, and even mentions feasts (seuda/mishte), but contains no mention of fasting.	"לחה עשירית מזה כי תוכל ליקח את הרב הגדול ר""ח לחתן לך כי כן וכן הגיד לי ואנכי ידעתי כי יש לך בת בתולה הגונה וגם בית מיוחדת בחצר אך ספרים שאין לך לכ ע""כ ראה מה תעשה והזהר לא לגלות הדבר והי' זריז בזה כי יבא יום אשר יבא רבינ"		
Khal-Hasidim_0239	Khal-Hasidim	embedding	0.962		False	high	The story focuses on the Seer of Lublin's clairvoyance and his interaction with a wealthy skeptic; it contains no mention of fasting as a religious practice.	תועפת עשרך אל תבעתני כי אמנה אנכי לא לעגלי זהבך אסגוד אך בנפשך אל יהרהוביך עוז העור את עיניך ואל תנקש באמרי פיך ואל תהי חכם בעיניך כי רע ומר גורל כל אנשי רבים המפיחים על הצדיקים כזבים מאורי עולם המה מועדי דור ודור ולפלח 		
Khal-Hasidim_0173	Khal-Hasidim	embedding	0.962		False	high	The story focuses on repentance (teshuva) through prayer and physical suffering from beatings/cold, but does not depict or mention the practice of religious fasting.	ל אשר עשה עד כה וכאשר נתייגע בזה מעט אז כמו נד נצבו לפניו כל העבירות שעשה מעודו. ויתמהמה מאוד ויעמוד הרבה ולא היה יכול לומר סלח לנו. עד כי נתחרט מאוד על כל מה שעשה וקבל עליו לעזוב חטאיו על להבא ועתה ישוב לביתו תיכף ולא י		
Khal-Hasidim_0050	Khal-Hasidim	embedding	0.962		False	high	The story focuses on the woman's charity, humility, and prayer, but does not mention fasting or any related religious practice.	"זעקסער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינה רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלו' ולא הקפידה ע""ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במי"		
Khal-Hasidim_0082	Khal-Hasidim	embedding	0.961		False	high	The Besht refrains from eating the Shabbat meal due to extreme grief and mystical focus, but the story does not describe this as a formal or intentional religious fast (Ta'anit).	"ה על מטתה ו הבעש״ט עדיין שוכב על הארץ בפישוט ידים ורגלים ועמד ר' דוד הנ""ל אצל הפתח לראות מה יהי' הסוף ונתיגע לעמוד ולקח ספסל וישב אצל הפתח וכמו חצי לילה שמע שאמר לאשתו תכסה פניך וברגע האיר בחדר והיה מאיר דרך סדקים ואמר ב"		
Peer-MiKdoshim_0001	PeerMikdoshim	embedding	0.961		False	high	'צום' inside עצום (mighty).	גביר מ רישא לפניו ויען בקול גדול הוי ואבוי אנכי הוא האיש הזה כי טרם בואי הנה אל הצדיק הקדוש בא אלי איש עני ודפק על פתחי וזרקתי אותי מביתי ונפל מת על סף הבית ועתה גם כל יתר דברי קדשו יחדירו כברק תוך סתר לבבי בידעתי כי גרמ		
Mifalot-HaZadikim_0021	Mifalot-HaZadikim	embedding	0.961		False	high	'צום' inside עצום; no fast.	ררותו בתשובה נכונה ויעזוב את העגלות עם היי״ג הנ״ל ביד ערלים הנ״ל המובילים אותו וינס ויצא לרבו הנ״ל מ מעזיבוז . והגם שהיה דבר זה סכנה שיפסוד ח״ו כל היין הן אפשר שיכחישו לו הערלים ויאמרו להד״ם או לפחות יפסיד אותו מחמת ניסו		
Khal-Hasidim_0243	Khal-Hasidim	embedding	0.961		False	high	The story focuses on the themes of absolute trust in God (Bitachon) and charity (Tzedakah) through a business partnership with the Divine; it contains no mention of fasting.	"סף אשר נתן לי להתחלה לברכה ולהצלחה : ביום הזה תיכף הענקתי סחורה בעד המטבע הנ""ל ופתח ד' ברכותיו ושלח לי שפע גדולה ואנכי יש לי ב׳ תיבות וכל כסף הפדיון ברגע אשר בא לידי הנני מחלק חציו לתיבה זו לד'. וחציו לתיבה האחרת למעני ו"		
Khal-Hasidim_0036	Khal-Hasidim	embedding	0.961		False	high	The story focuses on storytelling, repentance (teshuvah), and a miraculous recovery of memory, but does not mention or depict fasting.	"מעשה תדע כי אנכי הבישוף אשר קראת אז. ואנכי הייתי קודם יהודי ואח""כ נפלתי לעמקי הקליפות כי חכם גדול הייתי ונשמה קדושה היתה לי ו הבעש""ט בחסדו הוציאני ממעמיקי הקליפות כי יש לי זכות אבות כי אבותי קדושי׳ היו והם בקשו את הבעש""ט"		
Shivhei-Habesht_0207	Shivhei-Habesht	embedding	0.961		False	high	The story describes the illness and death of the Baal Shem Tov; while the word 'ta'aneh' (afflict/torment) appears in a plea to the Angel of Death, there is no mention of ritual fasting.	"סגולתו לנעור כל הלילה כתקון האר""י ז""ל ואמר לפניהם ד״ת על ענין הסדר וענין מ״ת בבקר שלח לאנשי סגולתו שיתאספו כולם וצוה לר׳ ליב קעסלר ועוד א׳ שכחתי שמו שיתעסקו בקבורתו ולימד ולמד אותם על גופו על כל אבר הראה להם סימנים איך נ"		
Shivhei-Habesht_0096A	Shivhei-Habesht	embedding	0.961		False	high	The story focuses on the Maggid's travel to preach in Lemberg, his interactions with local leaders, and the Besht's spiritual protection; it contains no mention of fasting.	ה וראיתי הבעש״ט ואמר תניחו את תלמידי לדרוש בבה״כ הגדול ואמר שהיה דודו גדול הדור וכמדומה לי ששמו רבי אברהם דעם רבית כי שכחתי שמו ואני הייתי אצלו בשעת מיתתו ושמעתי שציוה לבנו ואמר יעמוד איש ויקרא שמו ישראל בן המילדת תדע שה		
Shivhei-Habesht_0015	Shivhei-Habesht	embedding	0.961		False	high	The story mentions Yom Kippur, but the focus is entirely on the Besht's mystical trembling and spiritual battles during prayer, not the practice of fasting.	"קים ומניח כמה פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא הי' מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש""ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך "		
Khal-Hasidim_0218	Khal-Hasidim	embedding	0.961		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	"תמהמהו יתמהמו פה על המשתה אשר יעשה להם ואח״כ יתן להם מסת נדבת ידו כי חשב כי המה נוסעים לקבץ כסף ונתרצה לו הרר""י וימתינו עד הסעודה והאנשים הקרואים על המנין ג""כ היו שם ויתבוננו כולם אודות האנשים ההם כי המה ראו חדשות אשר לא"		
Shivhei-Habesht_0014	Shivhei-Habesht	embedding	0.961		False	high	The story describes a merchant's son being delayed (lehita'akev) on a journey, but contains no mention of ritual fasting (ta'anit).	ך לעירינו א׳ פרסה ולא האמין ולדבריו כי האיך יוכל להיות כך כי הלא לא נעלם מבנו רב הגעגועים שלהם וכמים הפנים וכ׳ בוודאי אין כסף נחשב למאומה ויתן בעד פור כור מה שיבקשו בכדי שיבא על שבת לביתו עכ״ז לרווחא דמילתא שלח ערל א׳ לכ		
Khal-Hasidim_0031	Khal-Hasidim	embedding	0.961		False	high	The story describes prayer, mystical intentions (Kavvanot), and the fixing of souls, but makes no mention of fasting or fast days.	"ל בעדו ומעלהו והחשוב חשוב קודם והם רבים ג""כ שאם רצותי להעלות כולם הייתי צריך לעמוד ש״ע שלש שנים אך כשאני שומע הכרוז שמכריז מקודש מקודש וא""א עוד להעלות הנשמות אני פוסע מן הש""ע. ואמר אליו רבי גרשון בדרך שחוק למה אין באים א"		
Khal-Hasidim_0086	Khal-Hasidim	embedding	0.961		False	high	The story focuses on the Besht's spiritual authority, prophecy, and the journey of a soul after death; there is no mention of fasting or self-affliction.	"Khal-Hasidim_0086 תיוגים מעשה כשבא הבעש״ט לק""ק מעזיבוז לא היה חשוב בעיני החסידים היינו הרה""ק ר' זאב קיצעס והרה""ק ר' דוד פורקעס מחמת השם שקראו אותו בעש״ט כי שם זה אינו נאה לצדיק והיה להם תלמיד הגון וחלה והוא והיא היה איש "		
Sipurei-Zadikim_0013	Sipurei-Zadikim	embedding	0.961		False	high	The story focuses on the hidden righteousness of a tailor and the selection of a new rabbi for Lublin; it contains no mention of fasting as a practice.	" אצליכם לרב ולמורה כאשר גזר עלי זה הצדיק החייט נ""ע. ויעשו כן ויהי כאשר באו סמוך ל לובלין ויצאו לקראתו לקרתו המון רב ויקבלו אותו בשמחה רבה ובכבוד גדול ויהי ביום השבת אחר הדרשה בסעודה שלישית ויבואו אליו כל אנשים מכובדי העי"		
Sipurei-Zadikim_0011	Sipurei-Zadikim	embedding	0.96		False	high	The story details the spiritual journeys and encounters of Rabbi Israel Politzker, focusing on prayer, study, and ascetic wandering (galut), but never mentions or depicts the practice of fasting.	לבלים כל הקרואים למנין והמלמד בעצמו נשתומם מאוד כי לא ראה ולא שמע כאלה מעודו : ויהי אחר התפילה ויבקש בעל הבית את הרבנים כי יתמהמהו פה על המשתה אשר יעשה להם ואח״כ יתן להם מסת נדבת ידו כי חשב כי המה נוסעים לקבץ כסף ונתרצה 		
Khal-Hasidim_0185	Khal-Hasidim	embedding	0.96		False	high	The story describes a festive meal (seuda) and a miraculous rescue from conversion, but contains no mention of fasting as a religious practice.	 עד כי לא הי' יכול לסבול ויבך מאוד במר נפשו על אשר קרה לו כאלה וירצה לצאת לחוץ ולברוח אבל הדלת הי' סגור וינסה בכל כח לשבור את הדלת ולא יכול ונגמר בדעתו להשליך את עצמו מתוך החלון ואף כי יתרסקו אבריו כי היה גבוה החלון מהאר		
Khal-Hasidim_0120	Khal-Hasidim	embedding	0.96		False	high	While the story is set on Yom Kippur eve, fasting is not the subject of the narrative; the focus is on a spiritual struggle involving a priest and the Kol Nidre prayer.	"Khal-Hasidim_0120 תיוגים פ""א בע""כ קודם כל נדרי נתאספו כל הקהל לבה""מד ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכיה כי הבינו הכל שלא דבר רק הוא אח״ז הביט הרב מהחלון איך שכומר"		
Shivhei-Habesht_0097	Shivhei-Habesht	embedding	0.96		False	high	While the Besht skips the Sabbath meal due to intense grief and spiritual distress over the martyrs, the story does not characterize this as a formal religious fast or the practice of fasting (Ta'anit).	"כבה על מיטתה ו הבעש״ט עדיין שוכב על הארץ בפישוט ידים ורגלים ועמד ר' דוד הנ""ל אצל הפת׳ לראו' מה יהיה הסוף ונתיגע לעמוד ולקח ספסל וישב אצל הפתח וכמו חצי לילה שמע שאמר לאשתו תכסה פניך וברגע האיר בחדר והיה מאיר דרך סדקים ואמ"		
Khal-Hasidim_0158	Khal-Hasidim	embedding	0.96		False	high	The mention of not eating for three days refers to starvation due to poverty rather than a religious fast or practice.	מחריש. וכל יום ויום הלך אליו בבכי ותחנונים והוא לא האזין את דבריו ולא שעה אליו. ואחיו העני הזה עם אנשי ביתו. היו מעוטפין ברעב בעירום ובחוסר כל. וכראותו כי כלתה נפשו מאוד ויבא עוד הפעם אליו בכה ויתחנן לו לאמר הושיעה אדוני		
Shivhei-Habesht_0112	Shivhei-Habesht	embedding	0.96		False	high	The story focuses on a miracle involving a dying student and the Besht's status in the afterlife; there is no mention of fasting as a practice.	ידיעה למעל' את מי יכניסו בג״ע והכריחו את החולה שיתן להם ת״כ שיגלה להם איך יתנהגו עמו אחר מותו וכשמת בא להם וגילה להם שהכניסו אותו לג״ע ולא ראה שם הבעש״ט ולא ידע על ידי מי הכניסו אותו אך לא היה לו מקום בג״ע כי כאשר ישב במ		
Shivhei-Harav_0017	Shivhei-Harav	embedding	0.96		False	high	The story focuses on the dispute between the Baal HaTanya and Rabbi Baruch of Mezhbizh, miracle stories, and a visit to the Baal Shem Tov's grave; it contains no mention of fasting.	קבר הבעש״ט הקדוש ז״ל וכאשר הגיע השמועה כי הרב לא רחוק הוא מהעיר ירד הר״ר ברוך מעלייתו מקים אשר הי׳ משכן קדשו תמיד והתיצב בבית הגדול אצל השולחן וכה עמד על רגלי' לא מש ממקומו עד אחר שהלך הרב מביתו כאשר נספר : פתא ו ם שלח ה		
Shivhei-Habesht_0135	Shivhei-Habesht	embedding	0.96		False	high	The text describes a journey, Sabbath observance, and a scholarly dispute, but contains no mention of fasting or communal fast days.	"וף השולחן וגער בו הבעש״ט בזה""ל אני שונא ענוותן בא ושב בכאן והתחיל הרב להחזיר הדרשה ורבי מיכל מקשה ורבי זאב מפלפל עמו עד שנצחו והיה רבי מיכל בוש בדבר ועמד על זה אע""פ שהי׳ עקום ולא רצה להודות על האמת התחיל הבעש״ט לבקש ואמ׳"		
Maase-Zadikim_0015	maase-zadikim	embedding	0.96		False	high	'עצום' (mighty).	"מרא וכדומה ולא ידעו מאומה ויסכים האברך החסיד בדעתו ללמוד עמהם חומש עם פירש“י ומעט מדיני ש""ע וספרי יראים למען השרש בלבם יראת ד' והיה לומד עמם בכל יום ספר ראשית חכמה הקדוש בהתלהבות גדול. וירא הבעל הבית אשר הוא עושה באמונה "		
Shivhei-Harav_0019	Shivhei-Harav	embedding	0.96		False	high	The story focuses on a man tormented by spirits and the Rabbi's spiritual remedies (segulot) and teachings on divine unity, with no mention of fasting as a practice.	דובבות אותם גם בעת השינה. ואח״כ דיבר על לבי ונחם אותי והבטיח כי מעתה לא יפחידו אותי חבילי טהירין וכל החסידים והרבנים אשר ישבו בבית הגדול בראותם כי רבינו התאחר מהעת אשר יעד להם קרבו כולם אצל הפתח והפתח הי׳ סגור אבל רבינו 		
Maase-Zadikim_0018	maase-zadikim	embedding	0.959		False	high	The story emphasizes trust in God and charity as the source of the man's power; fasting is not mentioned as a religious practice or even as an incidental act.	דאר על מעשהו מאין לו כח הזה לפעול ישועות. ויכחד הרינדאר ויאמר לא ידעתי דבר וכו' אז הודיעו הרה״ק כי הוא הרב מ אפטא וכי הוא גוזר עליו לגלות א״ע ויען הרינדאר ויאמר מצוה לשמוע דברי חכמים והנני לגלות אזניך ולספר לך כי אך מגוד		
Shivhei-Habesht_0160	Shivhei-Habesht	embedding	0.959		False	high	The story describes a festive meal (se'udah) and the annulment of judgments, but contains no mention of fasting.	"Shivhei-Habesht_0160 תיוגים* מעשה שהיה אב""ד בק""ק באר ואחד מבני העיר חלק עליו ונסע אל השר להקביל עליו ואינו ידוע לי לו אם מעסק הרבנות או מעסק אחר והטה מן הדרך אל הבעש״ט שיתפלל בעדו שיפיק רצונו מן השר והבטיח לו הבעש״ט ונסע"		
Khal-Hasidim_0001	Khal-Hasidim	embedding	0.959		True	high	The Besht's father explicitly undertakes an 'Hafsakah' (multi-day) fast as a religious practice to receive divine guidance through a dream inquiry.	"רך ישר שהוא מבוא העיר אשר אנשי העיר הולכים ושבים בה ויורהו הסימנים ויעשו כן והצליח המלך ותפס את החזקת הנ״ל ע״כ] ויגדלהו המלך להרב הנ""ל ויעשהו לשר צבא מלחמתו כי ראה בעינא פקיחא כי ה׳ אתו וכל אשר הוא עושה מצליח ובכ״מ אשר ש"		
Khal-Hasidim_0170	Khal-Hasidim	embedding	0.959		False	high	The story centers on a miracle performed through the decree of a habitual drunkard (as a reward for his past deeds), with no mention of fasting or ritual fasts.	תה מתחלה מעט יין שרף ויאמרו לא נסור נסיר מכאן ולא תוכל לשתות יין שרף עד כי תגזר תגזור הדבר הזה ויאמר אליהם המקום ברחמיו יסיר המחלה מקרבכם והניחו לו וילכו מאתו ויסעו בחזרה ל מעזיביז ויכוונו את השעה ויהי כאשר אמר כן היה בר		
Khal-Hasidim_0242	Khal-Hasidim	embedding	0.959		False	high	The story focuses on a conflict regarding purchasing fish for Shabbat and a supernatural revelation of adultery; it contains no mention of fasting or fast days.	י כן פתח את פיהו האנכי אחשה מי אשר עשה בני ממזרי׳ עוד עד השבת לא תדרוך רגלו על מגרש יאסי ועתה עוצו עצה מה לעשות פן אערה עליו את כל חמתי. כה דבר האיש ושנה ושלש דבריו. האנשים ראשי הקהל אשר היו בבית הגביר גם להם חרה הדבר הז		
Khal-Hasidim_0174	Khal-Hasidim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	"רי : פעם אחד בא אליו הר""ש הנ""ל בחג השבועות וירא והנה קאחיל אחת מהתנור רועדת וגם הכסא אשר ישב עליה הרב רועדת וישאל הר""ש את הרב מה זאת ויאמר לו הרב כי היום היה אצלי הבעש״ט הקדוש ומורי הרב המגיד הק' ואנכי לא הכרתי את הבעש״ט"		
Shivhei-Habesht_0210	Shivhei-Habesht	embedding	0.959		False	high	The story focuses on a near-death experience, heavenly judgment, and the intervention of the Baal Shem Tov, with no mention of fasting.	"ין עוזר ואין תומך לו ומיד נשמע קול רעש גדול אשר ממש רעשו כל העולמות והכריזו פנו מקום כי הבעש״ט בעצמו בא אל ההיכל וראה אותו שהוא עומד אצל הפתח שאל אותו יוסף מה עסקך בכאן והשיב לו כנ""ל וגם בקשתי את אדוני אבי והרב דק""ק פולנ"		
Shivhei-Habesht_0021	Shivhei-Habesht	embedding	0.959		False	high	The story describes repentance (teshuva) through financial restitution and giving away wealth, but does not mention fasting or ascetic food deprivation.	"Shivhei-Habesht_0021 תיוגים* שמעתי מהרב המפורסם החסיד וחכים דק""ק פולנאה 20 21 שהי' שבחי הבעש״ט 22 שהיה אב""ד בק""ק שאריגראד שמע ש הבעש״ט בא לק""ק מאהליב אמר בלבו אסע גם אני כי לא היה עדיין חסיד ונסע ובא בעש""ק אליו קודם תפיל"		
