story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Shivhei-Habesht_0034	Shivhei-Habesht	embedding	0.96		False	medium	Embedding-only neighbor; no smoking depicted.	ותו וגער בו הבעש״ט ואמר אין סוסי' שלי אוכלים מצות ונפל עליו זיעה מחמת חולשה ויצא לחוץ וישב על האצטבא שלפני הבית לנוח וראה איש אחד רך בשנים וקרא אותו אליו ואמר לו בבקשה ממך לך אל הבעש״ט ואמור לו למה אינו מקיים הפסוק ואהבת		
Adat-Zadikim_0023	Adat-Zadikim	embedding	0.96		False	high	The story focuses on the hidden humility and secret marriage of Rabbi Chaim, and a visitation by Elijah the Prophet; it contains no mention of smoking, pipes, or tobacco.	"ו העומדים הכן בשוטים לייסר את החוטא. ויאמר אליהם חדלו לכם מן האיש הזה כי איננו חוטא ואת הר""ח עכב אצלו עד שבועיים שביעיים ואח״כ פטר אותו לביתו ויתיישב רבינו בדעתו אלך בצנעה ואראה מעשי חברי הר""ח אשר הגיד לי כי יבקש מהש""י ש"		
Shivhei-Habesht_0193	Shivhei-Habesht	embedding	0.96		False	high	The story focuses on a man hitting his father over brandy consumption and a subsequent failed penance, with no mention of smoking or tobacco.	"Shivhei-Habesht_0193 תיוגים* פ""א הי' הבעש״ט באיזה קהילה והי׳ אכסניאותו על העלי' : פעם א׳ ראה איש א׳ עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך ועכ״ז לא "		
Shivhei-Habesht_0112	Shivhei-Habesht	embedding	0.96		False	high	The story focuses on the Besht's spiritual authority and a dream revelation regarding Paradise (Gan Eden); there is no mention of smoking, pipes, or tobacco.	ידיעה למעל' את מי יכניסו בג״ע והכריחו את החולה שיתן להם ת״כ שיגלה להם איך יתנהגו עמו אחר מותו וכשמת בא להם וגילה להם שהכניסו אותו לג״ע ולא ראה שם הבעש״ט ולא ידע על ידי מי הכניסו אותו אך לא היה לו מקום בג״ע כי כאשר ישב במ		
Khal-Hasidim_0036	Khal-Hasidim	embedding	0.96		False	high	The story describes the Besht's servant traveling to tell stories and a specific incident involving a bishop who was a hidden convert, but it contains no mention of pipes, tobacco, or smoking.	"מעשה תדע כי אנכי הבישוף אשר קראת אז. ואנכי הייתי קודם יהודי ואח""כ נפלתי לעמקי הקליפות כי חכם גדול הייתי ונשמה קדושה היתה לי ו הבעש""ט בחסדו הוציאני ממעמיקי הקליפות כי יש לי זכות אבות כי אבותי קדושי׳ היו והם בקשו את הבעש""ט"		
Khal-Hasidim_0202	Khal-Hasidim	embedding	0.96		False	high	The story focuses on Passover preparations, financial support for a Tzadik, and conflicting oaths regarding childbirth, with no mention of pipes or tobacco.	 הקדוש הסבא קדישא כי יתפלל בעדו להשם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כ כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לר		
Mifalot-HaZadikim_0007	Mifalot-HaZadikim	embedding	0.959		False	high	The story focuses on ritual slaughter (shechitah) and certification, with no mention of smoking, pipes, or tobacco.	 זמן מה עד שתוכל לאמן ידך בלטישות הסכין היטב היטב. כי לפי דעתי עדיין לא הורגלת בזה כמצטרך ולא עלתה עדיין לימודך כראוי וכאשר שמע השו״ב הנ״ל מדברי הרב ר׳ יהושע תומ״י ציית לדבריו ונסע עוד הפעם להשוחט הנ״ל ללמוד א״ע היטב ללט		
Khal-Hasidim_0140	Khal-Hasidim	embedding	0.959		False	medium	Embedding-only neighbor; no smoking.	" הולכים אליו בכל עת לבקרו ופעמים היו מפלפלים בגמ' ותוספת ולא יכול לילך ל הבעש""ט מחמת חלישות ואחר זמן מועט התחיל להבריא והיה הולך ל הבעש״ט לשולחנו פ""א התעלף והיו מעורריםאותו עד חצי יום ו הבעש""ט הלך שלשה פעמים למקוה ושלח ל"		
Mifalot-HaZadikim_0018	Mifalot-HaZadikim	embedding	0.959		False	high	The story describes a supernatural encounter between the Baal Shem Tov and the Samael, focusing on holy names and spiritual dangers, with no mention of smoking or tobacco.	ת אתכם הסוד מחמת ששמעתי כרוז יוצא ברקיע תנו כבוד לצדיקים האלו. וכל כוונתו היה להכניס בהם שום הרהור גדלות אמנם הבעש״ט לא קם ולא זע ממנו ולא נכנסו דבריו באזניו כלל אבל הרב מוה׳ ליב הנ״ל התחיל לפול בהרהור גדלות מעט והתפארות		
Khal-Hasidim_0012	Khal-Hasidim	embedding	0.959		False	high	The story describes the Baal Shem Tov's journey, a Passover Seder, and a miraculous rescue from pirates, but contains no mention of smoking or tobacco.	"סח וכבר הכין כל צרכי הפסח כיד הגביר. ותען לו אבי בבהמ""ד ותוכלו להתאכסן פה כי לא יקפיד ע""ז תיכף נשאו המשרתים שלו את כל החפיצים לבית וערכו השלחן בכלים נאים ובמטה מוצעת ומהודרת והכין כל צרכי הסדר עם מצה שמורה הכל על צד המעו"		
Shivhei-Habesht_0015	Shivhei-Habesht	embedding	0.959		False	high	The text describes various accounts of the Baal Shem Tov's physical trembling and spiritual intensity during prayer, but makes no mention of smoking, pipes, or tobacco.	" בו כי אינו בזה העולם וכשלבש הקיטיל נקמט הקיטיל על כתיפיו ואחז המ״מ הגדול בקיטיל לפושטו מקמיטתו וכשנגע התחיל לרעוד ואחז בשולחן שהי׳ שם וגם השולחן התחיל לרעוד עמו ו הבעש״ט הלך עד שהוצרך להתפלל ולבקש מן השי""ת שיקח ממנו דבר"		
Shivhei-Habesht_0197	Shivhei-Habesht	embedding	0.959		False	high	The story focuses on the Baal Shem Tov teaching Rabbi Aryeh Leib of Polonne the language of animals and birds; there is no mention of smoking or tobacco.	"Shivhei-Habesht_0197 תיוגים* מעשה הי' שהרב המוכיח מוה' ארי׳ ליב מפולנאה חשקה נפשו מאוד ללמוד חכמת שיחת בהמות ועופות ושיחת דקלים מצד שנצרך לו זה לתוכחה ומאחר שהיה כוונתו לש""ש נגמר בדעתו ליסע ל הבעש״ט ולבקש ממנו שילמד אותו"		
Mifalot-HaZadikim_0045	Mifalot-HaZadikim	embedding	0.959		False	high	The story focuses on a lesson about humility and arrogance between Rabbi Elimelech of Lizhensk and a young scholar, with no mention of smoking or related implements.	רב ר׳ אלימלך ונתן שלום לחותנו הכפרי הנ״ל ולחתנו לא נתן לו שלום ופנה עורף כנגדו רק שאל לו תיכף בזה״ל אברך (בל״א יונגר מאן) מה יאמר ד׳ ונזדעזע החתן הנ״ל ברוב פחד ובהלה. ותסמר שערת בשרו כי לא ידע מה להשיב לו וגם לא הבין פי׳		
Khal-Hasidim_0102	Khal-Hasidim	embedding	0.959		False	high	The story focuses on a merchant's encounter with Prophet Jonah and a miracle regarding his son's character; it contains no mention of smoking, pipes, or tobacco.	"ימים שלח השר בעצמו אחריו ונתן לו האורנדע כדבר הבעש״ט והי' סבור אולי השר נצרך כהיום למעות מאד והציקתו לעבור ע""ד ובתוך שנה ילדה אשתו ב""ז אבל לא עלה ע""ד להודיע ל הבעש״ט כי אמר מקרה הוא ויגדל הילד הלוך וגדול ונעשה פרא אדם ממ"		
Shivhei-Harav_0017	Shivhei-Harav	embedding	0.959		False	high	The text focuses on conflicts between Hasidic leaders, a miracle regarding a sick child, and the burning of manuscripts, with no mention of smoking or pipes.	קבר הבעש״ט הקדוש ז״ל וכאשר הגיע השמועה כי הרב לא רחוק הוא מהעיר ירד הר״ר ברוך מעלייתו מקים אשר הי׳ משכן קדשו תמיד והתיצב בבית הגדול אצל השולחן וכה עמד על רגלי' לא מש ממקומו עד אחר שהלך הרב מביתו כאשר נספר : פתא ו ם שלח ה		
Sipurei-Zadikim_0004	Sipurei-Zadikim	embedding	0.959		False	high	The story describes a financial test of faith and a match-making miracle by Rabbi Leib Sarahs; there is no mention of smoking or tobacco use.	פול טבעת אחת מידי האשה על הרצפה ותקח האשה נר אחת ותשחה על הארץ לחפשה. ומדי חפשה את הטבעת נכנס במרוצה הרב ר׳ ליב שרהס ויאמר לו הא לך הכסף המגיע לך ותקרע את השטר חוב שלי ותיכף יצא מהבית וילך האיש ללותו אבל הרב אמר לו שוב ל		
Khal-Hasidim_0173	Khal-Hasidim	embedding	0.959		False	high	The story focuses on the repentance of an informant and his saving a woman from the cold; it contains no mention of smoking, pipes, or tobacco.	ל אשר עשה עד כה וכאשר נתייגע בזה מעט אז כמו נד נצבו לפניו כל העבירות שעשה מעודו. ויתמהמה מאוד ויעמוד הרבה ולא היה יכול לומר סלח לנו. עד כי נתחרט מאוד על כל מה שעשה וקבל עליו לעזוב חטאיו על להבא ועתה ישוב לביתו תיכף ולא י		
Khal-Hasidim_0086	Khal-Hasidim	embedding	0.959		False	high	The story focuses on the Besht's spiritual authority and a soul's experience in Paradise; it contains no mention of smoking, pipes, or tobacco.	"איך יש לו ידיעה למעלה את מי יכניסו בג""ע והכריחו את החולה שיתן להם ת""כ שיגלה להם איך יתנהגו עמו אחר מותו וכששמת בא להם וגילה להם שהכניסו אותו לג""ע ולא ראה שם הבעש״ט ולא ידע ע״י מי הכניסו אותו אותי אך לא היה לו מקום בג""ע כ"		
Khal-Hasidim_0017	Khal-Hasidim	embedding	0.958		False	high	The story focuses on reincarnation (gilgul) and the rectification of a previous sinful life; there is no mention of smoking, pipes, or tobacco.	"ספרו לו גנות ורעות האיש אשר שואל עליו כי היה רשע שאין דומה לו ר""ל : וישא הת""ח ההוא את רגליו וישב לביתו בפחי נפש בלי שום תשוע' כי אם ברפיון כח מרוב הדרך והיגונות אשר מצאתהו עדי בואו לביתו העיר הגדולה אשר שם היה הבעש""ט זלל"		
Shivhei-Habesht_0203	Shivhei-Habesht	embedding	0.958		False	medium	Embedding-only neighbor; no smoking.	"Shivhei-Habesht_0203 תיוגים* פ""א נסע הבעש״ט עם תלמידיו והוכרחו ללון ביער אמרו התלמידים התנמידים בבדיחותא נראה הסעודה שיעשה הרב לנו ויאמר הרב לכן ביום מחר אי""ה אעשה לכם סעוד׳ גדולה בכמה מיני מטעמים ולמחרתו באו לעיר גדולה "		
Mifalot-HaZadikim_0006	Mifalot-HaZadikim	embedding	0.958		False	high	The story focuses on the themes of hospitality (Hachnasat Orchim) and the fate of a simpleton son born from a blessing, with no mention of smoking or tobacco use.	 ועתה טוב לי מאז כי הוא הכה אותי תמיד ועתה כשהוא מת ואמי ג״כ מתה וביתו נשרף והונו ורכושו נאבד טוב לי מאוד כי יכול אני לילך בשרירות לבי ואין מוחה בידי ונתחברתי אל העניים המסבבים וסבותי גם אני עליהם לשקוד על פתחי נדיבים לב		
Khal-Hasidim_0218	Khal-Hasidim	embedding	0.958		False	high	The story focuses on the journey of R. Israel Politzker and R. Azriel to Mezeritch and Vilna, and their encounters with the Gaon and various scholars; there is no mention of smoking or tobacco use.	"תמהמהו יתמהמו פה על המשתה אשר יעשה להם ואח״כ יתן להם מסת נדבת ידו כי חשב כי המה נוסעים לקבץ כסף ונתרצה לו הרר""י וימתינו עד הסעודה והאנשים הקרואים על המנין ג""כ היו שם ויתבוננו כולם אודות האנשים ההם כי המה ראו חדשות אשר לא"		
Shivhei-Habesht_0160	Shivhei-Habesht	embedding	0.958		False	high	The text describes a spiritual intervention involving a minyan and a Torah scroll to protect a rabbi, with no mention of smoking or tobacco.	"Shivhei-Habesht_0160 תיוגים* מעשה שהיה אב""ד בק""ק באר ואחד מבני העיר חלק עליו ונסע אל השר להקביל עליו ואינו ידוע לי לו אם מעסק הרבנות או מעסק אחר והטה מן הדרך אל הבעש״ט שיתפלל בעדו שיפיק רצונו מן השר והבטיח לו הבעש״ט ונסע"		
Maase-Zadikim_0016	maase-zadikim	embedding	0.958		False	high	The story focuses on hospitality for the Passover holiday and conflicting oaths between two Tzadikim regarding the birth of a child, with no mention of smoking or tobacco use.	קדוש הסבא קדישא כי יתפלל בעדו השם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לרבו הק		
Khal-Hasidim_0126	Khal-Hasidim	embedding	0.958		False	high	The story describes a miraculous intervention involving a merchant's unfulfilled vow and a wedding dowry, but contains no mention of pipes, tobacco, or smoking.	"אשר בשרהו כי הכין לו עגלות צב ומרכבות כבוד לבא אל נוה קדשו מעון תחנותו ואתו עמו כל זקני עירו ומרבית משפחתו ויבא ביום פלוני אי""ה בטח באין מכלים מכלום שום דבר ואף גם הרקחות טבחות ואופות תבאנה עמדו. הכל כאשר לכל ודבריו אלה "		
Shivhei-Habesht_0170	Shivhei-Habesht	embedding	0.958		False	high	The text describes various spiritual visions, a dispute over prophecy, and agricultural tasks, but contains no mention of smoking, pipes, or tobacco.	"זו ונשתתק המוכיח כי יפה אמר וסוסים של ר' נחמן ז""ל היו חבושים בעגלה ללכת לעיר ואמר לו המוכיח למה לא שלחת לי קמח והשיב לו ראה שהעגלה מוכנת לנסוע בעצמי עם הקמח בשבילך ואח״כ שאל אותו מה זה שאתה מתנבא והשיב לו לא נביא אנכי ול"		
Shivhei-Habesht_0005B	Shivhei-Habesht	embedding	0.958		False	high	The story describes the Besht's early years of seclusion, his poverty, and an exorcism, but contains no mention of smoking, pipes, or tobacco.	"כא""וא כפי מעלתו ו הבעש״ט נכנס באחרונה וכשראתה אותו ואמרה ב""ה ר׳ ישראל כ' עדיין רך בשנים אמרה לו אתה סבור שאני מפחד ממך לא כי אני ידעתי שהזהירו אותך מן השמי' שלא לעסוק בשמות הקדושים עד שישתלמו לך ששה ושלשים שנה והוא הי׳ נ"		
Khal-Hasidim_0111	Khal-Hasidim	embedding	0.958		False	high	The story involves the Baal Shem Tov identifying a sin (hitting a father) and alcohol (yayin saraf), but there is no mention of smoking or pipes.	"Khal-Hasidim_0111 תיוגים פ""א היה הבעש""ט באיזה קהילה והי' אכסניתו על העלי' פעם א' ראה איש א' עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך ועכ""ז לא יכול להע"		
Shivhei-Habesht_0014	Shivhei-Habesht	embedding	0.958		False	high	The story focuses on the Besht's clairvoyance through the Zohar and does not contain any mention of smoking, pipes, or tobacco.	ך לעירינו א׳ פרסה ולא האמין ולדבריו כי האיך יוכל להיות כך כי הלא לא נעלם מבנו רב הגעגועים שלהם וכמים הפנים וכ׳ בוודאי אין כסף נחשב למאומה ויתן בעד פור כור מה שיבקשו בכדי שיבא על שבת לביתו עכ״ז לרווחא דמילתא שלח ערל א׳ לכ		
Shivhei-Habesht_0138	Shivhei-Habesht	embedding	0.958		False	high	The story focuses on the Besht's travels, his trust in God regarding finances, and his charitable actions in Brody, with no mention of smoking or tobacco.	"ט נסע לדרכו ובאו וכשראו ששהה נסיעתם אמרו אנחנו נלך לבהמ""ד וכשיהי' מוכן לנסוע יתן לנו ר' מאיר ידיעה ונבוא וכן הי' שהודיע להם ובאו ונתן הנגיד ל הבעש״ט בפעם ראשונה א׳ אד""ז וכשבאו וכשבאי פ""ש לקח הבעש״ט אותו א""ז ונתן להנגיד ה"		
Shivhei-Habesht_0004	Shivhei-Habesht	embedding	0.958		False	high	The text describes the Besht's early life, his spiritual seclusion, and a miracle involving divine light on a stove, but it contains no mention of smoking a pipe or tobacco.	"יתעלף והעירו אותו. ויאמר הבעש""ט לא היה לך להסתכל במה שלא הורשית ויהי לפלא בעיניו ויהי בבקר וילך לבית התבודדותו להתפלל שם כדרכו, ובבואו לביתו בא שמח וטוב לב בנשיאת ראש והלך בביתו אנה ואנה וזמר אסדר לסעודתא ועשה קידושא רבא"		
Shivhei-Habesht_0048	Shivhei-Habesht	lexical	0.956	לולקע	True	high	Refers to the rebbe smoking a pipe (עשן לולקע אחת).	"היי' אני הרב ומי יתן שיהי' לי עולם הבא מה שרבינו מרויח בעשן לולקע אחת ונתקר' הרב ר׳ יחיאל ל הבעש״ט : שמעתי מגיסי מ׳ מרדכי ששמע מר׳ יחיאל מקוליווער פ""א בא איש אחד ממדינת ליטא ששלחו אותו בני מדינתו לתהות על קנקנו ונתאכסן א"		
Shivhei-Habesht_0110	Shivhei-Habesht	lexical	0.953	לולקע	True	high	Smoked the pipe and looked out the window (עשן הלולקע).	"סע לביתו וחג כל הי״ט ואחר י""ט היה עת גשמים ומחמת הדאגה עשן הלולקע והביט בחלון וראה מחנה של נכרים שקורין הידאמאקעס שחזרו מן הדרך ובאותו עיר הי׳ תמיד דרך המיומן להם והלכו בכל העיר להשיג אכסני' ולא השיגו כי היו לערך ארבעים "		
Shivhei-Habesht_0099	Shivhei-Habesht	lexical	0.952	לולקע	True	high	The text explicitly mentions that the Besht took his pipe ('לולקע') before going to the synagogue to look for the merchant's son.	תאמרו לי היכן בני ענה לו על דברי' כאלו אני מסתכל בבה״כ לקח הלולקע והלך לבה״כ ובא ואמר אני ראיתי אותו שהוא עדיין בברעסלא והולך בכובע של דייטש כן הי׳ המנהג שם כשנגמר המו״מ מחליפים כובעותיהם וזה סימן לגמר המו״מ ועשה אותו הא		
Shivhei-Habesht_0065	Shivhei-Habesht	lexical	0.95	לולקע	True	high	Besht took his pipe (לקח הלולקע).	"ית אכלו שם ונתנו להם דבש ואחר הבדלה נתמלא הבעש״ט שמחה ולקח הלולקע והלך לבית קטן שלן שם והרב רצה ג״כ ללכת אחריו ובאו השני מלמדים הנ""ל וביקשו ממנו שיכניסם ל הבעש״ט אמר להם בואו עמי ונכנסו עם הרב אמר הבעש״ט להרב הם אין צריכ"		
Khal-Hasidim_0083	Khal-Hasidim	lexical	0.949	לולקע	True	high	The story explicitly mentions the Baal Shem Tov taking his pipe (Lulke) as part of the process of looking for the merchant's son.	"תאמרו לי היכן בני ענה לו על דברי' כאלו אני מסתכל בבה""כ לקח הלולקע והלך לבה״כ ובא ואמר אני ראיתי אותו שהוא שהיא עדיין ב ברעסלא והולך בכובע של דייטש כן היה המנהג שם כשנגמר המו״מ מחליפים כובעותיהם וזה סימן לגמר המו""מ ועשה א"		
Khal-Hasidim_0055	Khal-Hasidim	lexical	0.949	לולקע	True	high	Parallel; took the pipe.	"ית אכלו שם ונתנו להם דבש ואחר הבדלה נתמלא הבעש״ט שמחה ולקח הלולקע והלך לבית קטן שלן שם והרב רצה ג״כ ללכת אחריו ובאו השני מלמדים הנ""ל ובקשו ממנו שיכניסם ל הבעש״ט אמר להם בואו עמי ויכנסו עם הרב אמר הבעש״ט להרב הם אין צריכי"		
Khal-Hasidim_0043	Khal-Hasidim	lexical	0.948	לולקע	True	high	The story explicitly mentions the Baal Shem Tov smoking a pipe ('עשן הלולקע') before prayer.	" בבה""כ היה מתפלל ביחידות פ״א ראה הבעש""ט בעיר הזאת בעת שעשן הלולקע קודם התפלה והסתכל בחלון את האומן הולך לבה""כ ונזדעזע מאד ואמר הבעש״ט לבה״ב צא וראה מי הוא זה שהלך וטלית ותפילין בידו יצא הבעה""ב וראה ואמר אומן א׳ הולך לבה"""		
Shivhei-Habesht_0052	Shivhei-Habesht	lexical	0.945	לולקע	True	high	The text explicitly mentions the Besht smoking a pipe (לולקע) before prayer.	" בב""הכ הי׳ מתפלל ביחידות פ""א ראה הבעש״ט בעיר הזאת בעת שעשן הלולקע קודם התפילה והסתכל בחלון את האומן הולך לבה״כ ונזדעזע מאוד ואמר הבעש״ט לבה״ב צא וראה מי הוא זה שהלך וטלית ותפילין בידו יצא הבע״ב וראה ואמר אומן א׳ הולך לבה"		
