story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Khal-Hasidim_0111	Khal-Hasidim	embedding	0.962		False	high	The story focuses on sin, confession, and the performance of penance (teshuva), with no depiction of Torah study or learning activities.	"Khal-Hasidim_0111 תיוגים פ""א היה הבעש""ט באיזה קהילה והי' אכסניתו על העלי' פעם א' ראה איש א' עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך ועכ""ז לא יכול להע"		
Khal-Hasidim_0239	Khal-Hasidim	embedding	0.961		False		[error] Unterminated string starting at: line 1 column 55 (char 54)	ששמעת בעצמך נאצות וגידופים על הרבי ואנכי לעצתך אקשיב ועלה אתי בעגלתי ותחזה כי לא אמצו תודתי והיה בבואינו העירה נלכה שנינו יחד אחוזי יד אל הרבי ותראה כי רבי אך מכבד עשירים ולא ידע את העני אתו בבית יהיה אף אחד חסיד קדוש וט		
Shivhei-Habesht_0096A	Shivhei-Habesht	embedding	0.961		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	ה וראיתי הבעש״ט ואמר תניחו את תלמידי לדרוש בבה״כ הגדול ואמר שהיה דודו גדול הדור וכמדומה לי ששמו רבי אברהם דעם רבית כי שכחתי שמו ואני הייתי אצלו בשעת מיתתו ושמעתי שציוה לבנו ואמר יעמוד איש ויקרא שמו ישראל בן המילדת תדע שה		
Khal-Hasidim_0173	Khal-Hasidim	embedding	0.961		False	high	The story focuses on repentance through prayer, self-sacrifice, and an act of saving a life, rather than depicting the character or the rabbi engaged in Torah study.	ל אשר עשה עד כה וכאשר נתייגע בזה מעט אז כמו נד נצבו לפניו כל העבירות שעשה מעודו. ויתמהמה מאוד ויעמוד הרבה ולא היה יכול לומר סלח לנו. עד כי נתחרט מאוד על כל מה שעשה וקבל עליו לעזוב חטאיו על להבא ועתה ישוב לביתו תיכף ולא י		
Shivhei-Habesht_0020	Shivhei-Habesht	embedding	0.961		True	high	The text explicitly depicts R' Gershon performing 'Shnayim Mikra ve-Echad Targum' (שמו״ת), which is a ritualized form of Torah study.	"ושה לו תיקון ומתפלל בעדו ומעלהו והחשוב חשוב קודם והם רבים כ״כ שאם רציתי להעלות כולם הייתי צריך לעמוד ש״ע שלש שנים אך כשאני שומע הכרוז שמכריז תקודש מקודש וא""א עוד להעלות הנשמות אני פוסע מן הש""ע ואמר אליו רבי גרשון בדרך שח"		
Khal-Hasidim_0009	Khal-Hasidim	embedding	0.961		False		[error] Unterminated string starting at: line 1 column 55 (char 54)	"עדיין רך בשנים אמרה לו אתה סבור שאני מפחד ממך לא כי אני ידעתי שהזהירו אותך מן השמים שלא לעסוק בשמות הקדושים עד שישתלמו לך שלש ושלשים שנה והוא היה נחב׳ אל הכלים והאנשים הנ""ל שאלו אותה מה אתה אומרת והיא כפלה בדבריה לפניהם "		
Khal-Hasidim_0026	Khal-Hasidim	embedding	0.961		False	high	The story focuses exclusively on prayer (tefillah), ecstatic experiences, and the Baal Shem Tov's physical trembling during worship, with no mention of Torah study.	"פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא היה מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש״ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך חצי שעה והיה ר"		
Shivhei-Habesht_0060	Shivhei-Habesht	embedding	0.961		False	high	The story focuses on acts of charity, humility, and maternal guidance, but does not depict any character actually engaging in the activity of Torah study.	ער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינו רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלום ולא הקפידה ע״ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במידות 		
Shivhei-Habesht_0197	Shivhei-Habesht	embedding	0.961		True	high	The story explicitly depicts the Besht teaching the Preacher of Polonnoye mystical secrets (Zohar and Tikkunim) and the language of animals during their journey.	"Shivhei-Habesht_0197 תיוגים* מעשה הי' שהרב המוכיח מוה' ארי׳ ליב מפולנאה חשקה נפשו מאוד ללמוד חכמת שיחת בהמות ועופות ושיחת דקלים מצד שנצרך לו זה לתוכחה ומאחר שהיה כוונתו לש""ש נגמר בדעתו ליסע ל הבעש״ט ולבקש ממנו שילמד אותו"		
Khal-Hasidim_0102	Khal-Hasidim	embedding	0.961		True	high	The story explicitly describes the son's transformation into a character who is 'diligent in his study' (מתמיד בלימודו) and 'outstanding in Torah'.	"ימים שלח השר בעצמו אחריו ונתן לו האורנדע כדבר הבעש״ט והי' סבור אולי השר נצרך כהיום למעות מאד והציקתו לעבור ע""ד ובתוך שנה ילדה אשתו ב""ז אבל לא עלה ע""ד להודיע ל הבעש״ט כי אמר מקרה הוא ויגדל הילד הלוך וגדול ונעשה פרא אדם ממ"		
Khal-Hasidim_0185	Khal-Hasidim	embedding	0.96		True	high	The story explicitly depicts the Maggid 'saying Torah' (teaching) multiple times and his disciples gathering to listen and learn.	 עד כי לא הי' יכול לסבול ויבך מאוד במר נפשו על אשר קרה לו כאלה וירצה לצאת לחוץ ולברוח אבל הדלת הי' סגור וינסה בכל כח לשבור את הדלת ולא יכול ונגמר בדעתו להשליך את עצמו מתוך החלון ואף כי יתרסקו אבריו כי היה גבוה החלון מהאר		
Khal-Hasidim_0170	Khal-Hasidim	embedding	0.96		False	high	The story explicitly states that the character was not a scholar and could barely read scripture, focusing instead on his merit from redeeming captives.	תה מתחלה מעט יין שרף ויאמרו לא נסור נסיר מכאן ולא תוכל לשתות יין שרף עד כי תגזר תגזור הדבר הזה ויאמר אליהם המקום ברחמיו יסיר המחלה מקרבכם והניחו לו וילכו מאתו ויסעו בחזרה ל מעזיביז ויכוונו את השעה ויהי כאשר אמר כן היה בר		
Khal-Hasidim_0158	Khal-Hasidim	embedding	0.96		False	high	The story focuses on ethical behavior, charity, and reincarnation through a parable, but does not depict characters engaged in the activity of Torah study.	מחריש. וכל יום ויום הלך אליו בבכי ותחנונים והוא לא האזין את דבריו ולא שעה אליו. ואחיו העני הזה עם אנשי ביתו. היו מעוטפין ברעב בעירום ובחוסר כל. וכראותו כי כלתה נפשו מאוד ויבא עוד הפעם אליו בכה ויתחנן לו לאמר הושיעה אדוני		
Shivhei-Habesht_0014	Shivhei-Habesht	embedding	0.96		False	high	The son's scholarly excellence is a background trait rather than a depicted activity, and the Besht's use of the Zohar serves mystical clairvoyance rather than the practice of study.	ך לעירינו א׳ פרסה ולא האמין ולדבריו כי האיך יוכל להיות כך כי הלא לא נעלם מבנו רב הגעגועים שלהם וכמים הפנים וכ׳ בוודאי אין כסף נחשב למאומה ויתן בעד פור כור מה שיבקשו בכדי שיבא על שבת לביתו עכ״ז לרווחא דמילתא שלח ערל א׳ לכ		
Mifalot-HaZadikim_0007	Mifalot-HaZadikim	embedding	0.96		True	high	The story explicitly describes the protagonist's process of learning the laws of ritual slaughter (dinim) and practicing the craft under a teacher's guidance.	 זמן מה עד שתוכל לאמן ידך בלטישות הסכין היטב היטב. כי לפי דעתי עדיין לא הורגלת בזה כמצטרך ולא עלתה עדיין לימודך כראוי וכאשר שמע השו״ב הנ״ל מדברי הרב ר׳ יהושע תומ״י ציית לדבריו ונסע עוד הפעם להשוחט הנ״ל ללמוד א״ע היטב ללט		
Khal-Hasidim_0086	Khal-Hasidim	embedding	0.96		True	high	The story explicitly depicts the Baal Shem Tov teaching Torah and engaging in a dialectical exchange (kushya and teretz) within a heavenly Yeshiva.	"Khal-Hasidim_0086 תיוגים מעשה כשבא הבעש״ט לק""ק מעזיבוז לא היה חשוב בעיני החסידים היינו הרה""ק ר' זאב קיצעס והרה""ק ר' דוד פורקעס מחמת השם שקראו אותו בעש״ט כי שם זה אינו נאה לצדיק והיה להם תלמיד הגון וחלה והוא והיא היה איש "		
Khal-Hasidim_0193	Khal-Hasidim	embedding	0.96		False		[error] Unterminated string starting at: line 4 column 16 (char 62)	 הסתכלתי בעין עקבו כאשר היה שנתי עלי הייתי נים ולא נים. ראיתי במחזה באו אלי בפעם האח' לא שלוחים כאשר הורגלו עמי ויעמדו הרחק מאתי כעבדא קמי מארי ויאמרו אלי בוא עמנו ואנכי הגדתי להם הדברים אשר שם אדמו״ר בפי והנה הדייטש נרא		
Khal-Hasidim_0031	Khal-Hasidim	embedding	0.96		True	high	The story explicitly describes Rabbi Gershon performing 'Shnayim Mikra ve-Echad Targum' (reviewing the weekly Torah portion), which is a formal act of Torah study.	"ל בעדו ומעלהו והחשוב חשוב קודם והם רבים ג""כ שאם רצותי להעלות כולם הייתי צריך לעמוד ש״ע שלש שנים אך כשאני שומע הכרוז שמכריז מקודש מקודש וא""א עוד להעלות הנשמות אני פוסע מן הש""ע. ואמר אליו רבי גרשון בדרך שחוק למה אין באים א"		
Khal-Hasidim_0120	Khal-Hasidim	embedding	0.96		False	high	The story focuses on a mystical intervention involving a conversation with a priest to remove a spiritual blockage before prayer, with no depiction of Torah study.	"Khal-Hasidim_0120 תיוגים פ""א בע""כ קודם כל נדרי נתאספו כל הקהל לבה""מד ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכיה כי הבינו הכל שלא דבר רק הוא אח״ז הביט הרב מהחלון איך שכומר"		
Khal-Hasidim_0177	Khal-Hasidim	embedding	0.96		False	high	While one character is described as 'distinguished in Torah' as a biographical attribute, the story contains no depiction of the actual activity of Torah study.	"ה להם את דברו ויאמר להם אל תיראו מדברי הכלב הזה אשר עומד מאחרי עשו זאת איפוא אשר אני אומר לכם ויתפלאו האנשים ע""ז ויעמדו כך וכמו חצי שעה בא הגו""ב ויפתח את הדלת לבית החיצון ויביט בפני האנשים העומדים שם ולא דיבר מאומה ואח״כ"		
Shivhei-Habesht_0210	Shivhei-Habesht	embedding	0.96		False	high	The story centers on the protection of holy books from being burned and a heavenly judgment, but it does not depict characters engaged in the actual practice of Torah study.	"ין עוזר ואין תומך לו ומיד נשמע קול רעש גדול אשר ממש רעשו כל העולמות והכריזו פנו מקום כי הבעש״ט בעצמו בא אל ההיכל וראה אותו שהוא עומד אצל הפתח שאל אותו יוסף מה עסקך בכאן והשיב לו כנ""ל וגם בקשתי את אדוני אבי והרב דק""ק פולנ"		
Maase-Zadikim_0006	maase-zadikim	embedding	0.959		False	high	The story centers on the merit of a single mitzvah (redeeming captives) and repentance; the protagonist is explicitly described as barely able to read scripture.	לה מעט יין שרף ויאמרו לא נסור נסיר מכאן ולא תוכל לשתות יין שרף עד כי תגזר הדבר הזה ויאמר אליהם המקום ברחמיו יסיר המחלה מקרבכם והניחו לי וילכו מאתו ויסעו בחזרה ל מעזיביז ויכוונו את השעה ויהי כאשר אמר כן היה ברגע אמר דברו 		
Khal-Hasidim_0050	Khal-Hasidim	embedding	0.959		False	high	The story focuses on acts of charity, humility, and spiritual devotion, but contains no depictions of characters engaged in Torah study or learning.	"זעקסער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינה רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלו' ולא הקפידה ע""ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במי"		
Khal-Hasidim_0243	Khal-Hasidim	embedding	0.959		False	high	The story mentions supporting Torah scholars financially but does not depict any character actually engaged in the act of Torah study.	"סף אשר נתן לי להתחלה לברכה ולהצלחה : ביום הזה תיכף הענקתי סחורה בעד המטבע הנ""ל ופתח ד' ברכותיו ושלח לי שפע גדולה ואנכי יש לי ב׳ תיבות וכל כסף הפדיון ברגע אשר בא לידי הנני מחלק חציו לתיבה זו לד'. וחציו לתיבה האחרת למעני ו"		
Sipurei-Zadikim_0013	Sipurei-Zadikim	embedding	0.959		True	high	The story explicitly describes the Rabbi of Ostroh's daily custom of closing himself in the synagogue to study Torah until midday.	" אצליכם לרב ולמורה כאשר גזר עלי זה הצדיק החייט נ""ע. ויעשו כן ויהי כאשר באו סמוך ל לובלין ויצאו לקראתו לקרתו המון רב ויקבלו אותו בשמחה רבה ובכבוד גדול ויהי ביום השבת אחר הדרשה בסעודה שלישית ויבואו אליו כל אנשים מכובדי העי"		
Peer-MiKdoshim_0008	PeerMikdoshim	embedding	0.959		False	high	The story focuses on the themes of prayer, repentance, and charity (tzedakah) to overcome stinginess; it does not depict characters engaged in the actual practice of Torah study.	דיק וקבל עליו לחטט אחר מדת קמצנות מדה מגונ' הלזו עד תומה כי הצדיק העיד עליו כי יתר כל תכונות נפשו נכונים ושלימים בעבודת השם וכל מדותיו בנוים היו על אדני האמונה היושר והחסידות והנה כל העומדים החרידו לקול הסיפור והאורח סיפ		
Shivhei-Habesht_0015	Shivhei-Habesht	embedding	0.959		False	high	The text focuses exclusively on prayer (tefillah), mystical ecstasy, and liturgical experiences, without any mention of Torah study or learning.	"קים ומניח כמה פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא הי' מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש""ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך "		
Khal-Hasidim_0082	Khal-Hasidim	embedding	0.959		False	high	The story depicts prayer, rituals, and mystical visions involving martyrs, but contains no actual scenes of Torah study or learning.	"ה על מטתה ו הבעש״ט עדיין שוכב על הארץ בפישוט ידים ורגלים ועמד ר' דוד הנ""ל אצל הפתח לראות מה יהי' הסוף ונתיגע לעמוד ולקח ספסל וישב אצל הפתח וכמו חצי לילה שמע שאמר לאשתו תכסה פניך וברגע האיר בחדר והיה מאיר דרך סדקים ואמר ב"		
Khal-Hasidim_0036	Khal-Hasidim	embedding	0.959		True	high	The text explicitly describes the wealthy protagonist as someone who 'sits and studies all day' (יושב ולומד כל היום).	"מעשה תדע כי אנכי הבישוף אשר קראת אז. ואנכי הייתי קודם יהודי ואח""כ נפלתי לעמקי הקליפות כי חכם גדול הייתי ונשמה קדושה היתה לי ו הבעש""ט בחסדו הוציאני ממעמיקי הקליפות כי יש לי זכות אבות כי אבותי קדושי׳ היו והם בקשו את הבעש""ט"		
Shivhei-Habesht_0035	Shivhei-Habesht	embedding	0.959		True	high	The story explicitly depicts R. Eliezer of Tomashpol engaging in the act of studying/reading a book (Hemdat Yamim) before sleep.	"זו רעדה ונחפז ושלח לעורר כל המנין ורא׳ שכולם ת""ל שלימים ושאל אותם שמא א׳ מכם עבר עבירה בסתר ח""ו וסיפר להם החלום ענה צדיק אחד ר׳ אליעזר מ טאמאשפאלי לא ידעתי מאומה כי אם אותו הלילה לפני השינה עיינתי בספר חמדת הימים ועוד סי"		
Khal-Hasidim_0146	Khal-Hasidim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 63)	" דת יהודית מה גם כי הי׳ מחומם מאד בתאות המשגל. ולא הי׳ נוסע שום נסיעה בלא ידידות רבות כי הי' מוליך אתו נשים אהובות לו וע""כ כאשר עשו הדברים הנ""ל רושם חזק בלבו נגמר בדעתו לנסוע למקום הרב המגיד . אך לא הי' יכול לעזוב את המל"		
Shivhei-Habesht_0138	Shivhei-Habesht	embedding	0.959		False	high	The story mentions a study house (Klaus) and its people, but does not depict any character actually engaging in the activity of Torah study.	"ט נסע לדרכו ובאו וכשראו ששהה נסיעתם אמרו אנחנו נלך לבהמ""ד וכשיהי' מוכן לנסוע יתן לנו ר' מאיר ידיעה ונבוא וכן הי' שהודיע להם ובאו ונתן הנגיד ל הבעש״ט בפעם ראשונה א׳ אד""ז וכשבאו וכשבאי פ""ש לקח הבעש״ט אותו א""ז ונתן להנגיד ה"		
Shivhei-Harav_0017	Shivhei-Harav	embedding	0.959		False		[error] Unterminated string starting at: line 1 column 56 (char 55)	קבר הבעש״ט הקדוש ז״ל וכאשר הגיע השמועה כי הרב לא רחוק הוא מהעיר ירד הר״ר ברוך מעלייתו מקים אשר הי׳ משכן קדשו תמיד והתיצב בבית הגדול אצל השולחן וכה עמד על רגלי' לא מש ממקומו עד אחר שהלך הרב מביתו כאשר נספר : פתא ו ם שלח ה		
Khal-Hasidim_0242	Khal-Hasidim	embedding	0.959		False	high	While the Rabbi is described as a 'genius in learning' as background information, there is no depiction of the activity of study within the narrative.	י כן פתח את פיהו האנכי אחשה מי אשר עשה בני ממזרי׳ עוד עד השבת לא תדרוך רגלו על מגרש יאסי ועתה עוצו עצה מה לעשות פן אערה עליו את כל חמתי. כה דבר האיש ושנה ושלש דבריו. האנשים ראשי הקהל אשר היו בבית הגביר גם להם חרה הדבר הז		
Shivhei-Habesht_0112	Shivhei-Habesht	embedding	0.958		True	high	The story explicitly depicts the Besht teaching Torah, posing a scholarly question (kushiya), and providing an answer (teretz) within a heavenly yeshiva.	ידיעה למעל' את מי יכניסו בג״ע והכריחו את החולה שיתן להם ת״כ שיגלה להם איך יתנהגו עמו אחר מותו וכשמת בא להם וגילה להם שהכניסו אותו לג״ע ולא ראה שם הבעש״ט ולא ידע על ידי מי הכניסו אותו אך לא היה לו מקום בג״ע כי כאשר ישב במ		
Khal-Hasidim_0012	Khal-Hasidim	embedding	0.958		True	high	The story explicitly depicts the Besht sitting in the Beit Midrash (study hall) all day and refers to the previous teaching and learning between him and his scribe.	"סח וכבר הכין כל צרכי הפסח כיד הגביר. ותען לו אבי בבהמ""ד ותוכלו להתאכסן פה כי לא יקפיד ע""ז תיכף נשאו המשרתים שלו את כל החפיצים לבית וערכו השלחן בכלים נאים ובמטה מוצעת ומהודרת והכין כל צרכי הסדר עם מצה שמורה הכל על צד המעו"		
Adat-Zadikim_0020	Adat-Zadikim	embedding	0.958		False	high	The story focuses on the Maggid of Mezeritch's prophetic foresight regarding R' Aaron of Karlin's death and does not depict any actual scenes or acts of Torah study.	בשם רבינו כי הרב רוצה שאהיה פה חג הפסח ויען לו הרה״מ אנכי איני מעכב אותך אם רצונך ליסע תיסע לשלום ובצאתו ובצחתו אמר עוד הפעם לתלמידיו ראו שלא תניחו אותו לנסוע וירוצו החבירים עוד הפעם ל הר״א והרבו לדבר על לבו כי אין זה דב		
Adat-Zadikim_0013	Adat-Zadikim	embedding	0.958		False	high	The story mentions the Rabbi's reputation as a scholar but does not actually depict or contain the activity of Torah study.	ר לו הנה אנכי מרא דאתרא ואנכי מצוה לך ואתה תלך בשליחותי ותאמר את הדבר הזה משמי ומה יעשו לך הלא אתה מצוה מאתם כי תעשה כל אשר אנכי אצוך. והשמש עכ״ז לא רצה לילך עד שגער בו הרב ואמר לו כי יחרים אותו אם לא ישמע לו. והשמש ידע 		
Khal-Hasidim_0099	Khal-Hasidim	embedding	0.958		False	high	While the story involves a challenge regarding the Baal Shem Tov's scholarship and a query about a law, no character is actually depicted performing the act of Torah study.	"Khal-Hasidim_0099 תיוגים פ״א בעת אסיפת ד׳ ארצות היה הפרנס הראשון הרב הנגיד המפורסים מ' אברהם אבא הציע הדבר לפני כולם כי הנה נשמע שמע הבעש״ט ולפי הנשמע הוא ע״ה ואיך יכול להיות שיהיה לו רוה""ק כי אין ע""ה חסיד ושלחו מהאסיפה "		
Khal-Hasidim_0157	Khal-Hasidim	embedding	0.958		False	high	The story focuses on the protection of holy books from being burned and a heavenly trial, but does not depict characters actually engaged in the act of studying Torah.	"ו למיתה והיו רוצים לכתוב פתקא ומיד בא אביו הרב מוהר""ם הנ""ל ברעש גדול ובזעקה גדולה על זה שרוצים לשרוף הספרים הנ""ל הלא גלוי וידוע לפני משאו""ה שלא לכבודו עשה ח""ו כ״א לכבוד ה׳ ולתורתו ית' וכשראה את בנו עומד אצל הפתח אמר לו ב"		
Mifalot-HaZadikim_0014	Mifalot-HaZadikim	embedding	0.958		True	high	The story depicts a specific scene where the Rabbi asks Elijah the Prophet for an interpretation of a Midrashic text, which is then explained using teachings from the 'Academy on High'.	ווין א״ע לשם מצוה ג״כ בשמעו מאביו שמצוה לאכול סעודה מ״מ ע״כ משני הטעמי׳ אלך ואקרא אותו : וכן עשה והלך לבית שריפת היי״ש שהיתה חוץ לכפר רחוק מאוד ויהי כי בא סמוך לבית הנ״ל ראה כי אור זורח ומבהיק דרך החלונות : חשב בדעתו בוו		
Shivhei-Harav_0016	Shivhei-Harav	embedding	0.958		True	high	The story explicitly depicts the Maggid of Mezeritch delivering multiple Torah discourses (saying 'Torah') to his disciples.	"Shivhei-Harav_0016 ,תיוגים עתה נספר אשר סיפר הרב בעצמו ביום י""ט כסליו שהיה דרכו תמיד לעשות סעודה בליל י""ט והיה שמח ומשמח והיה אומר תורה הרבה אך פעם א׳ נשתהה לבוא והמתינו עליו כל החסידי' עד שעה ג׳ אחר חצות לילה וכאשר בא ר"		
Adat-Zadikim_0001	Adat-Zadikim	embedding	0.958		False	high	The story explicitly describes the main character as a simple man 'without Torah' (learning) and focuses on Shabbat observance and joy rather than study.	ען האשה ל הבעש״ט כמה עוד ימי חיי חמשה שנים או אם בגבורות עשרה שנים (כי היא היתה אז קרובה לבת ע׳ שנה וגם ר׳ שבתי היה זקן בערך הזה) וע״כ יותר טוב שיהיה לי שארית בבן הגון. ויאמר לה הבעש״ט לכן התבשרי כי לשנה הבאה כעת חיה את 		
Khal-Hasidim_0035	Khal-Hasidim	embedding	0.958		True	high	The story explicitly mentions R. Eliezer of Tomashpol looking into/studying the book Hemdat Yamim (עיינתי בספר) before going to sleep.	"אמר שבא ר׳ אברהם שווערדליק מ ירושלים ולקחה ל ירושלים ושאל על בעלי המחלוקת של הרב הנ׳ אמר שהוחלשו על מכת דבר ר""ל ויגרשו אותם לשדה ובאו ישמעאלים והרגו אותם שוב אמר באותו שבת עצמו כי ראה שידפסו באותו השנה ספר חדש ואינו יודע"		
Sipurei-Zadikim_0001	Sipurei-Zadikim	embedding	0.958		False	high	The story focuses on miraculous travel, hidden charity for hidden righteous men, and soul rectification at fairs, but does not depict the act of Torah study.	"יה פורע בזמנו. וכמה מעשיות יודע אני הכותב מזה ואם יגזור הש""י אוציאם כולם לאור ועל כן השערתי כי זאת היה עסקו גם ב בוניטש ): ויהי ביום ערב שבת קודש אחר חצות אחר שהלך הרב למקוה קרא את הנגיד הנ""ל ואמר לו שאלה אחת קטנה אשאל מ"		
