story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Khal-Hasidim_0002	Khal-Hasidim	embedding	0.962		False	high	The story's opening attribution ('I heard from...') is a standard framing device and not a depiction of storytelling as an act occurring within the narrative itself.	"ו והודיעו הדבר לק""ק בראד לבנו הרב הגדול והק׳ מו""ה גרשון קיטעבר ויבא אל אביו להספידו כד״ת וקיבל כל הכתבים שמצא ת״י ובתוך כך מצא התנאים איך ששידך את בתו שהוא אחותו של הרב מוהר""ג עם איזה איש ששמו ישראל ויהי לפלא בעיניו כי א"		
Sipurei-Zadikim_0006	Sipurei-Zadikim	embedding	0.962		True	high	The text explicitly depicts Hasidim gathering after Tashlikh to tell stories and converse ('ספרו החסידים', 'וישיחו החסידים') about the spiritual qualities and fame of Rabbi Baruch and Rabbi Ephraim.	". אבל מחמת כי הוא נתגדל אצל רבם כבנו שתקו ממנו ולא אמר לו דבר : ויהי כי נתיחמה לבב האיש הנ""ל ויכנוס להר״ר ר׳ ליב ויאמר לו אבי השמעת כי ברוך ו אפרים מתכנים עצמם בשם הגדול רבי ומפרסמים ומפרסים שמם בעולם ולא ענהו הרב דבר. א"		
Shivhei-Habesht_0002	Shivhei-Habesht	embedding	0.962		False	high	The text contains a source attribution at the beginning, but it does not depict characters within the story engaging in the act or practice of storytelling.	"ץ ממון. וישב לו הנה אבי המנוח ז""ל הי' צדיק מפורסם וצוה עלו לפני הסתלקותו לישא אשה פה ק""ק אקום . ומוכרח אני לקיים כל דבריו. ומיד ותהום כל העיר שהיו לפניו כמה שידוכים ונשתדך עם נגיד א׳, כי נשא חן בעיני כל רואיו. ויהי אחרי "		
Khal-Hasidim_0173	Khal-Hasidim	embedding	0.962		False	high	The text contains a frame narrative attribution but does not depict characters within the story engaging in the act of storytelling as a social or religious practice.	ל אשר עשה עד כה וכאשר נתייגע בזה מעט אז כמו נד נצבו לפניו כל העבירות שעשה מעודו. ויתמהמה מאוד ויעמוד הרבה ולא היה יכול לומר סלח לנו. עד כי נתחרט מאוד על כל מה שעשה וקבל עליו לעזוב חטאיו על להבא ועתה ישוב לביתו תיכף ולא י		
Khal-Hasidim_0017	Khal-Hasidim	embedding	0.962		False		[error] Unterminated string starting at: line 4 column 16 (char 63)	"ספרו לו גנות ורעות האיש אשר שואל עליו כי היה רשע שאין דומה לו ר""ל : וישא הת""ח ההוא את רגליו וישב לביתו בפחי נפש בלי שום תשוע' כי אם ברפיון כח מרוב הדרך והיגונות אשר מצאתהו עדי בואו לביתו העיר הגדולה אשר שם היה הבעש""ט זלל"		
Khal-Hasidim_0243	Khal-Hasidim	embedding	0.962		True	high	The innkeeper explicitly narrates several miraculous personal anecdotes to the Apter Rav at the Rav's request to explain his spiritual path.	"סף אשר נתן לי להתחלה לברכה ולהצלחה : ביום הזה תיכף הענקתי סחורה בעד המטבע הנ""ל ופתח ד' ברכותיו ושלח לי שפע גדולה ואנכי יש לי ב׳ תיבות וכל כסף הפדיון ברגע אשר בא לידי הנני מחלק חציו לתיבה זו לד'. וחציו לתיבה האחרת למעני ו"		
Shivhei-Habesht_0005B	Shivhei-Habesht	embedding	0.962		False	high	The text contains hagiographical anecdotes told by a narrator, but it does not depict characters within the story itself engaging in the act of storytelling as a practice.	"כא""וא כפי מעלתו ו הבעש״ט נכנס באחרונה וכשראתה אותו ואמרה ב""ה ר׳ ישראל כ' עדיין רך בשנים אמרה לו אתה סבור שאני מפחד ממך לא כי אני ידעתי שהזהירו אותך מן השמי' שלא לעסוק בשמות הקדושים עד שישתלמו לך ששה ושלשים שנה והוא הי׳ נ"		
Khal-Hasidim_0102	Khal-Hasidim	embedding	0.961		False	high	The text depicts characters reporting their personal experiences and troubles to others, but it does not feature the act of storytelling as a ritual or spiritual practice.	"ימים שלח השר בעצמו אחריו ונתן לו האורנדע כדבר הבעש״ט והי' סבור אולי השר נצרך כהיום למעות מאד והציקתו לעבור ע""ד ובתוך שנה ילדה אשתו ב""ז אבל לא עלה ע""ד להודיע ל הבעש״ט כי אמר מקרה הוא ויגדל הילד הלוך וגדול ונעשה פרא אדם ממ"		
Shivhei-Habesht_0020	Shivhei-Habesht	embedding	0.961		False	high	The story focuses on mystical prayer, the rectification of souls, and a demonstration of spiritual power, but it does not depict characters engaged in the act of storytelling.	"ושה לו תיקון ומתפלל בעדו ומעלהו והחשוב חשוב קודם והם רבים כ״כ שאם רציתי להעלות כולם הייתי צריך לעמוד ש״ע שלש שנים אך כשאני שומע הכרוז שמכריז תקודש מקודש וא""א עוד להעלות הנשמות אני פוסע מן הש""ע ואמר אליו רבי גרשון בדרך שח"		
Khal-Hasidim_0239	Khal-Hasidim	embedding	0.961		False	high	The story depicts a debate about the Rebbe's character and a test of his clairvoyance, but no characters are shown engaging in the act of telling stories about tzaddikim.	ששמעת בעצמך נאצות וגידופים על הרבי ואנכי לעצתך אקשיב ועלה אתי בעגלתי ותחזה כי לא אמצו תודתי והיה בבואינו העירה נלכה שנינו יחד אחוזי יד אל הרבי ותראה כי רבי אך מכבד עשירים ולא ידע את העני אתו בבית יהיה אף אחד חסיד קדוש וט		
Shivhei-Habesht_0060	Shivhei-Habesht	embedding	0.961		False	high	The text describes various events and dialogues involving the Besht and the pious woman Rivele, but it does not depict any act of telling stories (sippur ma'asiyot) within the narrative.	ער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינו רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלום ולא הקפידה ע״ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במידות 		
Shivhei-Habesht_0096A	Shivhei-Habesht	embedding	0.961		False		[error] Unterminated string starting at: line 4 column 16 (char 60)	ה וראיתי הבעש״ט ואמר תניחו את תלמידי לדרוש בבה״כ הגדול ואמר שהיה דודו גדול הדור וכמדומה לי ששמו רבי אברהם דעם רבית כי שכחתי שמו ואני הייתי אצלו בשעת מיתתו ושמעתי שציוה לבנו ואמר יעמוד איש ויקרא שמו ישראל בן המילדת תדע שה		
Khal-Hasidim_0170	Khal-Hasidim	embedding	0.961		True	high	Rabbi Baruch of Medzhybizh explicitly tells a backstory to his followers within the narrative to explain the spiritual status of the hidden figure.	תה מתחלה מעט יין שרף ויאמרו לא נסור נסיר מכאן ולא תוכל לשתות יין שרף עד כי תגזר תגזור הדבר הזה ויאמר אליהם המקום ברחמיו יסיר המחלה מקרבכם והניחו לו וילכו מאתו ויסעו בחזרה ל מעזיביז ויכוונו את השעה ויהי כאשר אמר כן היה בר		
Sipurei-Zadikim_0011	Sipurei-Zadikim	embedding	0.961		True	high	The story explicitly depicts R. Israel Polotzker telling the Vilna Gaon about the wonders he witnessed at the court of the Maggid of Mezritch.	לבלים כל הקרואים למנין והמלמד בעצמו נשתומם מאוד כי לא ראה ולא שמע כאלה מעודו : ויהי אחר התפילה ויבקש בעל הבית את הרבנים כי יתמהמהו פה על המשתה אשר יעשה להם ואח״כ יתן להם מסת נדבת ידו כי חשב כי המה נוסעים לקבץ כסף ונתרצה 		
Khal-Hasidim_0009	Khal-Hasidim	embedding	0.961		False		[error] Unterminated string starting at: line 4 column 3 (char 48)	"עדיין רך בשנים אמרה לו אתה סבור שאני מפחד ממך לא כי אני ידעתי שהזהירו אותך מן השמים שלא לעסוק בשמות הקדושים עד שישתלמו לך שלש ושלשים שנה והוא היה נחב׳ אל הכלים והאנשים הנ""ל שאלו אותה מה אתה אומרת והיא כפלה בדבריה לפניהם "		
Shivhei-Habesht_0207	Shivhei-Habesht	embedding	0.96		False	high	The text depicts the Besht giving 'Divrei Torah' (Torah teachings) and instructions before his death, but it does not depict the act of telling hagiographic stories about tzaddikim.	"סגולתו לנעור כל הלילה כתקון האר""י ז""ל ואמר לפניהם ד״ת על ענין הסדר וענין מ״ת בבקר שלח לאנשי סגולתו שיתאספו כולם וצוה לר׳ ליב קעסלר ועוד א׳ שכחתי שמו שיתעסקו בקבורתו ולימד ולמד אותם על גופו על כל אבר הראה להם סימנים איך נ"		
Khal-Hasidim_0031	Khal-Hasidim	embedding	0.96		False	high	The story describes a mystical encounter and dialogue between the Besht and Rabbi Gershon regarding prayer intentions, but does not depict the act of storytelling as an internal practice.	"ל בעדו ומעלהו והחשוב חשוב קודם והם רבים ג""כ שאם רצותי להעלות כולם הייתי צריך לעמוד ש״ע שלש שנים אך כשאני שומע הכרוז שמכריז מקודש מקודש וא""א עוד להעלות הנשמות אני פוסע מן הש""ע. ואמר אליו רבי גרשון בדרך שחוק למה אין באים א"		
Maase-Zadikim_0018	maase-zadikim	embedding	0.96		False		[error] Unterminated string starting at: line 4 column 16 (char 63)	דאר על מעשהו מאין לו כח הזה לפעול ישועות. ויכחד הרינדאר ויאמר לא ידעתי דבר וכו' אז הודיעו הרה״ק כי הוא הרב מ אפטא וכי הוא גוזר עליו לגלות א״ע ויען הרינדאר ויאמר מצוה לשמוע דברי חכמים והנני לגלות אזניך ולספר לך כי אך מגוד		
Shivhei-Habesht_0034	Shivhei-Habesht	embedding	0.96		False		[error] Expecting value: line 4 column 15 (char 59)	ותו וגער בו הבעש״ט ואמר אין סוסי' שלי אוכלים מצות ונפל עליו זיעה מחמת חולשה ויצא לחוץ וישב על האצטבא שלפני הבית לנוח וראה איש אחד רך בשנים וקרא אותו אליו ואמר לו בבקשה ממך לך אל הבעש״ט ואמור לו למה אינו מקיים הפסוק ואהבת		
Mifalot-HaZadikim_0007	Mifalot-HaZadikim	embedding	0.96		False	high	The story depicts interactions and legal/spiritual decisions between rabbis regarding a slaughterer's competence, but it does not contain a scene where storytelling is performed as a depicted act.	 זמן מה עד שתוכל לאמן ידך בלטישות הסכין היטב היטב. כי לפי דעתי עדיין לא הורגלת בזה כמצטרך ולא עלתה עדיין לימודך כראוי וכאשר שמע השו״ב הנ״ל מדברי הרב ר׳ יהושע תומ״י ציית לדבריו ונסע עוד הפעם להשוחט הנ״ל ללמוד א״ע היטב ללט		
Khal-Hasidim_0111	Khal-Hasidim	embedding	0.96		False	high	The story depicts a prophetic revelation and a failed penance; the mention of the source storyteller at the end is a standard attribution, not a depicted act of storytelling within the narrative.	"Khal-Hasidim_0111 תיוגים פ""א היה הבעש""ט באיזה קהילה והי' אכסניתו על העלי' פעם א' ראה איש א' עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך ועכ""ז לא יכול להע"		
Maase-Zadikim_0006	maase-zadikim	embedding	0.96		True	high	The story explicitly depicts Rabbi Baruch of Medzhybizh narrating the backstory of the drunkard to his disciples to explain the spiritual power of a single mitzvah.	לה מעט יין שרף ויאמרו לא נסור נסיר מכאן ולא תוכל לשתות יין שרף עד כי תגזר הדבר הזה ויאמר אליהם המקום ברחמיו יסיר המחלה מקרבכם והניחו לי וילכו מאתו ויסעו בחזרה ל מעזיביז ויכוונו את השעה ויהי כאשר אמר כן היה ברגע אמר דברו 		
Shivhei-Habesht_0210	Shivhei-Habesht	embedding	0.96		False		[error] Expecting value: line 4 column 15 (char 59)	"ין עוזר ואין תומך לו ומיד נשמע קול רעש גדול אשר ממש רעשו כל העולמות והכריזו פנו מקום כי הבעש״ט בעצמו בא אל ההיכל וראה אותו שהוא עומד אצל הפתח שאל אותו יוסף מה עסקך בכאן והשיב לו כנ""ל וגם בקשתי את אדוני אבי והרב דק""ק פולנ"		
Khal-Hasidim_0026	Khal-Hasidim	embedding	0.96		True	high	The text explicitly describes various figures recounting these events to one another, such as the Magid of Mezritch telling the story to Rabbi Eliyahu.	"פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא היה מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש״ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך חצי שעה והיה ר"		
Maase-Zadikim_0015	maase-zadikim	embedding	0.96		True	high	The text explicitly depicts the group of Hasidim at an inn engaging in telling stories of the righteous (Maase Tzadikim) and words of Torah.	"מרא וכדומה ולא ידעו מאומה ויסכים האברך החסיד בדעתו ללמוד עמהם חומש עם פירש“י ומעט מדיני ש""ע וספרי יראים למען השרש בלבם יראת ד' והיה לומד עמם בכל יום ספר ראשית חכמה הקדוש בהתלהבות גדול. וירא הבעל הבית אשר הוא עושה באמונה "		
Khal-Hasidim_0242	Khal-Hasidim	embedding	0.96		False	high	The story depicts a supernatural testimony by a ghost to reveal a sin, not the ritual practice of telling stories about tzaddikim.	י כן פתח את פיהו האנכי אחשה מי אשר עשה בני ממזרי׳ עוד עד השבת לא תדרוך רגלו על מגרש יאסי ועתה עוצו עצה מה לעשות פן אערה עליו את כל חמתי. כה דבר האיש ושנה ושלש דבריו. האנשים ראשי הקהל אשר היו בבית הגביר גם להם חרה הדבר הז		
Mifalot-HaZadikim_0018	Mifalot-HaZadikim	embedding	0.96		False	high	The story depicts a mystical confrontation and an exorcism-like event involving the Besht and the Samael, but does not contain a scene where storytelling is performed as an act.	ת אתכם הסוד מחמת ששמעתי כרוז יוצא ברקיע תנו כבוד לצדיקים האלו. וכל כוונתו היה להכניס בהם שום הרהור גדלות אמנם הבעש״ט לא קם ולא זע ממנו ולא נכנסו דבריו באזניו כלל אבל הרב מוה׳ ליב הנ״ל התחיל לפול בהרהור גדלות מעט והתפארות		
Khal-Hasidim_0082	Khal-Hasidim	embedding	0.96		False	high	The story depicts a visionary encounter and testimony from martyrs in the afterlife, but does not feature the actual practice of characters telling stories about tzaddikim as a spiritual act.	"ה על מטתה ו הבעש״ט עדיין שוכב על הארץ בפישוט ידים ורגלים ועמד ר' דוד הנ""ל אצל הפתח לראות מה יהי' הסוף ונתיגע לעמוד ולקח ספסל וישב אצל הפתח וכמו חצי לילה שמע שאמר לאשתו תכסה פניך וברגע האיר בחדר והיה מאיר דרך סדקים ואמר ב"		
Shivhei-Habesht_0135	Shivhei-Habesht	embedding	0.96		False	high	The story depicts travel, a scholarly sermon (drasha), and a debate on astronomy/halakha, but it does not depict the act of telling stories as a practice.	"וף השולחן וגער בו הבעש״ט בזה""ל אני שונא ענוותן בא ושב בכאן והתחיל הרב להחזיר הדרשה ורבי מיכל מקשה ורבי זאב מפלפל עמו עד שנצחו והיה רבי מיכל בוש בדבר ועמד על זה אע""פ שהי׳ עקום ולא רצה להודות על האמת התחיל הבעש״ט לבקש ואמ׳"		
Sipurei-Zadikim_0004	Sipurei-Zadikim	embedding	0.96		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	פול טבעת אחת מידי האשה על הרצפה ותקח האשה נר אחת ותשחה על הארץ לחפשה. ומדי חפשה את הטבעת נכנס במרוצה הרב ר׳ ליב שרהס ויאמר לו הא לך הכסף המגיע לך ותקרע את השטר חוב שלי ותיכף יצא מהבית וילך האיש ללותו אבל הרב אמר לו שוב ל		
Khal-Hasidim_0177	Khal-Hasidim	embedding	0.96		False	high	The text contains meta-commentary by the narrator about jumping between stories, but it does not depict the act of storytelling as an event occurring between characters within the narrative.	"ה להם את דברו ויאמר להם אל תיראו מדברי הכלב הזה אשר עומד מאחרי עשו זאת איפוא אשר אני אומר לכם ויתפלאו האנשים ע""ז ויעמדו כך וכמו חצי שעה בא הגו""ב ויפתח את הדלת לבית החיצון ויביט בפני האנשים העומדים שם ולא דיבר מאומה ואח״כ"		
Khal-Hasidim_0050	Khal-Hasidim	embedding	0.959		False	high	The narrative depicts interactions, tests of character, and prayers, but does not show characters engaging in the act of telling stories within the plot.	"זעקסער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינה רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלו' ולא הקפידה ע""ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במי"		
Khal-Hasidim_0120	Khal-Hasidim	embedding	0.959		True	high	The text explicitly depicts the Baal Shem Tov telling his followers about the event that occurred ('siper lahem ha-meora') after the prayer service.	"Khal-Hasidim_0120 תיוגים פ""א בע""כ קודם כל נדרי נתאספו כל הקהל לבה""מד ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכיה כי הבינו הכל שלא דבר רק הוא אח״ז הביט הרב מהחלון איך שכומר"		
Khal-Hasidim_0086	Khal-Hasidim	embedding	0.959		False	high	The story depicts the reporting of a personal vision from the afterlife and the delivery of a Torah teaching, but it does not feature the ritualized practice of storytelling about Tzaddikim.	"Khal-Hasidim_0086 תיוגים מעשה כשבא הבעש״ט לק""ק מעזיבוז לא היה חשוב בעיני החסידים היינו הרה""ק ר' זאב קיצעס והרה""ק ר' דוד פורקעס מחמת השם שקראו אותו בעש״ט כי שם זה אינו נאה לצדיק והיה להם תלמיד הגון וחלה והוא והיא היה איש "		
Khal-Hasidim_0001	Khal-Hasidim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	"רך ישר שהוא מבוא העיר אשר אנשי העיר הולכים ושבים בה ויורהו הסימנים ויעשו כן והצליח המלך ותפס את החזקת הנ״ל ע״כ] ויגדלהו המלך להרב הנ""ל ויעשהו לשר צבא מלחמתו כי ראה בעינא פקיחא כי ה׳ אתו וכל אשר הוא עושה מצליח ובכ״מ אשר ש"		
Khal-Kdoshim_0011	Khal-Kdoshim	embedding	0.959		True	high	The story depicts R. Gedaliah recounting the details of his vision/dream about the pious R. Ezra to the townspeople, an act of narrative transmission that drives the plot.	יינם ואז נתבטל תמיד של הקיבוץ בכלל : ומעולם לא ישב לסעוד עד שהכני' עמו עני א׳ להיות סועד עמו : ולא ברך לעול' בלי זימון ועל הכוס דווקא : ומעולם לא הסתכל בצורתא ד זוזי ולא הכיר שום מטבע : ועד שנעשה נשוי הי׳ מתפרנס על ידי א		
Mifalot-HaZadikim_0045	Mifalot-HaZadikim	embedding	0.959		False	high	The text depicts a Rabbi delivering a homiletical teaching and ethical reproof to a student, but it does not contain the act of telling stories within the narrative.	רב ר׳ אלימלך ונתן שלום לחותנו הכפרי הנ״ל ולחתנו לא נתן לו שלום ופנה עורף כנגדו רק שאל לו תיכף בזה״ל אברך (בל״א יונגר מאן) מה יאמר ד׳ ונזדעזע החתן הנ״ל ברוב פחד ובהלה. ותסמר שערת בשרו כי לא ידע מה להשיב לו וגם לא הבין פי׳		
Shivhei-Habesht_0197	Shivhei-Habesht	embedding	0.959		False	high	The story depicts the transmission of mystical secrets and the teaching of the language of animals, but does not contain an act of storytelling as a practice.	"Shivhei-Habesht_0197 תיוגים* מעשה הי' שהרב המוכיח מוה' ארי׳ ליב מפולנאה חשקה נפשו מאוד ללמוד חכמת שיחת בהמות ועופות ושיחת דקלים מצד שנצרך לו זה לתוכחה ומאחר שהיה כוונתו לש""ש נגמר בדעתו ליסע ל הבעש״ט ולבקש ממנו שילמד אותו"		
Sipurei-Zadikim_0001	Sipurei-Zadikim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 63)	"יה פורע בזמנו. וכמה מעשיות יודע אני הכותב מזה ואם יגזור הש""י אוציאם כולם לאור ועל כן השערתי כי זאת היה עסקו גם ב בוניטש ): ויהי ביום ערב שבת קודש אחר חצות אחר שהלך הרב למקוה קרא את הנגיד הנ""ל ואמר לו שאלה אחת קטנה אשאל מ"		
Khal-Hasidim_0140	Khal-Hasidim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 60)	" אותו וגער בו הבעש״ט ואמר אין סוסים שלי אוכלות מצות ונפל עליו זיעה מחמת חולשה ויצא לחוץ וישב על האצטבא שלפני הבית לנוח וראה איש אחד רך בשנים וקרא אותו אליו ואמר לו לי בבקשה ממך לך אל הבעש""ט ואמור למה אינו מקיים הפסוק ואה"		
Khal-Hasidim_0157	Khal-Hasidim	embedding	0.959		True	high	The text explicitly describes the child recounting his near-death experience and vision to others after recovering ('סיפר להם כל המאורע').	"ו למיתה והיו רוצים לכתוב פתקא ומיד בא אביו הרב מוהר""ם הנ""ל ברעש גדול ובזעקה גדולה על זה שרוצים לשרוף הספרים הנ""ל הלא גלוי וידוע לפני משאו""ה שלא לכבודו עשה ח""ו כ״א לכבוד ה׳ ולתורתו ית' וכשראה את בנו עומד אצל הפתח אמר לו ב"		
Shivhei-Habesht_0097	Shivhei-Habesht	embedding	0.959		False	high	The story describes a mystical vision and dialogue between the Besht and martyrs, but it does not depict the specific social or religious practice of storytelling as a thematic act within the narrative.	"כבה על מיטתה ו הבעש״ט עדיין שוכב על הארץ בפישוט ידים ורגלים ועמד ר' דוד הנ""ל אצל הפת׳ לראו' מה יהיה הסוף ונתיגע לעמוד ולקח ספסל וישב אצל הפתח וכמו חצי לילה שמע שאמר לאשתו תכסה פניך וברגע האיר בחדר והיה מאיר דרך סדקים ואמ"		
Adat-Zadikim_0013	Adat-Zadikim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	ר לו הנה אנכי מרא דאתרא ואנכי מצוה לך ואתה תלך בשליחותי ותאמר את הדבר הזה משמי ומה יעשו לך הלא אתה מצוה מאתם כי תעשה כל אשר אנכי אצוך. והשמש עכ״ז לא רצה לילך עד שגער בו הרב ואמר לו כי יחרים אותו אם לא ישמע לו. והשמש ידע 		
Shivhei-Habesht_0015	Shivhei-Habesht	embedding	0.959		True	high	The text explicitly depicts several characters (the Great Maggid and R. David Purkes) telling stories about the Besht's miracles to others.	"קים ומניח כמה פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא הי' מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש""ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך "		
Peer-MiKdoshim_0008	PeerMikdoshim	embedding	0.959		True	high	The story explicitly depicts the Tsaddik telling a narrative about the guest to the crowd, and later describes the guest retelling the events to others.	דיק וקבל עליו לחטט אחר מדת קמצנות מדה מגונ' הלזו עד תומה כי הצדיק העיד עליו כי יתר כל תכונות נפשו נכונים ושלימים בעבודת השם וכל מדותיו בנוים היו על אדני האמונה היושר והחסידות והנה כל העומדים החרידו לקול הסיפור והאורח סיפ		
