story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Khal-Hasidim_0170	Khal-Hasidim	embedding+lexical	0.954	יין משקה שתה שיכור יין שרף שכרות ישתה שתו	True	high	Drinks brandy until he collapses drunk (יין שרף... משכרותו).	רש לשכרות נעשה עני. ודרכו כי בעת הרגע שייקץ משינתו יקח משקה יין שרף וישתה עוד הפעם עד כי יפול למשכב משכרותו וכן מנהגו זה הרבה חדשים אם תחפצו לדבר עמו המתינו עד כי יקיץ משינתו ואז ברגע ההיא תוכלו לדבר עמו כי אחר כך תיכף ה		
Mifalot-HaZadikim_0027	Mifalot-HaZadikim	embedding+lexical	0.954	שתה שיכור כוס שתו	True	high	"The story describes a scene where the host drinks the Kiddush cup and the disciples request spirits (יי""ש) to perform their own Kiddush."	 כ״א בפ״ע והוכרחו לצאת בברכתו וכשגמר הקידוש פתח פיו בהלעטה ושתה הכוס ולהם השאיר מעט על שולי הכוס ונתן להם המעט ואמר להם שיכורים אל תשתו הרבה ואח״כ הניח על שלחנו לחם אחת עב ושחור מעורב עם המורסן מדגן וכשרצו ממנו ליתן להם 		
Mifalot-HaZadikim_0016	Mifalot-HaZadikim	embedding+lexical	0.954	כוס	True	high	The story explicitly describes a scene where the Baal Shem Tov holds a cup to perform Kiddush and subsequently drinks it.	א ל הבעש״ט באישון לילה ובעת בואו על פתח הבית אחז הבעש״ט את הכוס על ידו לקדש וכאשר ראה הבעש״ט אותו נתן לו שלום ואמר לו בזה״ל נא מיכולה מעתה תדע האיך ליתן לתיקון חמור למחלל שבת וכי אפשר אנוש כזה שלא טעם טעם חטא מימיו ולכן 		
Adat-Zadikim_0023	Adat-Zadikim	embedding+lexical	0.954	שתה שתו	False	high	While a 'mishteh' (feast) and a 'seudah' (meal) are mentioned as events, the story does not depict or explicitly mention the consumption of alcohol.	" עתה ראיתי כי מצאתי חן בעיניך : ויהי בבוא החודש ויעש רבינו משתה לכל זקני העיר וישכור ל הר""ח מרכבה כבודה וגם משרתים שכר לו אך הר""ח בחר לו את השדכן הנ""ל למשרת ויותר לא רצה וכאשר ישב הר""ח על המרכבה נסע רבינו עם כל זקני העיר"		
Khal-Hasidim_0218	Khal-Hasidim	embedding+lexical	0.954	"יין יי""ש שתה יין שרף"	False		[error] Unterminated string starting at: line 1 column 55 (char 54)	"בתורת ה׳ יומם ולילה. והגביר ההוא היה לו גורזאלנע אשר עשה בה יין שרף. והאומן מבית מגרש היין שרף היה ר׳ עזריאל אשר היה אחר כך מפורסם בעת נסעו עם הקדוש ר׳ ליב שרהס . והר""ר עזריאל היה צדיק גדול וצנוע במעשיו. ויהי כאשר יצא הר"		
Khal-Hasidim_0073	Khal-Hasidim	embedding+lexical	0.954	שתו	False	high	The story mentions the patient drinking water (מים) after a bloodletting procedure, but there is no mention of alcohol or wine.	"עש""ט ג""כ הלך לביתו וכמו ערך חצי שעה ביקשהחולה שיתנו לו מים לשתות ות""ל שהבריא :"		
Shivhei-Habesht_0097	Shivhei-Habesht	embedding+lexical	0.954	יין שתו	False	low	Kiddush wine; ritual, incidental.	"וך שמחה והוא התפלל קבלת שבת וערבית ג״כ במרירות לב וקידש על היין בבכי ונטל ידיו וישב אל השולחן והלך לחדר לישן שם והשתטח לארץ ושכב עד בוש וב""ב והאורחי׳ המתינו עד שהתחילו הנרות לכבות הלכה אשתו ואמרה לו הנרות יכבו מהרה והאור"		
Khal-Hasidim_0126	Khal-Hasidim	embedding+lexical	0.953	שתה כוס	False	high	While the story mentions a wedding feast (משתה) at the conclusion, it lacks any specific depiction or mention of drinking wine or spirits.	" הרב ר' דוד פירקוס ז""ל וישב לביתו שמח וטוב לב ועשה החתונה במשתה והלולי כבוד כאשר נאוה לערכו :"		
Shivhei-Habesht_0193	Shivhei-Habesht	embedding+lexical	0.953	שתה	True	high	The story explicitly describes a scene where a man's father is found drinking brandy (yayin saraf) from a vessel under barrels.	"ביו הי' זקן וכלוא בבית אותו היום הלך אביו להכניס י""ש לבית ונשתהה שם והלך האיש הנ' לראות מה זה שאביו מתעכב כך וראה איך שהוא שותה י""ש מכלי גדול העומד תחת חביות ונתכעס האיש מאד והכה את אביו בכלי הנ׳ על ראשו וכאשר הגיד לו הא"		
Shivhei-Habesht_0082	Shivhei-Habesht	embedding+lexical	0.953	שתו	False	high	The story mentions the patient asking for water to drink after a bloodletting procedure, but there is no mention of alcohol or spirits.	"ש״ט ג״כ הלך לביתו וכמו ערך חצי שעה ביקש החולה שיתנו לו מים לשתות ות""ל שהבריא :"		
Shivhei-Habesht_0034	Shivhei-Habesht	embedding+lexical	0.953	שתו	False	high	'יין' inside ומעיין (gazing/studying).	" אבן טוב הנקרא דימאנט בסך שלשים אדומים וכתשו אותו ונתנו לו לשתות ואח""ז בא אליו ר׳ יעקב וחביריו הנ׳ לבקרו שאלו אותו מפני מה הי' לו התעלפות ולא ענה אותם דבר ושאלו לאנשי הבית אם לא יצא בלילה ואמרו יצא ושהה ובא לבית והתחיל ל"		
Khal-Hasidim_0082	Khal-Hasidim	embedding+lexical	0.953	יין שתו	False	low	Kiddush wine (קידש על היין) — incidental ritual, definitional edge.	"וך שמחה והוא התפלל קבלת שבת וערבית ג""כ במרירות לב וקידש על היין בבכי' ונטל ידיו וישב אל השולחן והלך לחדר לישן שם והשתטח לארץ ושכב עד בוש וב""ב והאורחים המתינו עד שהתחילו הנרות לכבות הלכה אשתו ואמרה לו הנרות יכבו מהרה והאו"		
Khal-Hasidim_0239	Khal-Hasidim	embedding+lexical	0.953	יין שתה	False	low	Leftover Havdalah wine passed to a magnate; not a drinking scene.	ינו והוא זרק עיניו פעם בפעם אל החסיד ויצו למשמשו כי יביא את יין הבדלה הנשאר ממוצאי שבת העבר ויביאהו המשמש ויקרבהו הצדיק אל הנגיד הנזכר ויאמר שום אותו לפניך ושתה כי למועד שמור עליך ויתענג הגביר בדשן נפשו עד מאוד בראותו כי		
Khal-Hasidim_0011	Khal-Hasidim	embedding+lexical	0.953	שתו	False	high	The story describes a meal (seudah) including meat and dairy, but makes no mention of alcohol or drinking.	"חריו ונסע לביתו ובעת הזאת היה גיסו של הבעש״ט מ׳ יעקב אלמן מאשתו ונסע לישא אשה דרך המוכסין הנ""ל כי דרך אחד להם וכשבאו למלון לן בכפר א' סמוך לכפר המוכסין ועשה המוכסין הנ""ל סעודה הגונה בשבילו והרב מ׳ יעקב לא רצה לאכול בשר ו"		
Peer-MiKdoshim_0007	PeerMikdoshim	embedding+lexical	0.953	יין שתה	True	high	The story explicitly depicts a scene where the Tzaddik orders the 'Havdalah wine' to be brought and tells the wealthy man to drink it.	הוא זרק עינו פעם בפעם אל החסיד ויצו הצדיק למשמשו כי יביא את יין ההבדלה הנשאר ממוצאי שבת העבר ויביאהו המשמש ויקרבהו הצדיק אל הנגיד הנזכר ויאמר שים אותו לפניך ושתה כי למועד שמור עליך ויתענג הגביר בדשן נפשו עד מאוד בראותו כ		
Shivhei-Habesht_0086	Shivhei-Habesht	embedding+lexical	0.953	יין שתו	True	medium	Besht gives a flask of wine to drink and blesses it (צלוחית יין לשתות).	"״ט ר׳ ליב קרעמינער והושיבו הבעש״ט בכבוד וצוה ליתן לו צלוחית יין לשתות ובירך עליו וענה הבעש״ט אמן ואח״כ התחיל ר׳ ליב הנ""ל וסיפר ל הבעש״ט מביאתו שהקאמיסאר מן העיר שלח אחריו והראה לו אגרת מאדון אחד רחוק מק""ק מעזיבוז ח׳ פרסא"		
Maase-Zadikim_0006	maase-zadikim	embedding+lexical	0.953	יין משקה שתה שיכור יין שרף שכרות ישתה שתו	True	high	Parallel; drinks brandy to drunkenness.	רש לשכרות נעשה עני. ודרכו כי בעת הרגע שייקץ משינתו יקח משקה יין שרף וישתה עוד הפעם עד כי יפול למשכב משכרותו וכן מנהגו זה הרבה חדשים אם תחפצו לדבר עמו המתינו עד כי יקיץ משינתו ואז ברגע ההיא תוכלו לדבר עמו כי אחר כך תיכף ה		
Sipurei-Zadikim_0011	Sipurei-Zadikim	embedding+lexical	0.953	יין שתה יין שרף	False		[error] Unterminated string starting at: line 4 column 16 (char 60)	 בתורת ה׳ יומם ולילה. והגביר ההוא היה לו גוראלנע אשר עשה בה יין שרף. והאומן מבית מגרש היין שרף היה רבי עזריאל אשר היה אחר כך מפורסם בעת נסעו עם הקדוש ר׳ ליב שהרס . והר״ר עזריאל היה צדיק גדול וצנוע במעשיו. ויהיה כאשר יצא 		
Shivhei-Habesht_0055	Shivhei-Habesht	embedding+lexical	0.953	שתה	False	high	The story concerns a legal/spiritual dispute over an innkeeper's alleged theft from non-Jews but does not depict or mention the consumption or presence of alcohol.	"אחד בגן עדן וראה שהוא מפואר מאוד ולא שבעה עינו מלהסתכל בו ונשתהה שם מחמת גודל יופיו ובתוך כך ראה שם שנכנס הס״מ בדמות כלב להיכל זה ושם ישב ב""ד והלשין בפניהם על בן כפר אחד ואמר אמת שהוא לומד בקביעות ובעל צדקה אבל יש לי טענ"		
Khal-Hasidim_0243	Khal-Hasidim	embedding+lexical	0.953	שתה	False		[error] Unterminated string starting at: line 4 column 3 (char 47)	"י אירא שלא ישלח אחר ישלחר יד בהשותפות ח""ו לכן אישן כל הלילה שתהיה לי כח לעמוד כל היום לבדי אצל השענק ואתפלל בבוקר השכם ואז אחרי התפלה אפתח את השענק ועומד שם ולא אזוז כלל מן השענק שלא אמעול חלילה בהשותפות חלילה וגם הכסף ה"		
Sipurei-Zadikim_0004	Sipurei-Zadikim	embedding+lexical	0.952	שתו	False	high	"The text mentions the couple drinking 'chamin' (hot drinks, typically tea or coffee) on a Saturday night, but there is no mention of wine or spirits (יין, משקה, יי""ש)."	 האיש מאוד אבל נוסף לו שבר על שברו כי בימים אחדים מתה עליו אשתו ונשאר קרח מכאן כו'. אבל אז מצא קצת תנחומין לנפשו כי ישב בבית המדרש על התורה והעבודה וחביריו כלכלוהו והספיקוהו די צרכו בצמצום וכך עלתה לו שנה תמימה עד אשר בא		
Shivhei-Habesht_0071	Shivhei-Habesht	embedding+lexical	0.952	שתו	False	high	The story focuses on a miracle concerning the birth of a son and the subsequent loss of wealth, with no mention of drinking alcohol.	" אב""ד בק""ק טשיטשיליק ומנהגו של ר׳ שמעריל היה אפילו אם ילדה אשתו בת נסע ל הבעש״ט ולקח ממנו קמיע ונתן לו שני אדומים או יותר כי הוא היה בעת הנ""ל סוחר והיה לו ערך ג' אלפים זהו׳ וכשנולד לו בן הנ""ל נסע לבעש״ט ליקח ממנו קמיע כמ"		
Sipurei-Zadikim_0013	Sipurei-Zadikim	embedding+lexical	0.952	יין שתו	False		[error] Unterminated string starting at: line 1 column 55 (char 54)	"ו אמרתי בלבי כיון שהוא בעצמו מעיד על עצמו שהוא אינו רב ולא דיין ולא שום מפורסם לכן העזתי פני נגדו ואמרתי לו אם אמת הוא כדברך ש אליהו הנביא שולחך אלי אזי אני רוצה ג""כ לזכות שאראה אותו ואם לאו אין אני מקבל את דבריך שאמרת ל"		
Adat-Zadikim_0016	Adat-Zadikim	embedding+lexical	0.952	שתו	False	high	The text mentions that guards suspected the protagonist of being drunk, but explicitly clarifies that he had not actually been drinking that day.	ינם וישפוטו אולי שכור הוא ומשתטה ביינו. אבל הם לא ראו אותו לשתות ביום ההוא. ולא ידעו מה לדון בזה וכאשר קראו אותו לא ענם. וימתינו עד בוש עד כי סיים תפילתו. והי' נכאה על פניו יגון מאוד. ויאמרו אליו הערלים מה הי' לך היום כי		
Peer-MiKdoshim_0001	PeerMikdoshim	embedding+lexical	0.952	שתה	False		[error] Unterminated string starting at: line 4 column 16 (char 60)	עבר מזה הלאה כמאה פרסאות. והשני מעבר מזה כמאה פרסאות ולאשר קשתה עליהם יד הפרידה. לא נשבת מרוץ אגרותיהם מעת לעת עד משך שנה או שנתיים ימים. ואחר כל זה נאחז בסבך המטרדה ולא כתב מכתבים כפעם בפעם ולעומת זה גם חבירו עלה הר מרו		
Shivhei-Habesht_0091	Shivhei-Habesht	embedding+lexical	0.952	יין שתה	False	low	Kiddush wine; ritual.	"ושמעתי שמת ר׳ נחמן בשב""ק וישב ר׳ מענדלי אצלו בליל' וקידש על יין ושתה כשיעור וישב בבגדי שבת והלך ר׳ מענדלי 90 91 לאכול שבחי הבעש״ט 92 לאכול סעודת שבת ובעת אכילת הלפת שלח אחריו ומצא אותו גוסס ולמד זוהר בשעת יציאת נשמתו ומת"		
Khal-Hasidim_0075	Khal-Hasidim	embedding+lexical	0.952	יין שתו	True	high	The story explicitly depicts Rabbi Leib Kaminer being served wine at the Besht's house and mead at the nobleman's house.	"יב קרעמינער והושיבו הבעש״ט בכבוד וצוה ליתן לו צלוחית צלוחות יין לשתות ובירך עליו וענה הבעש""ט אמן ואח״כ התחיל ר' ליב הנ""ל וסיפר ל הבעש״ט מביאתו שהקאמיסאר מן העיר שלח אחריו והראה לו אגרת מאדון א' רחוק מק""ק מעזיבוז ח' פרסאו"		
Khal-Hasidim_0140	Khal-Hasidim	embedding+lexical	0.952	שתו	False	high	'יין' inside ומעיין.	"ו אבן טוב הנק' דימאנט בסך שלשים אדומים וכתשו אותו ונתנו לו לשתות ואח""ז בא אליו ר׳ יעקב וחבירו הנ""ל לבקרו שאלו אותו מפני מה היה התעלפות ולא ענה אותם דבר ושאלו לאנשי הבית אם לא יצא בלילה ואמרו יצא ושהה ובא לבית והתחיל להתע"		
Maase-Zadikim_0015	maase-zadikim	embedding+lexical	0.952	משקה שתה שתו	True	high	The text explicitly describes a group of Hasidim stopping at an inn and drinking 'mashke' (liquor) to cheer up the protagonist.	"חברה חסידים וכאשר באו לאכסניא אחר איזה פרסאות נחו מעט וישתו משקה למען ישמחו את האברך הנ""ל ושלא ידאג עוד ובתוך כך דברו דברי תורה והאברך הזה הגדול על כלם בדברים נעימים לאוזן שומע והנה מעשה צדיקים והנה שמה רחוק ישב בעל האכס"		
Maase-Zadikim_0018	maase-zadikim	embedding+lexical	0.952	"יי""ש שתה"	False		[error] Unterminated string starting at: line 4 column 16 (char 60)	"מניח תפילין ומתפלל וכו'. וכל היום הי' עומד אצל השאנק למכור היי""ש לא זז משם כל היום כלו. ויחשוב הרה״ק אולי הוא עובד ד' בלילה וביום הוא עושה צדקה בכל עת זה המפרנס בניו וב""ב וכ""ז יעשה רק לשם שמים בלי שום פני'. ויתחבא הרה״ק "		
Khal-Hasidim_0024	Khal-Hasidim	embedding+lexical	0.952	שתו	False		[error] Unterminated string starting at: line 4 column 16 (char 61)	ילה היא אצלו וואך נאחט אשר צריך מחר להביא התינוק הנולד לו מאשתו לברית מילה כדת. וזה הוא בן חמישי אצלו אשר בהגיע חצות ליל הוואך נאכט גווע התינוק מבלי שום מחלה ועתה כבר הגיע שעה תשיעית וירא מאוד כי לא יקראנו אסון גם בלילה 		
Mifalot-HaZadikim_0014	Mifalot-HaZadikim	embedding+lexical	0.952	שתו	False		[error] Unterminated string starting at: line 1 column 55 (char 54)	פתח ביתו שמח לקראתו וקבלו בסבר פנים יפות ונתן לפניו לאכול ולשתות והנה בתוך אכילתו הבין שהבע״ב ואשתו יושבים בדאגה וביגון ומדברים זה עם זה מאיזה ענין בהסתר לבל ישמע האורח מדאגתם וכאשר הבין הדברים התחיל הרב האורח לבקש מהם ל		
Peer-MiKdoshim_0006	PeerMikdoshim	embedding+lexical	0.952	שתה כוס	False	high	The story mentions a wedding feast (משתה) at the very end as a summary detail, but does not depict or describe any actual scene of drinking alcohol.	" הרב ר׳ דוד פירקוס ז""ל וישב לביתו שמח וטוב לב ועשה החתונה במשתה והלולי כבוד כביד כאשר נאוה לערכו : המעשה הלזו מלאה רגשי יה החשבתי מאבא מורי ששמע מאיש אחד מ טארנאפאל ששמעה איש מפי איש כולם מאמינים בני מאמינים חסידים יראי "		
Shivhei-Habesht_0014	Shivhei-Habesht	embedding+lexical	0.952	שתו	False	low	No clear drinking scene; term incidental.	"שת לבו לזאת ויהי ברבות הימי' ותאלצהו מאד והוכרח לעשות רצון אשתו והלך עש""ק ל הבעש״ט ואמר. רבוני זה יותר מעשרה שבועות שנסע בני יחידי לברעסלא ואין לי שום ידיעה ממנו ולא ידעינן מה עלתה לו מיד צוה הבעש״ט שיביאו לו ס׳ הזהר ופת"		
Shivhei-Habesht_0007	Shivhei-Habesht	embedding+lexical	0.952	שתו	False	high	The story mentions a feast (seuda) but does not explicitly describe or mention the consumption of wine or spirits.	"חריו ונסע לביתו ובעת הזאת הי' גיסו של הבעש״ט מ׳ יעקב אלמן מאשתו ונסע לישא אשה דרך המוכסין הנ""ל כי דרך אחד להם וכשבאו למלון לן בכפר אחד סמוך לכפר המוכסין ועשה המוכסין הנ""ל סעודה הגונה בשבילו והרב מ׳ יעקב לא רצה לאכול בשר "		
Peer-MiKdoshim_0015	PeerMikdoshim	embedding+lexical	0.951	יין יין שרף כוס שתו	False		[error] Unterminated string starting at: line 4 column 16 (char 61)	ה רבה מאוד ותשאל גם זה למי הוא להפיסעסיר השיבוה ותבט אוצרות יין ושכר. ומרתופי יין שרף כולמו מלאות ולמי אלה להפיסעסיר ולא יכלה עוד לצאת הלאה כי קצרה נפשה בגדולת ואשרת יהודי ומהרה לשוב אל ביתה וישאלוה בעלה ההוטב בעיניך את 		
Shivhei-Habesht_0135	Shivhei-Habesht	embedding+lexical	0.951	יין שתה	True	high	The text explicitly mentions that a character (Rabbi Michel) believed his confusion was due to having drunk 'much honey water' (mead), which is an alcoholic beverage.	בבה״כ פלפול גדול בעת הדרש' והיה שם למדן גדול הנקרא ר׳ מיכל דיין והיה חריף מאד והוא היה מקשה אותו והרב ביקש ממנו שעל סעודה שלישית אתרץ לכם כל הקושיות והיה לקהל בית גדול אשר לא ישתמשו שם כי אם בעת שמקבלים רב חדש עושים סעוד		
Shivhei-Habesht_0005B	Shivhei-Habesht	embedding+lexical	0.951	שתו	False		[error] Unterminated string starting at: line 4 column 16 (char 61)	"י' התגלותו כי הוא ישב בכפר קטן על השיינק והיה דרכו כשהבי' לאשתו הי""ש הלך להתבודדו' במעבר הנהר הנקר' פרוט שם הי' לו בהר סלע כמו בית קטן בהר והי' לוקח לו לחם אחת על סעודה אחת והי׳ אוכל פ""א בשבוע כך התענה כמה שנים ועש""ק הי׳"		
Khal-Hasidim_0253	Khal-Hasidim	embedding+lexical	0.951	שתה שתו	False	high	The story mentions a banquet (mishteh) and a festive meal (seuda), but it does not explicitly depict or mention the consumption of alcohol.	"ו עתה ראיתי כי מצאתי חן בעיניך : ויהי בבא החודש ויעש רבינו משתה לכל זקני העיר וישכור ל הר""ח מרכבה כבודה וגם משרתים שכר לו אך הר""ח בחר לו את השדכן הנ""ל למשרת ויותר לא רצה וכאשר ישב הר""ח על המרכבה נסע רבינו עם כל זקני העיר"		
Shivhei-Habesht_0110	Shivhei-Habesht	embedding+lexical	0.951	שתו	True	medium	"Rebbe serves/sells brandy to rovers (קנה י""ש ומכר... לאכול ולשתות)."	"ם רועים וכשבאו לביתו קיבלם ונתן להם אכסני׳ ונתן להם לאכול ולשתות וכל מה שלבם חפץ וקנה אצל שכינו שני קווארט י""ש ומכר להם ועוד קנה י""ש יותר והרוויח מהם מאד עד שהי' ביכולתו לקנות א׳ לאייטער י""ש ואכלו ושתו כחפצם וכרצונם וכשנ"		
Khal-Hasidim_0229	Khal-Hasidim	embedding+lexical	0.951	יין יין שרף	True	medium	Given brandy to revive him (מעט יין שרף להחיות נפשו).	"ש פה אכסניא מקום ללון ויענהו כן ויאספהו אל הבית ונתן לו מעט יין שרף להחיות נפשו וישאלהו מה מעשהו וישב לו כי הנהו מכפר אחד מאשה מקשה לילד וצרכו לילך להרב הצדיק מ סאסוב . וישיבהו הרה""ק עתה היא לילה בשעה שני׳ אחר חצות לא תו"		
Khal-Hasidim_0217	Khal-Hasidim	embedding+lexical	0.951	יין יין שרף שתו	False		[error] Unterminated string starting at: line 4 column 16 (char 61)	רבה מאוד ותשאל גם זה למי הוא. להפיסעסיר השיבוה. ותבט אוצרות יין ושכר. ומרתופי יין ושכר. ומרתופי יין שרף כולם מלאות ולמי אלה להפיסעסיר ולא יכלה עוד לצאת הלאה כי קצרה נפשה בגדולת ועשירת יהודי ומהרה לשוב אל ביתה וישאלוה בעל		
Khal-Hasidim_0017	Khal-Hasidim	embedding+lexical	0.951	שתו	False	low	No clear drinking scene.	"ליו ונתן לו צדקה מזה היה פרנסתו ופרנס ביתו ובניו ובנותיו. ואשתו היתה ג""כ יראה השם ולא ציערה את בעלה הת""ח כדי שלא יבטל מתלמוד תורה והיתה מסתפקת במה שהקרה לה השי""ת ברוב חסדיו. אמנם לימים נגדלו בניו ובנותיו הגיעו לפרקן ואז "		
Shivhei-Habesht_0002	Shivhei-Habesht	embedding+lexical	0.951	יין כוס שתו	True	high	The story describes a miraculous feast where the Emperor and his ministers ate and drank ('אכלו ושתו כל טוב'), with 'משקאות' (drinks/liquor) explicitly listed among the preparations.	"״פ ד״ת. ויאמר האיש הנה יש אתנו פה מלמד א׳ מופלג בתורה והוא דיין צדק אשר בכל פעם שיבא דין לפניו אזי שני הצדדים לבם שלם עמו כי הוא מסביר הפסק היטב. נבא נא לפניו ונסדר את טענותינו ואם לא יוטב בעיני מעלתו אז אסע עמו לק""ק ברא"		
Shivhei-Habesht_0004	Shivhei-Habesht	embedding+lexical	0.95	שתו	False		[error] Unterminated string starting at: line 4 column 16 (char 61)	לו ג״כ בגדי לבן לשבת. והי׳ לו ג״כ בית המרחץ ובית הטבילה . ואשתו היתה עסוקה בפרנסה וה׳ שלח ברכה והצלח' במעשה ידי' והיו מכניסי' אורחים להאכילם ולהשקותם בכבוד גדול. וכשב' איזה אורח אזי היא שולחת אחריו והוא בא ומשמש לפניהם, 		
Khal-Hasidim_0111	Khal-Hasidim	embedding+lexical	0.95	שתה	True	high	"The story explicitly describes the protagonist's father drinking spirits (י""ש) from a large vessel under a barrel."	"ביו הי' זקן וכלוא בבית אותו היום הלך אביו להכניס י""ש לבית ונשתהה שם והלך האיש הנ""ל לראות מה זה שאביו מתעכב כך וראה איך שהוא שותה י""ש מכלי גדול העומד תחת חביות ונתכעס האיש מאד והכה את אביו בכלי הנ""ל על ראשו וכאשר הגיד לו "		
