story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Shivhei-Habesht_0005B	Shivhei-Habesht	embedding	0.96		False		[error] Unterminated string starting at: line 1 column 56 (char 55)	"כא""וא כפי מעלתו ו הבעש״ט נכנס באחרונה וכשראתה אותו ואמרה ב""ה ר׳ ישראל כ' עדיין רך בשנים אמרה לו אתה סבור שאני מפחד ממך לא כי אני ידעתי שהזהירו אותך מן השמי' שלא לעסוק בשמות הקדושים עד שישתלמו לך ששה ושלשים שנה והוא הי׳ נ"		
Shivhei-Habesht_0002	Shivhei-Habesht	embedding	0.96		False		[error] Expecting value: line 4 column 15 (char 59)	"ץ ממון. וישב לו הנה אבי המנוח ז""ל הי' צדיק מפורסם וצוה עלו לפני הסתלקותו לישא אשה פה ק""ק אקום . ומוכרח אני לקיים כל דבריו. ומיד ותהום כל העיר שהיו לפניו כמה שידוכים ונשתדך עם נגיד א׳, כי נשא חן בעיני כל רואיו. ויהי אחרי "		
Khal-Hasidim_0004	Khal-Hasidim	embedding	0.96		True	high	The story explicitly describes the Besht's custom of traveling to the city for the month of Rosh Chodesh and details his journey to the city during his revelation.	"י לפלא בעיניו ויהי בבוקר וילך לבית התבודדות להתפלל שם כדרכו ובבואו לביתו בא שמח וטוב לב בנשיאת ראש והלך בביתו אנה ואנה לומר אסדר לסעודתא ועשה קדושא רבא כדרכו בדביקות נפלא ובתוך הסעודה ביקש את האורח שיאמר ד""ת. ולא היה יוד"		
Khal-Hasidim_0239	Khal-Hasidim	embedding	0.959		False	high	The story describes a skeptic and a Hasid traveling to visit the Tzaddik in Lublin; the Tzaddik himself remains stationary throughout the narrative.	ששמעת בעצמך נאצות וגידופים על הרבי ואנכי לעצתך אקשיב ועלה אתי בעגלתי ותחזה כי לא אמצו תודתי והיה בבואינו העירה נלכה שנינו יחד אחוזי יד אל הרבי ותראה כי רבי אך מכבד עשירים ולא ידע את העני אתו בבית יהיה אף אחד חסיד קדוש וט		
Shivhei-Habesht_0014	Shivhei-Habesht	embedding	0.959		False	high	The story focuses on the merchant's son's journey and the merchant's visit to the Besht; the Besht himself does not travel in this narrative.	ך לעירינו א׳ פרסה ולא האמין ולדבריו כי האיך יוכל להיות כך כי הלא לא נעלם מבנו רב הגעגועים שלהם וכמים הפנים וכ׳ בוודאי אין כסף נחשב למאומה ויתן בעד פור כור מה שיבקשו בכדי שיבא על שבת לביתו עכ״ז לרווחא דמילתא שלח ערל א׳ לכ		
Sipurei-Zadikim_0006	Sipurei-Zadikim	embedding	0.959		False	high	The story explicitly states that the Tzaddik had a fixed city where he remained for Rosh Hashanah throughout his life, and does not depict him journeying.	". אבל מחמת כי הוא נתגדל אצל רבם כבנו שתקו ממנו ולא אמר לו דבר : ויהי כי נתיחמה לבב האיש הנ""ל ויכנוס להר״ר ר׳ ליב ויאמר לו אבי השמעת כי ברוך ו אפרים מתכנים עצמם בשם הגדול רבי ומפרסמים ומפרסים שמם בעולם ולא ענהו הרב דבר. א"		
Mifalot-HaZadikim_0006	Mifalot-HaZadikim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 60)	שיוכל להפריז עבורם ממונו ורכושו להאכילם ולהשקות׳ ותורה יבקשו מפיהו ואפילו אנשי ביתו לא זכרו מענין הזקן הנ״ל ושכחוהו ויהי לפלא בעיניהם. רק עלה במחשבתם אין זה כ״א מרוב ענותנותו ענותונותו דמר וברצונו להחזירו למוטב עושה כן. 		
Shivhei-Habesht_0193	Shivhei-Habesht	embedding	0.959		True	high	The story explicitly opens by stating the Besht was visiting a community and staying at an inn, which indicates he was on a journey.	"Shivhei-Habesht_0193 תיוגים* פ""א הי' הבעש״ט באיזה קהילה והי׳ אכסניאותו על העלי' : פעם א׳ ראה איש א׳ עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך ועכ״ז לא "		
Sipurei-Zadikim_0013	Sipurei-Zadikim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	" אצליכם לרב ולמורה כאשר גזר עלי זה הצדיק החייט נ""ע. ויעשו כן ויהי כאשר באו סמוך ל לובלין ויצאו לקראתו לקרתו המון רב ויקבלו אותו בשמחה רבה ובכבוד גדול ויהי ביום השבת אחר הדרשה בסעודה שלישית ויבואו אליו כל אנשים מכובדי העי"		
Khal-Hasidim_0126	Khal-Hasidim	embedding	0.959		False	high	The story depicts a student (Rabbi David Pirkos) and a merchant traveling to visit the Ba'al Shem Tov, but does not feature the Ba'al Shem Tov himself going on a journey.	"אשר בשרהו כי הכין לו עגלות צב ומרכבות כבוד לבא אל נוה קדשו מעון תחנותו ואתו עמו כל זקני עירו ומרבית משפחתו ויבא ביום פלוני אי""ה בטח באין מכלים מכלום שום דבר ואף גם הרקחות טבחות ואופות תבאנה עמדו. הכל כאשר לכל ודבריו אלה "		
Khal-Hasidim_0009	Khal-Hasidim	embedding	0.958		False		[error] Unterminated string starting at: line 4 column 3 (char 50)	"עדיין רך בשנים אמרה לו אתה סבור שאני מפחד ממך לא כי אני ידעתי שהזהירו אותך מן השמים שלא לעסוק בשמות הקדושים עד שישתלמו לך שלש ושלשים שנה והוא היה נחב׳ אל הכלים והאנשים הנ""ל שאלו אותה מה אתה אומרת והיא כפלה בדבריה לפניהם "		
Khal-Hasidim_0243	Khal-Hasidim	embedding	0.958		True	high	The story explicitly describes the Apter Rav traveling from Medzhybizh to a nearby village to investigate a miracle-working innkeeper, staying there incognito for three days.	"סף אשר נתן לי להתחלה לברכה ולהצלחה : ביום הזה תיכף הענקתי סחורה בעד המטבע הנ""ל ופתח ד' ברכותיו ושלח לי שפע גדולה ואנכי יש לי ב׳ תיבות וכל כסף הפדיון ברגע אשר בא לידי הנני מחלק חציו לתיבה זו לד'. וחציו לתיבה האחרת למעני ו"		
Peer-MiKdoshim_0007	PeerMikdoshim	embedding	0.958		False	high	The story depicts a Hasid and a wealthy scoffer traveling to the Tzaddik's home in Lublin, rather than the Tzaddik himself undertaking a journey.	ום יום יותר ויותר וכנחל נובע פרצו דברו החסיד בחכמה ועד כי התנשא זה לעומת זה בדבריו' ענהו הגביר אם כן איפוא בא ואראך כי שקר נחלו כל החסידים ומאומה לא ידע הרבי ולאות נאמן התבונן מהר כי אתה הוא ששמעת בעצמך נאצות וגידופים על		
Maase-Zadikim_0016	maase-zadikim	embedding	0.958		False	high	The journey in the story is undertaken by a Chassid (petitioner) to a fair and then to the Tzaddik; the Tzaddik himself is not depicted as traveling.	קדוש הסבא קדישא כי יתפלל בעדו השם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לרבו הק		
Khal-Hasidim_0169	Khal-Hasidim	embedding	0.958		False	high	The story explicitly mentions the Tzaddik had a fixed city and focuses on his interactions there, with no description of his own travels.	"ם כבנו שתקו ממנו ולא אמרו לו דבר : ויהי כי נתיחמה לבב האיש הנ""ל ויכנוס להר""ר ר׳ ליב ויאמר לו לי אבי השמעת כי ברוך ואפרים מתכנים עצמם בשם הגדול רבי ומפרסמים שמם בעולם ולא ענהו הרב דבר אולם לעת תפילת ערבית קרא הרב לאיש אחר"		
Sipurei-Zadikim_0011	Sipurei-Zadikim	embedding	0.958		True	high	The story explicitly describes the extensive travels of R. Yisrael of Polotsk and R. Azriel across towns and villages, including a specific year-long period of wandering in 'gola'.	לבלים כל הקרואים למנין והמלמד בעצמו נשתומם מאוד כי לא ראה ולא שמע כאלה מעודו : ויהי אחר התפילה ויבקש בעל הבית את הרבנים כי יתמהמהו פה על המשתה אשר יעשה להם ואח״כ יתן להם מסת נדבת ידו כי חשב כי המה נוסעים לקבץ כסף ונתרצה 		
Shivhei-Habesht_0034	Shivhei-Habesht	embedding	0.958		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	ותו וגער בו הבעש״ט ואמר אין סוסי' שלי אוכלים מצות ונפל עליו זיעה מחמת חולשה ויצא לחוץ וישב על האצטבא שלפני הבית לנוח וראה איש אחד רך בשנים וקרא אותו אליו ואמר לו בבקשה ממך לך אל הבעש״ט ואמור לו למה אינו מקיים הפסוק ואהבת		
Mifalot-HaZadikim_0009	Mifalot-HaZadikim	embedding	0.958		False	high	The story describes the Tzaddik entering his own study hall (Beit Midrash) within his residence/compound at night, which does not constitute a journey or travel.	Mifalot-HaZadikim_0009 תיוגים פ״א באישון לילה ואפילה בשעה ב׳ אחר חצות לילה בא הרב הצדיק והקדוש הנ״ל עם משמשו לבית מדרשו והעיר לכל האנשים הישיני׳ שם (והם ממקורבי׳ המסתופפי׳ בצלו ויושבי׳ שם בבית מדרשו ללמוד תורת ד׳ ועבודתו		
Shivhei-Habesht_0160	Shivhei-Habesht	embedding	0.957		False	high	The story describes a petitioner traveling to the Besht and then to a government official, but does not depict the Besht himself or any other Tzaddik on a journey.	"Shivhei-Habesht_0160 תיוגים* מעשה שהיה אב""ד בק""ק באר ואחד מבני העיר חלק עליו ונסע אל השר להקביל עליו ואינו ידוע לי לו אם מעסק הרבנות או מעסק אחר והטה מן הדרך אל הבעש״ט שיתפלל בעדו שיפיק רצונו מן השר והבטיח לו הבעש״ט ונסע"		
Maase-Zadikim_0001	maase-zadikim	embedding	0.957		False	high	The story depicts a petitioner (a poor scholar) traveling at the instruction of the Besht, rather than the Besht himself undertaking a journey.	"אחרים וגם הם ספרו לו גנות ורעות האיש אשר שואל עליו כי היה רשע שאין דומה לו ר""ל. וישא הת""ח ההוא את רגליו וישב לביתו בפחי נפש בלי שום תשוע' כי אם ברפיון כח מרוב הדרך והיגונות אשר מצאתהו עדי בואו לביתו העיר הגדולה אשר שם הי"		
Khal-Hasidim_0102	Khal-Hasidim	embedding	0.957		False	high	The story depicts the travels of a merchant/petitioner following the Besht's instructions, while the Besht himself remains in his location.	"ימים שלח השר בעצמו אחריו ונתן לו האורנדע כדבר הבעש״ט והי' סבור אולי השר נצרך כהיום למעות מאד והציקתו לעבור ע""ד ובתוך שנה ילדה אשתו ב""ז אבל לא עלה ע""ד להודיע ל הבעש״ט כי אמר מקרה הוא ויגדל הילד הלוך וגדול ונעשה פרא אדם ממ"		
Peer-MiKdoshim_0001	PeerMikdoshim	embedding	0.957		False	high	The story describes a wealthy man traveling to visit the Besht in Medzhybizh; it does not depict the Besht himself traveling.	גביר מ רישא לפניו ויען בקול גדול הוי ואבוי אנכי הוא האיש הזה כי טרם בואי הנה אל הצדיק הקדוש בא אלי איש עני ודפק על פתחי וזרקתי אותי מביתי ונפל מת על סף הבית ועתה גם כל יתר דברי קדשו יחדירו כברק תוך סתר לבבי בידעתי כי גרמ		
Khal-Hasidim_0173	Khal-Hasidim	embedding	0.957		False	high	The travel depicted in the story is that of an informer (mussar) undergoing repentance, while the Tzaddik (the local Rabbi) remains in the town and only intervenes halakhically after the events.	ל אשר עשה עד כה וכאשר נתייגע בזה מעט אז כמו נד נצבו לפניו כל העבירות שעשה מעודו. ויתמהמה מאוד ויעמוד הרבה ולא היה יכול לומר סלח לנו. עד כי נתחרט מאוד על כל מה שעשה וקבל עליו לעזוב חטאיו על להבא ועתה ישוב לביתו תיכף ולא י		
Shivhei-Habesht_0138	Shivhei-Habesht	embedding	0.957		True	high	The story explicitly describes a journey taken by the Besht from Horodenka to Brody and back, including details about his stay at an inn and his stops along the way.	"ט נסע לדרכו ובאו וכשראו ששהה נסיעתם אמרו אנחנו נלך לבהמ""ד וכשיהי' מוכן לנסוע יתן לנו ר' מאיר ידיעה ונבוא וכן הי' שהודיע להם ובאו ונתן הנגיד ל הבעש״ט בפעם ראשונה א׳ אד""ז וכשבאו וכשבאי פ""ש לקח הבעש״ט אותו א""ז ונתן להנגיד ה"		
