story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Shivhei-Habesht_0199	Shivhei-Habesht	embedding	0.957		False	high	The story depicts a mystical intervention and a subsequent narrative explanation to disciples, rather than a formal sermon, homily, or public teaching of Torah.	"Shivhei-Habesht_0199 תיוגים* פ""א בעי״כ קודם כל נדרי נתאספו כל הקהל לבמ""ד 199 ועמד שבחי הבעש״ט לה ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכי' כי הבינו הכל שלא דבר רק הוא אח"		
Sipurei-Zadikim_0011	Sipurei-Zadikim	embedding	0.957		False	high	The protagonist identifies himself as a preacher (darshan) to gain entry, but the story never actually depicts him delivering a sermon or formal Hasidic teaching.	"בודאי לא אוכל לעצור ברוחי מלשחק בשעת התפלה ועל כן יותר טוב כי לא יהיה מנין ועל כן ענהו אי אפשר לקבץ מנין בימות החול אבל ר׳ ישראל אשר הרגיש מחשבתו תיכף אמר לו הנה יש אתי בע""ג והוא מתפלל לפני התיבה אשר אין בכל בעלי התפלות "		
Khal-Hasidim_0050	Khal-Hasidim	embedding	0.957		False	high	The story contains dialogues, rebukes, and prayers, but no instance of a tzaddik delivering a formal or informal sermon or homiletic teaching.	"זעקסער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינה רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלו' ולא הקפידה ע""ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במי"		
Maase-Zadikim_0015	maase-zadikim	embedding	0.957		False	high	The story depicts a student teaching children as a tutor and a Rebbe giving personal guidance and explanation, but does not feature a formal sermon or homily delivered by a Tzaddik.	"מרא וכדומה ולא ידעו מאומה ויסכים האברך החסיד בדעתו ללמוד עמהם חומש עם פירש“י ומעט מדיני ש""ע וספרי יראים למען השרש בלבם יראת ד' והיה לומד עמם בכל יום ספר ראשית חכמה הקדוש בהתלהבות גדול. וירא הבעל הבית אשר הוא עושה באמונה "		
Khal-Hasidim_0243	Khal-Hasidim	embedding	0.957		False	high	The story depicts a private investigation and dialogue between the Apter Rav and a tavern-keeper, not the delivery of a formal sermon or public homily.	"סף אשר נתן לי להתחלה לברכה ולהצלחה : ביום הזה תיכף הענקתי סחורה בעד המטבע הנ""ל ופתח ד' ברכותיו ושלח לי שפע גדולה ואנכי יש לי ב׳ תיבות וכל כסף הפדיון ברגע אשר בא לידי הנני מחלק חציו לתיבה זו לד'. וחציו לתיבה האחרת למעני ו"		
Khal-Hasidim_0218	Khal-Hasidim	embedding	0.957		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	"בץ מנין בימות החול אבל ר׳ ישראל אשר הרגיש מחשבתו תיכף אמר לו הנה יש אתי בע""ג והוא מתפלל לפני התיבה אשר אין בכל בעלי התפלות כמוהו וכל אוזן שומעו תמאס כל התענוגים ותרצה להתענג בנעים זמרת קולו וישאר המלמד נבוך ברעיוניו ולא "		
Shivhei-Habesht_0060	Shivhei-Habesht	embedding	0.957		False	high	The story depicts narrative interactions, rebukes, and dialogues between the Besht and a holy woman, but does not feature a formal sermon, homily, or public teaching (Torah).	ער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינו רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלום ולא הקפידה ע״ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במידות 		
Khal-Hasidim_0118	Khal-Hasidim	embedding	0.957		False	high	The interaction described is a private rebuke and a revelation of hidden thoughts ('dvar seter') rather than a public sermon or formal teaching (Torah).	"Khal-Hasidim_0118 תיוגים פ""א נסע הבעש״ט עם תלמידיו והוכרחו ללון ביער אמרו התלמידים בבדיחותא נראה הסעודה שיעשה הרב לנו ויאמר הרב לכן ביום מחר אי""ה אעשה לכם סעודה גדולה בכמה מיני מטעמים ולמחרתו באו לעיר גדולה והתאכסנו בבית"		
Khal-Hasidim_0173	Khal-Hasidim	embedding	0.957		False	high	The story describes an informant's internal repentance and a rabbi's heavenly dream, but it does not depict any delivery of a sermon or homily.	ל אשר עשה עד כה וכאשר נתייגע בזה מעט אז כמו נד נצבו לפניו כל העבירות שעשה מעודו. ויתמהמה מאוד ויעמוד הרבה ולא היה יכול לומר סלח לנו. עד כי נתחרט מאוד על כל מה שעשה וקבל עליו לעזוב חטאיו על להבא ועתה ישוב לביתו תיכף ולא י		
Sipurei-Zadikim_0013	Sipurei-Zadikim	embedding	0.957		False	high	The text mentions a sermon (derasha) only as a chronological marker for when a conversation took place, but it does not actually depict or record the delivery or content of a sermon.	" אצליכם לרב ולמורה כאשר גזר עלי זה הצדיק החייט נ""ע. ויעשו כן ויהי כאשר באו סמוך ל לובלין ויצאו לקראתו לקרתו המון רב ויקבלו אותו בשמחה רבה ובכבוד גדול ויהי ביום השבת אחר הדרשה בסעודה שלישית ויבואו אליו כל אנשים מכובדי העי"		
Khal-Hasidim_0002	Khal-Hasidim	embedding	0.956		False	high	The story focuses on the transmission of secret writings, hidden study between two individuals, and miraculous events, but contains no scene of a tzaddik delivering a sermon or homily to an audience.	"ו והודיעו הדבר לק""ק בראד לבנו הרב הגדול והק׳ מו""ה גרשון קיטעבר ויבא אל אביו להספידו כד״ת וקיבל כל הכתבים שמצא ת״י ובתוך כך מצא התנאים איך ששידך את בתו שהוא אחותו של הרב מוהר""ג עם איזה איש ששמו ישראל ויהי לפלא בעיניו כי א"		
Mifalot-HaZadikim_0045	Mifalot-HaZadikim	embedding	0.956		True	high	The Rebbe delivers a specific homiletical teaching (Torah) based on a biblical verse to explain his behavior and provide moral instruction.	רב ר׳ אלימלך ונתן שלום לחותנו הכפרי הנ״ל ולחתנו לא נתן לו שלום ופנה עורף כנגדו רק שאל לו תיכף בזה״ל אברך (בל״א יונגר מאן) מה יאמר ד׳ ונזדעזע החתן הנ״ל ברוב פחד ובהלה. ותסמר שערת בשרו כי לא ידע מה להשיב לו וגם לא הבין פי׳		
Mifalot-HaZadikim_0016	Mifalot-HaZadikim	embedding	0.956		False		[error] Unterminated string starting at: line 4 column 3 (char 47)	עש״ט ואמר לו תיקח עוד הפעם א׳ ליטרא נרות כבראשונה ותתן אותם לביהמ״ד ולא יאכל אותם עוד הכלב והרב ר׳ מיכל מצחק עמי אמור לו שגזרתי עליו שיבוא אלי על שבת הבאה לעיר חוואסטוב שאשבות שם אוהל וקיים האיש הנ״ל כאשר נצטווה מפי הבעש		
Maase-Zadikim_0018	maase-zadikim	embedding	0.956		False	high	The story describes a personal encounter and a narrative of hidden righteousness and trust in God, rather than a depiction of a Tzaddik delivering a formal sermon or homily.	דאר על מעשהו מאין לו כח הזה לפעול ישועות. ויכחד הרינדאר ויאמר לא ידעתי דבר וכו' אז הודיעו הרה״ק כי הוא הרב מ אפטא וכי הוא גוזר עליו לגלות א״ע ויען הרינדאר ויאמר מצוה לשמוע דברי חכמים והנני לגלות אזניך ולספר לך כי אך מגוד		
Shivhei-Habesht_0091	Shivhei-Habesht	embedding	0.956		True	high	The text records a specific spiritual teaching (Torah) delivered by the Mochiah regarding the nature of 'foreign thoughts' during prayer.	"Shivhei-Habesht_0091 תיוגים* שמעתי מהרב דקהלתינו כשרצה ר׳ נחמן לנסוע פ""ש לאה״ק הלך על קבר של הבעש""ט עם ר׳ יוסף מ קאמינקע וכשחזר מב""ע שמח שמחה גדולה ואמר הבעש״ט ציוה לי לנסוע לאה״ק תמה מאוד ר' יוסף ואמר והיכן דיבר עמכם תמ"		
Khal-Hasidim_0021	Khal-Hasidim	embedding	0.956		False	high	The story describes a miraculous revelation of the Baal Shem Tov's hidden holiness; the mention of hearing 'Torah' from him is a summary of their subsequent relationship, not a depiction of a specific sermon.	" אני אשה בטרם אלביש א״ע ואתכסה בצעיף יבער יותר ותתחזק האש ר""ל ימחול הרב עב""ה כי מים יש אצלו ויכבה ולקח הכלי עם מים השופכין והלך לכבות האש וכשבא לתנור ראה ש הבעש""ט יושב ואור זורח עליו ואמר לי רב מפה לאוזן כי האור עמד עליו"		
Khal-Hasidim_0012	Khal-Hasidim	embedding	0.956		False	high	The story recounts a series of miraculous events and personal spiritual struggles, but does not depict the Besht delivering a formal sermon or homiletic teaching.	"סח וכבר הכין כל צרכי הפסח כיד הגביר. ותען לו אבי בבהמ""ד ותוכלו להתאכסן פה כי לא יקפיד ע""ז תיכף נשאו המשרתים שלו את כל החפיצים לבית וערכו השלחן בכלים נאים ובמטה מוצעת ומהודרת והכין כל צרכי הסדר עם מצה שמורה הכל על צד המעו"		
Shivhei-Habesht_0034	Shivhei-Habesht	embedding	0.956		True	high	The story depicts the Besht teaching the Maggid Kabbalistic texts ('saying' the Torah) in a mystical session that the text explicitly identifies as the transmission of the Maggid's soul's portion of the Torah.	ותו וגער בו הבעש״ט ואמר אין סוסי' שלי אוכלים מצות ונפל עליו זיעה מחמת חולשה ויצא לחוץ וישב על האצטבא שלפני הבית לנוח וראה איש אחד רך בשנים וקרא אותו אליו ואמר לו בבקשה ממך לך אל הבעש״ט ואמור לו למה אינו מקיים הפסוק ואהבת		
Shivhei-Habesht_0066	Shivhei-Habesht	embedding	0.956		False	high	The story describes a spiritual vision of a 'pillar of Torah' but does not depict any actual sermon, teaching, or homily being delivered.	"Shivhei-Habesht_0066 תיוגים* שמעתי מהרב דקהלתינו ש הבעש״ט לא רצה להיות להות בק""ק אנעפאליע כי אמר אין לי שם שום עסק כי כבר תיקן שם ר׳ שמשון דק""ק הנ""ל כל מה שהיה צריך פ""א שבת בק""ק הנ""ל ר׳ גרשון גיסו ובא משם ואמר לבעש״ט השג"		
Khal-Hasidim_0242	Khal-Hasidim	embedding	0.956		False	high	While the text mentions a custom that the Rabbi occasionally spoke 'words of rebuke' before the Torah reading, the story itself does not depict or contain a sermon or homily, focusing instead on a supernatural trial.	י כן פתח את פיהו האנכי אחשה מי אשר עשה בני ממזרי׳ עוד עד השבת לא תדרוך רגלו על מגרש יאסי ועתה עוצו עצה מה לעשות פן אערה עליו את כל חמתי. כה דבר האיש ושנה ושלש דבריו. האנשים ראשי הקהל אשר היו בבית הגביר גם להם חרה הדבר הז		
Khal-Hasidim_0222	Khal-Hasidim	embedding	0.956		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	"ומה ויסכים האברך החסיד בדעתו ללמוד עמהם חומש עם פירש""י ומעט מדיני ש""ע וספרי יראים למען תשרש בלבם יראת ד׳ והיה לומד עמם בכל יום ספר ראשית חכמה הקדוש בהתלהבות גדול. וירא הבעל הבית אשר הוא עושה באמונה ויאהב מאוד את המלמד הח"		
Peer-MiKdoshim_0007	PeerMikdoshim	embedding	0.956		True	high	The story explicitly depicts the Tzaddik delivering a homiletic teaching (Torah) on a biblical verse from the weekly portion to address the visitor's internal state.	ום יום יותר ויותר וכנחל נובע פרצו דברו החסיד בחכמה ועד כי התנשא זה לעומת זה בדבריו' ענהו הגביר אם כן איפוא בא ואראך כי שקר נחלו כל החסידים ומאומה לא ידע הרבי ולאות נאמן התבונן מהר כי אתה הוא ששמעת בעצמך נאצות וגידופים על		
Shivhei-Habesht_0185	Shivhei-Habesht	embedding	0.956		False	high	The story depicts a healing miracle involving a dialogue about a Gemara passage to restore a sick person's consciousness, not a formal sermon or public teaching.	" אחר חצות וקודם קריאת התור׳ הלך לפרוזדור בכדי לקרר א""ע ומיד שמע קול יללה איך שהחולה הוא גוסס ואמר לאנשיו נלך לבקר את החולה וישב אצל החולה ואמרה לו אמו מדוע אינך נותן שלום להרב ולא ענה לה כלום ונתנה ידו לתוך יד הרב שאל הר"		
Khal-Hasidim_0099	Khal-Hasidim	embedding	0.956		False	high	The story depicts a confrontation regarding the Baal Shem Tov's status and a display of his hidden knowledge, rather than a formal sermon or homily.	"Khal-Hasidim_0099 תיוגים פ״א בעת אסיפת ד׳ ארצות היה הפרנס הראשון הרב הנגיד המפורסים מ' אברהם אבא הציע הדבר לפני כולם כי הנה נשמע שמע הבעש״ט ולפי הנשמע הוא ע״ה ואיך יכול להיות שיהיה לו רוה""ק כי אין ע""ה חסיד ושלחו מהאסיפה "		
Khal-Hasidim_0239	Khal-Hasidim	embedding	0.956		True	high	The story explicitly depicts the Seer of Lublin delivering a homily (Torah teaching) based on a biblical verse from the weekly portion to explain his conduct.	תועפת עשרך אל תבעתני כי אמנה אנכי לא לעגלי זהבך אסגוד אך בנפשך אל יהרהוביך עוז העור את עיניך ואל תנקש באמרי פיך ואל תהי חכם בעיניך כי רע ומר גורל כל אנשי רבים המפיחים על הצדיקים כזבים מאורי עולם המה מועדי דור ודור ולפלח 		
