story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Shivhei-Habesht_0060	Shivhei-Habesht	embedding	0.96		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	ער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינו רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלום ולא הקפידה ע״ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במידות 		
Khal-Hasidim_0026	Khal-Hasidim	embedding	0.96		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	"פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא היה מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש״ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך חצי שעה והיה ר"		
Shivhei-Habesht_0015	Shivhei-Habesht	embedding	0.96		False		[error] Unterminated string starting at: line 4 column 16 (char 63)	"קים ומניח כמה פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא הי' מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש""ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך "		
Khal-Hasidim_0202	Khal-Hasidim	embedding	0.96		False		[error] Unterminated string starting at: line 4 column 3 (char 50)	 הקדוש הסבא קדישא כי יתפלל בעדו להשם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כ כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לר		
Khal-Hasidim_0253	Khal-Hasidim	embedding	0.96		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	"חשה ולא ענהו מאומה ובמשך זמן מועט אמר לו אדוני חבירי אל נא תרבה לדבר אלי עוד בדבר זה כי לא אשנה דברי אשר דברתי כי הומה לבי אל משפחתי כי לא מאבן נולדתי וגם אנכי רוצה לקיים כיבוד אחי הגדול אשר הוא דאורייתא וע""כ אל תתרעם על"		
Khal-Hasidim_0170	Khal-Hasidim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	תה מתחלה מעט יין שרף ויאמרו לא נסור נסיר מכאן ולא תוכל לשתות יין שרף עד כי תגזר תגזור הדבר הזה ויאמר אליהם המקום ברחמיו יסיר המחלה מקרבכם והניחו לו וילכו מאתו ויסעו בחזרה ל מעזיביז ויכוונו את השעה ויהי כאשר אמר כן היה בר		
Peer-MiKdoshim_0001	PeerMikdoshim	embedding	0.959		True	high	The Baal Shem Tov confronts a wealthy man with his spiritual failings and provides a 'Tikun' (rectification/soul-healing) for his soul after he realizes he caused a man's death.	גביר מ רישא לפניו ויען בקול גדול הוי ואבוי אנכי הוא האיש הזה כי טרם בואי הנה אל הצדיק הקדוש בא אלי איש עני ודפק על פתחי וזרקתי אותי מביתי ונפל מת על סף הבית ועתה גם כל יתר דברי קדשו יחדירו כברק תוך סתר לבבי בידעתי כי גרמ		
Mifalot-HaZadikim_0021	Mifalot-HaZadikim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 62)	ררותו בתשובה נכונה ויעזוב את העגלות עם היי״ג הנ״ל ביד ערלים הנ״ל המובילים אותו וינס ויצא לרבו הנ״ל מ מעזיבוז . והגם שהיה דבר זה סכנה שיפסוד ח״ו כל היין הן אפשר שיכחישו לו הערלים ויאמרו להד״ם או לפחות יפסיד אותו מחמת ניסו		
Adat-Zadikim_0023	Adat-Zadikim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	" וגם בעת ההתקשרות היו רק שלשתם ולא ידע שום אדם מזה ויצוה הר""ח שילכו לביתם ויחכו עד עת מועד אחרי ביאת רבינו מדרכו ויראה איך יפול דבר : ויהי כבוא רבינו מדרכו וישאל לשלום חבירו וינשק לו ויראה אס את פניו זועפות ויאמר לו ידיד"		
Shivhei-Habesht_0096A	Shivhei-Habesht	embedding	0.959		True	high	The story depicts the Besht's spiritual intervention to protect the preacher's soul from the Samael after he falls into pride, followed by a period of spiritual rehabilitation.	ה וראיתי הבעש״ט ואמר תניחו את תלמידי לדרוש בבה״כ הגדול ואמר שהיה דודו גדול הדור וכמדומה לי ששמו רבי אברהם דעם רבית כי שכחתי שמו ואני הייתי אצלו בשעת מיתתו ושמעתי שציוה לבנו ואמר יעמוד איש ויקרא שמו ישראל בן המילדת תדע שה		
Peer-MiKdoshim_0007	PeerMikdoshim	embedding	0.959		True	high	The story explicitly describes the Tzaddik's role as a 'faithful doctor for the illnesses of rebellious souls' and depicts the spiritual transformation and repentance of a wealthy mocker.	 סתרי מזימות ומעללי כל אדם העולה במעלות על מזבחי. אך לא חיש כרגע בבואו ראשונה אליו קל מהרה יפרוש לו חטאיו ועוונותיו הזדונות והשגגות למען אשר לא תגלה ערוותו. אך כאשר יקריב את נפשו אליו פעמים ושלש אז אך אז ירחוץ את לבבו בפ		
Maase-Zadikim_0001	maase-zadikim	embedding	0.959		True	high	The story explicitly focuses on the 'tikun' (rectification or repair) of a soul through reincarnation, where the protagonist seeks spiritual repair for sins committed in a previous life.	"אחרים וגם הם ספרו לו גנות ורעות האיש אשר שואל עליו כי היה רשע שאין דומה לו ר""ל. וישא הת""ח ההוא את רגליו וישב לביתו בפחי נפש בלי שום תשוע' כי אם ברפיון כח מרוב הדרך והיגונות אשר מצאתהו עדי בואו לביתו העיר הגדולה אשר שם הי"		
Shivhei-Habesht_0097	Shivhei-Habesht	embedding	0.959		False	high	The story focuses on the Besht's mourning for martyrs and his interaction with their souls regarding vengeance and divine justice, rather than a practice of spiritual or psychological healing.	"כבה על מיטתה ו הבעש״ט עדיין שוכב על הארץ בפישוט ידים ורגלים ועמד ר' דוד הנ""ל אצל הפת׳ לראו' מה יהיה הסוף ונתיגע לעמוד ולקח ספסל וישב אצל הפתח וכמו חצי לילה שמע שאמר לאשתו תכסה פניך וברגע האיר בחדר והיה מאיר דרך סדקים ואמ"		
Shivhei-Habesht_0014	Shivhei-Habesht	embedding	0.959		False	high	The story focuses on the Besht's clairvoyance in locating a missing person and the conversion of a skeptic, rather than a process of spiritual or psychological healing.	ך לעירינו א׳ פרסה ולא האמין ולדבריו כי האיך יוכל להיות כך כי הלא לא נעלם מבנו רב הגעגועים שלהם וכמים הפנים וכ׳ בוודאי אין כסף נחשב למאומה ויתן בעד פור כור מה שיבקשו בכדי שיבא על שבת לביתו עכ״ז לרווחא דמילתא שלח ערל א׳ לכ		
Khal-Hasidim_0002	Khal-Hasidim	embedding	0.959		False	high	The story focuses on magical wonders, hidden righteousness, and the transmission of mystical secrets, rather than spiritual or psychological healing of the soul.	"ו והודיעו הדבר לק""ק בראד לבנו הרב הגדול והק׳ מו""ה גרשון קיטעבר ויבא אל אביו להספידו כד״ת וקיבל כל הכתבים שמצא ת״י ובתוך כך מצא התנאים איך ששידך את בתו שהוא אחותו של הרב מוהר""ג עם איזה איש ששמו ישראל ויהי לפלא בעיניו כי א"		
Shivhei-Habesht_0002	Shivhei-Habesht	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	"ץ ממון. וישב לו הנה אבי המנוח ז""ל הי' צדיק מפורסם וצוה עלו לפני הסתלקותו לישא אשה פה ק""ק אקום . ומוכרח אני לקיים כל דבריו. ומיד ותהום כל העיר שהיו לפניו כמה שידוכים ונשתדך עם נגיד א׳, כי נשא חן בעיני כל רואיו. ויהי אחרי "		
Shivhei-Habesht_0193	Shivhei-Habesht	embedding	0.959		True	high	The Besht prescribes a specific regimen of repentance (teshuva) to repair the spiritual damage caused by the man's sin of striking his father.	"Shivhei-Habesht_0193 תיוגים* פ""א הי' הבעש״ט באיזה קהילה והי׳ אכסניאותו על העלי' : פעם א׳ ראה איש א׳ עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך ועכ״ז לא "		
Khal-Hasidim_0217	Khal-Hasidim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 60)	פוא אמצא בפי הרבי זה בטח ישיבני גם הוא כי חטאתי את נפשי וסבותי לי כל הרעה בגלל היהודי הפיסעסיר והתחזק האיש הדובר אליו בדברים ויסיתהו בלי הרף ללכת אל הצדיק נפתה אחריו ואחרי עצתו כי הלא חזה כי כל הרופאים ימינם אך שקר ואולי		
Khal-Hasidim_0185	Khal-Hasidim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 60)	 עד כי לא הי' יכול לסבול ויבך מאוד במר נפשו על אשר קרה לו כאלה וירצה לצאת לחוץ ולברוח אבל הדלת הי' סגור וינסה בכל כח לשבור את הדלת ולא יכול ונגמר בדעתו להשליך את עצמו מתוך החלון ואף כי יתרסקו אבריו כי היה גבוה החלון מהאר		
Khal-Hasidim_0239	Khal-Hasidim	embedding	0.959		True	high	The story explicitly describes the spiritual transformation and repentance of a skeptic through the Rebbe's insight as a form of soul healing ('שב ורפא לו').	ששמעת בעצמך נאצות וגידופים על הרבי ואנכי לעצתך אקשיב ועלה אתי בעגלתי ותחזה כי לא אמצו תודתי והיה בבואינו העירה נלכה שנינו יחד אחוזי יד אל הרבי ותראה כי רבי אך מכבד עשירים ולא ידע את העני אתו בבית יהיה אף אחד חסיד קדוש וט		
Mifalot-HaZadikim_0006	Mifalot-HaZadikim	embedding	0.959		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	 ועתה טוב לי מאז כי הוא הכה אותי תמיד ועתה כשהוא מת ואמי ג״כ מתה וביתו נשרף והונו ורכושו נאבד טוב לי מאוד כי יכול אני לילך בשרירות לבי ואין מוחה בידי ונתחברתי אל העניים המסבבים וסבותי גם אני עליהם לשקוד על פתחי נדיבים לב		
Khal-Hasidim_0218	Khal-Hasidim	embedding	0.958		False		[error] Expecting value: line 4 column 15 (char 60)	"תמהמהו יתמהמו פה על המשתה אשר יעשה להם ואח״כ יתן להם מסת נדבת ידו כי חשב כי המה נוסעים לקבץ כסף ונתרצה לו הרר""י וימתינו עד הסעודה והאנשים הקרואים על המנין ג""כ היו שם ויתבוננו כולם אודות האנשים ההם כי המה ראו חדשות אשר לא"		
Khal-Hasidim_0162	Khal-Hasidim	embedding	0.958		False	high	The story focuses on miraculous travel (kfitzat haderech) and secret missions to the imperial court in Vienna, rather than spiritual or psychological healing of a person's soul.	"מאנשים המקורבים אליו ונתן להם שטר על זה והיה פורע בזמנו. ועל כן השערתי כי זאת העסק היה עסק גם ב בוניטש ) : ויהי ביום ערב שבת קודש אחר חצות אחר שהלך הרב למקוה קרא את הנגיד הנ""ל ואמר לו שאלה אחת קטנה אשאל ממעלתכם אל נא תשי"		
Khal-Hasidim_0169	Khal-Hasidim	embedding	0.958		False	high	The story depicts a permanent rejection and social exclusion of a student for mocking holy figures, rather than a process of spiritual repair or psychological healing.	"ם כבנו שתקו ממנו ולא אמרו לו דבר : ויהי כי נתיחמה לבב האיש הנ""ל ויכנוס להר""ר ר׳ ליב ויאמר לו לי אבי השמעת כי ברוך ואפרים מתכנים עצמם בשם הגדול רבי ומפרסמים שמם בעולם ולא ענהו הרב דבר אולם לעת תפילת ערבית קרא הרב לאיש אחר"		
Sipurei-Zadikim_0004	Sipurei-Zadikim	embedding	0.958		False		[error] Unterminated string starting at: line 4 column 16 (char 63)	פול טבעת אחת מידי האשה על הרצפה ותקח האשה נר אחת ותשחה על הארץ לחפשה. ומדי חפשה את הטבעת נכנס במרוצה הרב ר׳ ליב שרהס ויאמר לו הא לך הכסף המגיע לך ותקרע את השטר חוב שלי ותיכף יצא מהבית וילך האיש ללותו אבל הרב אמר לו שוב ל		
Adat-Zadikim_0004	Adat-Zadikim	embedding	0.958		False	high	The story depicts physical rescue from supernatural threats—a ghost and a sorcerer—rather than the internal spiritual or psychological restoration of a soul.	"ית מ הבע""ש כי ימתין פה על הסעודה וסיפר לו כי האדון מהכפר איש איש רע הוא והוא ירא ממנו וע""כ מוכרח הוא לילך אליו לנשוא אליו מיני מתיקה מהב""מ. ויאמר לו הבע""ש לך לשלום ויבא הבע״ב להאדון והנה הוא חולה שוכב במטה ועל פניו ציוני"		
Khal-Hasidim_0009	Khal-Hasidim	embedding	0.958		True	high	The story explicitly describes the Baal Shem Tov interacting with and healing individuals afflicted by spirits or madness, which represents spiritual/psychological healing.	"עדיין רך בשנים אמרה לו אתה סבור שאני מפחד ממך לא כי אני ידעתי שהזהירו אותך מן השמים שלא לעסוק בשמות הקדושים עד שישתלמו לך שלש ושלשים שנה והוא היה נחב׳ אל הכלים והאנשים הנ""ל שאלו אותה מה אתה אומרת והיא כפלה בדבריה לפניהם "		
Mifalot-HaZadikim_0007	Mifalot-HaZadikim	embedding	0.958		False	high	The story focuses on the ritual fitness (kashrut) of a slaughterer and the spiritual discernment of a Tzaddik, rather than the spiritual or psychological healing of a person's soul.	 זמן מה עד שתוכל לאמן ידך בלטישות הסכין היטב היטב. כי לפי דעתי עדיין לא הורגלת בזה כמצטרך ולא עלתה עדיין לימודך כראוי וכאשר שמע השו״ב הנ״ל מדברי הרב ר׳ יהושע תומ״י ציית לדבריו ונסע עוד הפעם להשוחט הנ״ל ללמוד א״ע היטב ללט		
Khal-Kdoshim_0003	Khal-Kdoshim	embedding	0.958		False	high	The story describes a communal rescue from persecution through political maneuvering and a clever ruse, rather than spiritual or psychological healing of an individual soul.	דו אל נכון כפי הבטחתם ולמחרתו עמדו כל העם בבית התִפְלה שלהם מן השפחה עד המלכה כולמו אנשים ונשים וטף באו ביום חגיהם לקחת תורה מפי הבישאף וידרוש הבישאף לפניהם בדברי מרורות על היהודים עם ממושך וממורט ומורט כאשר הי' דרכו. וכ		
Maase-Zadikim_0006	maase-zadikim	embedding	0.958		False	high	The story depicts the cessation of a physical plague (bodily healing) through the merit of a hidden figure, rather than spiritual or psychological healing of the soul.	לה מעט יין שרף ויאמרו לא נסור נסיר מכאן ולא תוכל לשתות יין שרף עד כי תגזר הדבר הזה ויאמר אליהם המקום ברחמיו יסיר המחלה מקרבכם והניחו לי וילכו מאתו ויסעו בחזרה ל מעזיביז ויכוונו את השעה ויהי כאשר אמר כן היה ברגע אמר דברו 		
Shivhei-Habesht_0004	Shivhei-Habesht	embedding	0.958		False	high	The story focuses on the Besht's period of concealment and his eventual revelation as a hidden Tzadik, rather than depicting him performing spiritual or psychological healing on others.	"יתעלף והעירו אותו. ויאמר הבעש""ט לא היה לך להסתכל במה שלא הורשית ויהי לפלא בעיניו ויהי בבקר וילך לבית התבודדותו להתפלל שם כדרכו, ובבואו לביתו בא שמח וטוב לב בנשיאת ראש והלך בביתו אנה ואנה וזמר אסדר לסעודתא ועשה קידושא רבא"		
Khal-Hasidim_0086	Khal-Hasidim	embedding	0.958		True	high	The Besht identifies a specific spiritual flaw in a dying man and promises to rectify his soul's status to ensure entry into the afterlife (Gan Eden).	"Khal-Hasidim_0086 תיוגים מעשה כשבא הבעש״ט לק""ק מעזיבוז לא היה חשוב בעיני החסידים היינו הרה""ק ר' זאב קיצעס והרה""ק ר' דוד פורקעס מחמת השם שקראו אותו בעש״ט כי שם זה אינו נאה לצדיק והיה להם תלמיד הגון וחלה והוא והיא היה איש "		
Peer-MiKdoshim_0008	PeerMikdoshim	embedding	0.958		True	high	The story explicitly describes the Tzaddik's intervention to repair the protagonist's spiritual defect of stinginess, leading to psychological transformation and repentance.	דיק וקבל עליו לחטט אחר מדת קמצנות מדה מגונ' הלזו עד תומה כי הצדיק העיד עליו כי יתר כל תכונות נפשו נכונים ושלימים בעבודת השם וכל מדותיו בנוים היו על אדני האמונה היושר והחסידות והנה כל העומדים החרידו לקול הסיפור והאורח סיפ		
Khal-Hasidim_0050	Khal-Hasidim	embedding	0.958		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	"זעקסער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינה רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלו' ולא הקפידה ע""ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במי"		
Sipurei-Zadikim_0013	Sipurei-Zadikim	embedding	0.958		False	high	The story focuses on the selection of a new rabbi and the revelation of a hidden tzaddik's status, rather than a process of spiritual or psychological healing for an individual's soul.	" אצליכם לרב ולמורה כאשר גזר עלי זה הצדיק החייט נ""ע. ויעשו כן ויהי כאשר באו סמוך ל לובלין ויצאו לקראתו לקרתו המון רב ויקבלו אותו בשמחה רבה ובכבוד גדול ויהי ביום השבת אחר הדרשה בסעודה שלישית ויבואו אליו כל אנשים מכובדי העי"		
Khal-Hasidim_0179	Khal-Hasidim	embedding	0.958		True	high	The Maggid explains that the ordeal (false accusation and physical blow) served to remove a vestige of pride and to 'sweeten judgments,' which is a form of spiritual refinement and repair of the soul.	"וה הבע""ג תאוה רחמנא ליצלן וינסה לילך אל שפחת הבית אבל היא מאנה לשמוע לו ותתן את קולה ברעש ויהי כי ירא הבע""ג לנפשו מאדונו עשה עצמו כאלו הקיץ לקול ההמולה וידליק נר ויעליל על הרב כי הוא רצה לעשות כדברים האלה ויכה את הרב על "		
Khal-Hasidim_0193	Khal-Hasidim	embedding	0.958		True	high	The story explicitly describes the Rabbi addressing a spiritual blemish ('Pgam l'Neshama') and providing spiritual protection to a man oppressed by evil forces.	 הסתכלתי בעין עקבו כאשר היה שנתי עלי הייתי נים ולא נים. ראיתי במחזה באו אלי בפעם האח' לא שלוחים כאשר הורגלו עמי ויעמדו הרחק מאתי כעבדא קמי מארי ויאמרו אלי בוא עמנו ואנכי הגדתי להם הדברים אשר שם אדמו״ר בפי והנה הדייטש נרא		
Khal-Hasidim_0102	Khal-Hasidim	embedding	0.957		False		[error] Unterminated string starting at: line 4 column 16 (char 60)	"ימים שלח השר בעצמו אחריו ונתן לו האורנדע כדבר הבעש״ט והי' סבור אולי השר נצרך כהיום למעות מאד והציקתו לעבור ע""ד ובתוך שנה ילדה אשתו ב""ז אבל לא עלה ע""ד להודיע ל הבעש״ט כי אמר מקרה הוא ויגדל הילד הלוך וגדול ונעשה פרא אדם ממ"		
Shivhei-Harav_0019	Shivhei-Harav	embedding	0.957		True	high	The story explicitly describes the Rabbi repairing a 'blemish to the soul' through spiritual teachings on Divine Unity and specific meditative formulas to combat demonic visitations.	"יכף פסיעה לבר ולא ענה לי דבר וחצי דבר אבל החיגר רקע ברגלו וחרק בשיניו ו יצעוק בקול מר מי הוא הרבי אשר אשמע בקולו אבל אנכי אמרתי להם עוד הפעם הדברים הנ""ל : והמה נצבים מרחוק יר אים לגשת אל מטתי ויתיצבו כך כמו רבע שעה אח״כ "		
Maase-Zadikim_0016	maase-zadikim	embedding	0.957		False		[error] Unterminated string starting at: line 4 column 16 (char 62)	קדוש הסבא קדישא כי יתפלל בעדו השם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לרבו הק		
Khal-Hasidim_0036	Khal-Hasidim	embedding	0.957		True	high	The story explicitly describes the spiritual rectification (tikkun) and return to Judaism of an apostate bishop, whose soul the Besht worked to repair and restore.	" בית הגביר לעשות לו בזיונות באמרם איך מלאו לבו לבם להלעיג מהגביר בדברי שקרים. וכל אנשי העיר היטב חרה להם והציקו לו מאוד בדברים והצדיק ר׳ יעקב קבל את כ""ז באהבה והתפלא מאד ע״ז והיה מיגע עצמו למצוא איזה תירוץ לזה שיכנסו הדב"		
Shivhei-Habesht_0135	Shivhei-Habesht	embedding	0.957		True	high	The story depicts the Besht rectifying a scholar's spiritual flaw (arrogance and improper motivation for learning) through a supernatural humbling process that leads him to become a 'perfectly righteous man'.	"וף השולחן וגער בו הבעש״ט בזה""ל אני שונא ענוותן בא ושב בכאן והתחיל הרב להחזיר הדרשה ורבי מיכל מקשה ורבי זאב מפלפל עמו עד שנצחו והיה רבי מיכל בוש בדבר ועמד על זה אע""פ שהי׳ עקום ולא רצה להודות על האמת התחיל הבעש״ט לבקש ואמ׳"		
Shivhei-Harav_0017	Shivhei-Harav	embedding	0.957		False	high	The story explicitly describes a physical healing of a girl's neck injury, which is bodily healing rather than the spiritual or psychological healing of the soul.	קבר הבעש״ט הקדוש ז״ל וכאשר הגיע השמועה כי הרב לא רחוק הוא מהעיר ירד הר״ר ברוך מעלייתו מקים אשר הי׳ משכן קדשו תמיד והתיצב בבית הגדול אצל השולחן וכה עמד על רגלי' לא מש ממקומו עד אחר שהלך הרב מביתו כאשר נספר : פתא ו ם שלח ה		
Shivhei-Habesht_0032	Shivhei-Habesht	embedding	0.957		False	high	The story depicts communal protection from a blood libel and the Besht's mystical clairvoyance, rather than a process of spiritual or psychological soul-healing.	ט אמר לו הבעש״ט אין אני שומע שמדברי' מזה בחצ׳ כלל ופעם א' אחר שבת באמצ׳ היום אחר אכיל' שכב הבעש״ט על תיבה אחת ונשען על ידו ואנשי' עומדי' לפניו והרבין את אזנו כמו שרוצה לשמוע ואמר כי מדברי' בחצ' מזה עלילה ואמר יחמו לי המק		
Sipurei-Zadikim_0006	Sipurei-Zadikim	embedding	0.957		False	high	The story depicts the permanent exclusion and rejection of a sinner rather than his spiritual healing or soul repair, focusing on the severity of the offense against tzadikim.	". אבל מחמת כי הוא נתגדל אצל רבם כבנו שתקו ממנו ולא אמר לו דבר : ויהי כי נתיחמה לבב האיש הנ""ל ויכנוס להר״ר ר׳ ליב ויאמר לו אבי השמעת כי ברוך ו אפרים מתכנים עצמם בשם הגדול רבי ומפרסמים ומפרסים שמם בעולם ולא ענהו הרב דבר. א"		
Khal-Hasidim_0158	Khal-Hasidim	embedding	0.957		False		[error] Unterminated string starting at: line 4 column 16 (char 60)	מחריש. וכל יום ויום הלך אליו בבכי ותחנונים והוא לא האזין את דבריו ולא שעה אליו. ואחיו העני הזה עם אנשי ביתו. היו מעוטפין ברעב בעירום ובחוסר כל. וכראותו כי כלתה נפשו מאוד ויבא עוד הפעם אליו בכה ויתחנן לו לאמר הושיעה אדוני		
