story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Khal-Hasidim_0170	Khal-Hasidim	embedding	0.96		False	high	The story focuses on a miracle to stop a plague through the spiritual merit of a hidden saint; it contains no instances of a tzaddik providing business or financial guidance.	תה מתחלה מעט יין שרף ויאמרו לא נסור נסיר מכאן ולא תוכל לשתות יין שרף עד כי תגזר תגזור הדבר הזה ויאמר אליהם המקום ברחמיו יסיר המחלה מקרבכם והניחו לו וילכו מאתו ויסעו בחזרה ל מעזיביז ויכוונו את השעה ויהי כאשר אמר כן היה בר		
Mifalot-HaZadikim_0027	Mifalot-HaZadikim	embedding	0.96		False	high	The story focuses on a spiritual rectification (tikkun) for a past ethical failing; there is no business or financial advice provided by the tzaddik.	 להרוג אותם הוא רוצה והנה בתוך כך נפתחה דלת אחת מן החדרים המוסגרים החרבים ויצא משם אשם אחת עשירה ומקושטת ויגש לפני רום פני הבעש״ט זי״ע ואמר לו רבי אני מבקש מכם לשבות אצלי בשבת קודש ענה הבעש״ט ואמר שתי פליאות לי אחת האיך 		
Shivhei-Habesht_0005B	Shivhei-Habesht	embedding	0.96		False	high	The story focuses on the Besht's revelation, an exorcism, and a miracle for rain, but contains no practical business or financial advice.	"כא""וא כפי מעלתו ו הבעש״ט נכנס באחרונה וכשראתה אותו ואמרה ב""ה ר׳ ישראל כ' עדיין רך בשנים אמרה לו אתה סבור שאני מפחד ממך לא כי אני ידעתי שהזהירו אותך מן השמי' שלא לעסוק בשמות הקדושים עד שישתלמו לך ששה ושלשים שנה והוא הי׳ נ"		
Shivhei-Habesht_0207	Shivhei-Habesht	embedding	0.96		False	high	The story exclusively concerns the death and final hours of the Baal Shem Tov, focusing on spiritual matters, burial instructions, and his passing, with no mention of business or financial advice.	" הבעש״ט אמר אני מוחל לך אותן שני שעות אל תענה אותי אמר לו המשרת עם מי רומע""ל מדבר אמר אין אתה רואה את מה״מ שהי' תמיד בורח ממני כדאמרי אינשי מגרשו למקום שגדלים פלפלין שחורי' ועכשיו שנתנו לו רשות עלי נתרחבו כתיפיו ושמחה גד"		
Khal-Hasidim_0158	Khal-Hasidim	embedding	0.96		False	high	The story is a moral and mystical rebuke concerning charity and reincarnation, not practical business or financial advice.	מחריש. וכל יום ויום הלך אליו בבכי ותחנונים והוא לא האזין את דבריו ולא שעה אליו. ואחיו העני הזה עם אנשי ביתו. היו מעוטפין ברעב בעירום ובחוסר כל. וכראותו כי כלתה נפשו מאוד ויבא עוד הפעם אליו בכה ויתחנן לו לאמר הושיעה אדוני		
Mifalot-HaZadikim_0006	Mifalot-HaZadikim	embedding	0.959		False	high	The story depicts the narrator giving business and financial advice to his brother (the Tzaddik) to solve their dowry crisis, rather than a Tzaddik providing advice to a follower.	 ועתה טוב לי מאז כי הוא הכה אותי תמיד ועתה כשהוא מת ואמי ג״כ מתה וביתו נשרף והונו ורכושו נאבד טוב לי מאוד כי יכול אני לילך בשרירות לבי ואין מוחה בידי ונתחברתי אל העניים המסבבים וסבותי גם אני עליהם לשקוד על פתחי נדיבים לב		
Shivhei-Habesht_0002	Shivhei-Habesht	embedding	0.959		False	high	The story focuses on mystical occurrences, the transmission of secret writings, and the Besht's early period of asceticism and poverty, with no instances of a tzaddik providing commercial or financial counsel.	"ץ ממון. וישב לו הנה אבי המנוח ז""ל הי' צדיק מפורסם וצוה עלו לפני הסתלקותו לישא אשה פה ק""ק אקום . ומוכרח אני לקיים כל דבריו. ומיד ותהום כל העיר שהיו לפניו כמה שידוכים ונשתדך עם נגיד א׳, כי נשא חן בעיני כל רואיו. ויהי אחרי "		
Khal-Hasidim_0146	Khal-Hasidim	embedding	0.959		False	high	The Magid's advice pertains to medical healing and the spiritual role of doctors/angels, not business or financial guidance.	" דת יהודית מה גם כי הי׳ מחומם מאד בתאות המשגל. ולא הי׳ נוסע שום נסיעה בלא ידידות רבות כי הי' מוליך אתו נשים אהובות לו וע""כ כאשר עשו הדברים הנ""ל רושם חזק בלבו נגמר בדעתו לנסוע למקום הרב המגיד . אך לא הי' יכול לעזוב את המל"		
Shivhei-Habesht_0060	Shivhei-Habesht	embedding	0.959		False	high	The story depicts acts of piety, charity, and spiritual intercession; it contains no instances of the Besht or anyone else providing practical business or financial advice.	ער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינו רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלום ולא הקפידה ע״ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במידות 		
Khal-Hasidim_0237	Khal-Hasidim	embedding	0.959		False	high	The story involves spiritual guidance to resolve childlessness through financial loss and personal restitution, rather than practical business or investment advice.	"יע ויאמר לו הנה כפי הנראה מן השמים זכו אותך לכך וקח לך את הכסף כי אתה הוא האיש אשר אנכי מבקש ויספר לו כל הנעשה אתו מתחלה ועד סוף וכי הה""מ מ קאזניץ שלחו ל באלטע ושם חיפש אותה ולא מצאה עד שמצאה היא אותו כנ""ל ויתבהל בעה״ב מ"		
Adat-Zadikim_0016	Adat-Zadikim	embedding	0.959		False	high	The story focuses on a sinner's repentance (teshuva), halakhic purity issues, and mystical intervention, with no elements of business or financial guidance.	סיים תפילתו. והי' נכאה על פניו יגון מאוד. ויאמרו אליו הערלים מה הי' לך היום כי הארכת בתפילתך ובכית האם תרצה להיות רב. ויען להם האיש כי ראשי כואב לי מאוד ועתה אשובה לביתי ואלין הלילה ומחר אסע להאדון. ויאמרו הערלים אין זאת		
Shivhei-Habesht_0086	Shivhei-Habesht	embedding	0.959		False	high	The story depicts a miraculous resolution of a debt and the procurement of a dowry through prophetic insight rather than the Besht providing practical business or financial advice.	"כך עלה בדעתו ואמר להאדון אני צריך לדבר עמך דבר סתר והלך עמו לחדר א' ואמר להאדון בזה""ל ידעתי שאתה איש צדיק ונאמן מאוד ולא תחפוץ אפילו ש""פ ממון אחרים וכעת אני רוצה לסלק לך סך הנ""ל אולי ע״פ החשבון אינו מגיע מהשבוים סך כזה ו"		
Maase-Zadikim_0006	maase-zadikim	embedding	0.959		False	high	The story focuses on the spiritual power of a mitzvah and a miracle to stop a plague; there is no practical business or financial advice given.	לה מעט יין שרף ויאמרו לא נסור נסיר מכאן ולא תוכל לשתות יין שרף עד כי תגזר הדבר הזה ויאמר אליהם המקום ברחמיו יסיר המחלה מקרבכם והניחו לי וילכו מאתו ויסעו בחזרה ל מעזיביז ויכוונו את השעה ויהי כאשר אמר כן היה ברגע אמר דברו 		
Peer-MiKdoshim_0001	PeerMikdoshim	embedding	0.959		False	high	The story uses a business loss as a frame to discuss mystical reincarnation (gilgul) and spiritual debt, rather than providing practical or financial guidance.	גביר מ רישא לפניו ויען בקול גדול הוי ואבוי אנכי הוא האיש הזה כי טרם בואי הנה אל הצדיק הקדוש בא אלי איש עני ודפק על פתחי וזרקתי אותי מביתי ונפל מת על סף הבית ועתה גם כל יתר דברי קדשו יחדירו כברק תוך סתר לבבי בידעתי כי גרמ		
Adat-Zadikim_0023	Adat-Zadikim	embedding	0.958		False	high	The story focuses on spiritual humility and the merits of private study; it does not involve a Tzaddik providing business or financial guidance.	"ו ויביט עליו ויכירהו ויצוה תיכף להתירו ויקחהו בידו בידי במהרה לחררו ויפול על צוארו ויבך מאוד וכהתימו לבכות נשא עיניו והנה הר""ח מצחק ויאמר לו רבינו שלשה דברים אשאלך מאין באת לבית האופה ומה חטאך אשר הגידו עליך ומה אתה מצחק"		
