tag	story_url	story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0181	Shivhei-Habesht_0181	Shivhei-Habesht	embedding	0.959		False	high	The story depicts the Besht being summoned before a rabbinic assembly and impressing a skeptical communal leader (Reb Avraham Aba), who then secretly observes him — there is no master-disciple relationship between a rebbe and his disciple; the central dynamic is between the Besht and an external rabbinical authority.	"Shivhei-Habesht_0181 תיוגים* פ""א בעת אסיפת ד' ארצות הי' הפרנס הראשון הרב הנגיד המפורסם מ׳ אברהם אבא הציע הדבר לפני כולם כי הנה נשמע שמע הבעש״ט ולפי הנשמע הוא ע""ה ואיך יכול להיות שיהי' לו רה״ק כי אין ע""ה חסיד ושלחו מהאסיפ"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0013	Sipurei-Zadikim_0013	Sipurei-Zadikim	embedding	0.958		False	high	The story centers on a hidden tsadik (the tailor) and community rabbinic succession, with no depiction of an ongoing rebbe-disciple relationship; the tailor's single appearance to the Ostroha rabbi was as a divine messenger, not as master to disciple.	" אצליכם לרב ולמורה כאשר גזר עלי זה הצדיק החייט נ""ע. ויעשו כן ויהי כאשר באו סמוך ל לובלין ויצאו לקראתו לקרתו המון רב ויקבלו אותו בשמחה רבה ובכבוד גדול ויהי ביום השבת אחר הדרשה בסעודה שלישית ויבואו אליו כל אנשים מכובדי העי"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0199	Shivhei-Habesht_0199	Shivhei-Habesht	embedding	0.958		False	high	The story centers on the Besht's spiritual intervention to neutralize a קטרוג before Kol Nidrei by leading a priest to a seminal emission; his disciples (אנשי סגולתו) appear only briefly at the end as recipients of his post-hoc explanation, making the master-disciple relationship incidental rather than central.	"Shivhei-Habesht_0199 תיוגים* פ""א בעי״כ קודם כל נדרי נתאספו כל הקהל לבמ""ד 199 ועמד שבחי הבעש״ט לה ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכי' כי הבינו הכל שלא דבר רק הוא אח"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0173	Khal-Hasidim_0173	Khal-Hasidim	embedding	0.958		False	high	The story centers on a repentant informer, not on a rebbe-disciple relationship; the local rabbi appears only peripherally to counsel against disgracing the corpse and to perform a dream-inquiry, with no master-disciple dynamic depicted.	ל אשר עשה עד כה וכאשר נתייגע בזה מעט אז כמו נד נצבו לפניו כל העבירות שעשה מעודו. ויתמהמה מאוד ויעמוד הרבה ולא היה יכול לומר סלח לנו. עד כי נתחרט מאוד על כל מה שעשה וקבל עליו לעזוב חטאיו על להבא ועתה ישוב לביתו תיכף ולא י
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0050	Khal-Hasidim_0050	Khal-Hasidim	embedding	0.958		False	high	The story centers on the pious woman 'die fromme Rivele' and her interactions with the Besht (charity negotiation, intercession for the sick doctor) and with her sons — no rebbe-disciple relationship is depicted or central.	"זעקסער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינה רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלו' ולא הקפידה ע""ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במי"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0018	Maase-Zadikim_0018	maase-zadikim	embedding	0.958		False	high	The story centers on the Rebbe of Apt's investigation of a pious Jewish innkeeper (a non-disciple ordinary Jew), not on a master-disciple relationship; the Rebbe's followers who report to him are entirely peripheral.	דאר על מעשהו מאין לו כח הזה לפעול ישועות. ויכחד הרינדאר ויאמר לא ידעתי דבר וכו' אז הודיעו הרה״ק כי הוא הרב מ אפטא וכי הוא גוזר עליו לגלות א״ע ויען הרינדאר ויאמר מצוה לשמוע דברי חכמים והנני לגלות אזניך ולספר לך כי אך מגוד
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0018	Mifalot-HaZadikim_0018	Mifalot-HaZadikim	embedding	0.958		False	high	The story centers on the Besht and R' Leib Trestinitzer acting as peer collaborators ('חבירו' — companion) in a joint mystical confrontation with the Samael, not as master and disciple.	Mifalot-HaZadikim_0018 תיוגים בעהש״ט הקדוש זי״ע הוצרך פ״א לידע איזה סוד וגילו לו שהסוד ההוא כבוש תחת יד הס״מ בעצמו שחטף אותו מעת שגרם החטא. והבין הבעש״ט שאין בידו להוציא השם הנ״ל מת״י רק בהתחברו עם עוד איזה צדיק ויבחר לו
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0243	Khal-Hasidim_0243	Khal-Hasidim	embedding	0.958		False	high	The story centers on the Rebbe of Apt's encounter with a non-disciple Jewish innkeeper whose miraculous powers he investigates; disciples appear only incidentally at the opening as reporters of the innkeeper's fame, not as participants in a master-disciple dynamic.	"ישועות ויכחד הרינדאר ויאמר לא ידעתי דבר וכו' אז הודיעו הרה""ק כי הוא הרב מ אפטא וכי הוא גוזר עליו לגלות א״ע ויען הרינדאר ויאמר מצוה לשמוע דברי חכמים והנני לגלות אזניך ולספר לך כי אך מגודל בטחוני בטחונו בה' אשר עלתה למעלה "
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0006	Mifalot-HaZadikim_0006	Mifalot-HaZadikim	embedding	0.958		False	high	The story centers on fraternal separation, wandering poverty, and a hospitality-themed miracle (hakhnasat orchim), with no depiction of a Hasidic rebbe-disciple relationship; the holy brother with ruach hakodesh is a sibling, not a master to the narrator.	 ועתה טוב לי מאז כי הוא הכה אותי תמיד ועתה כשהוא מת ואמי ג״כ מתה וביתו נשרף והונו ורכושו נאבד טוב לי מאוד כי יכול אני לילך בשרירות לבי ואין מוחה בידי ונתחברתי אל העניים המסבבים וסבותי גם אני עליהם לשקוד על פתחי נדיבים לב
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0161	Shivhei-Habesht_0161	Shivhei-Habesht	embedding	0.957		False	high	The story centers on R' Moshe's ecstatic prayer episode witnessed by R' Yaakil; the Besht is mentioned only briefly as an analogical reference at the end, with no master-disciple relationship depicted.	"Shivhei-Habesht_0161 תיוגים* שמעתי מר' יעקיל דק""ק מעזיבוז ע""ה שהי׳ בק""ק הנ""ל ש""ץ דבה""מד ושמו ר' משה והי׳ צדיק נפלא פ""א נתנו תפילה בר""ה בבהמ""ד ואינו יודע אם שחרית או מוסף של יום שני והי׳ בעל תפילה א' שהי' לו זו התפילה ביו"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0055	Shivhei-Habesht_0055	Shivhei-Habesht	embedding	0.957		False	high	The story centers on a rabbi's vision of a heavenly court judging a tax collector for stealing from non-Jews, and the rabbi's subsequent warning and ransom of that tax collector — there is no depiction of a rebbe–disciple relationship as a central or significant element.	"Shivhei-Habesht_0055 תיוגים* עוד שמעתי מר׳ זעליג הנ""ל ששמע מר' שניא' בן לאותו צדיק מ' משה שהי׳ מ״מ בק""ק ראשקוב שרא' בק""ק לאדמיר כת""י מרב אחד שחיב' ספר ת""יעי ושם נאמר שראה המחבר בחלום שנכנס להיכל אחד בגן עדן וראה שהוא מפו"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0102	Khal-Hasidim_0102	Khal-Hasidim	embedding	0.957		False	high	The story centers on a wealthy merchant who reluctantly seeks the Besht's miraculous help for childlessness — their relationship is that of petitioner and wonder-worker, not master and disciple, and no ongoing discipleship bond is depicted.	"ימים שלח השר בעצמו אחריו ונתן לו האורנדע כדבר הבעש״ט והי' סבור אולי השר נצרך כהיום למעות מאד והציקתו לעבור ע""ד ובתוך שנה ילדה אשתו ב""ז אבל לא עלה ע""ד להודיע ל הבעש״ט כי אמר מקרה הוא ויגדל הילד הלוך וגדול ונעשה פרא אדם ממ"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0014	Mifalot-HaZadikim_0014	Mifalot-HaZadikim	embedding	0.957		False	high	The story centers on a hidden tzaddik (nistar) concealing his identity among ordinary people and his eventual revelation as a maggid — the sole significant relationship is between the rebbe and his host (baal habayit), not a rebbe–disciple bond.	ע״כ והמדרש סתום וחתום ענהו הזקן הנ״ל כך תנינין במתיבתא דרקיע בסד״ם הוא נוטריקון בסעודתא דדוד מלכה. פי׳ בסעודה זו שהתקין מצאתי אותו מהימן לפני : וכאשר שמע זאת הבעה״ב ברח מן הכותל וינס לביתו בפחי נפש ולא היה יכול לישן כל ה
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0185	Shivhei-Habesht_0185	Shivhei-Habesht	embedding	0.956		False	high	The two disciple brothers appear only incidentally as hosts; the story's central action is the Besht miraculously healing his opponent (the mitnaged brother), not depicting or exploring the master-disciple relationship.	"Shivhei-Habesht_0185 תיוגים* בק""ק אחת היו ג' אחים לומדים מופלגים ויראי ה' שנים מהם היו סרים למשמעתו של הבעש""ט והג' הי' מתנגד נגדו ובכל פעם שהי׳ הבעש״ט בק""ק הנ' הי' אכסניא שלו אצל שני האחים ובכל פעם הי׳ שואל ודורש לשלום א"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0001	Khal-Hasidim_0001	Khal-Hasidim	embedding	0.956		False	high	The story narrates the miraculous origins and early childhood of the Besht, with no depiction of a Hasidic master–disciple relationship as a central element; the mention of 'אדמו״ר' is merely a source attribution, not a narrative relationship.	"רך ישר שהוא מבוא העיר אשר אנשי העיר הולכים ושבים בה ויורהו הסימנים ויעשו כן והצליח המלך ותפס את החזקת הנ״ל ע״כ] ויגדלהו המלך להרב הנ""ל ויעשהו לשר צבא מלחמתו כי ראה בעינא פקיחא כי ה׳ אתו וכל אשר הוא עושה מצליח ובכ״מ אשר ש"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0172	Shivhei-Habesht_0172	Shivhei-Habesht	embedding	0.956		False	high	The story centers on the Besht's interactions with wealthy patrons and community members in Slutsk; the brief mention of R' Tzvi the scribe accompanying him is incidental, and no rebbe-disciple bond is depicted or explored.	"Shivhei-Habesht_0172 תיוגים* שמעתי מהרב דקהלתינו ז""ל כשהיה כשה ה הבעש״ט אצל הדירזאווצס דק""ק סלוצק אשר שם הא' ר׳ ושם השני ר׳ גדליה ושם אשת ר׳ טובעלע והיא הפצירה את בעלה לשלוח אחר הבעש""ט כי בנו בית חומה ונתיראו לדור בתוכה "
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0012	Khal-Hasidim_0012	Khal-Hasidim	embedding	0.956		True	high	The relationship between the Besht (master) and R' Tzvi the Scribe (disciple/companion) is central to the story's climax: the Besht entrusts R' Tzvi with a sacred name to concentrate on, and when both are captured and the Besht loses his powers, it is R' Tzvi's recitation of the aleph-bet at the Besht's urging that restores the master's strength and enables their rescue.	"סח וכבר הכין כל צרכי הפסח כיד הגביר. ותען לו אבי בבהמ""ד ותוכלו להתאכסן פה כי לא יקפיד ע""ז תיכף נשאו המשרתים שלו את כל החפיצים לבית וערכו השלחן בכלים נאים ובמטה מוצעת ומהודרת והכין כל צרכי הסדר עם מצה שמורה הכל על צד המעו"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0170	Shivhei-Habesht_0170	Shivhei-Habesht	embedding	0.956		False	high	The story depicts a peer relationship between R' Nachman of Kosov and the preacher (mukhiach) of Polonnoye, both members of the same Hasidic fellowship (chevra), not a hierarchical master-disciple bond.	"זו ונשתתק המוכיח כי יפה אמר וסוסים של ר' נחמן ז""ל היו חבושים בעגלה ללכת לעיר ואמר לו המוכיח למה לא שלחת לי קמח והשיב לו ראה שהעגלה מוכנת לנסוע בעצמי עם הקמח בשבילך ואח״כ שאל אותו מה זה שאתה מתנבא והשיב לו לא נביא אנכי ול"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0025	Khal-Hasidim_0025	Khal-Hasidim	embedding	0.956		False	high	The story centers on a skeptical merchant petitioner who consults the Besht about his missing son and is converted to belief — not on a master-disciple bond; no disciple figure appears.	"Khal-Hasidim_0025 תיוגים בק""ק הנ""ל היה סוחר א׳ גדול והוא היה מאותן אנשים שהיו עדיין נגד הבעש״ט והיה להסוחר הנ""ל בן יחיד חכם ומופלג בלמוד ובשאר מעלות פ״א נסע הבן יחיד ל ברעסלי אחר סחורה ודרכו היה להתעכב בנסיע' כזו ד' שבוע"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0198	Shivhei-Habesht_0198	Shivhei-Habesht	embedding	0.956		False	high	The disciples (תלמידים) appear several times as peripheral witnesses who accompany the Besht and are astonished by his actions, but the story's central focus is the Besht's spiritual mission to rescue a woman from apostasy — the master-disciple relationship is incidental, not the subject being depicted.	"עמקי הקליפו׳ ושלא תשאר שם ח""ו והבטחתי לו והנה האשה הנ""ל הגבילה הזמן על יום זה ושבוודאי אחר שני שעות יבוא השר עם אנשי חיל ויקח האשה עם כל הבגדים ותכשיטים ביד חזקה ותמיר דתה לזאת איעצך ויהי אלהים עמך ולמצוה רבה יחשב והצלת "
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0158	Khal-Hasidim_0158	Khal-Hasidim	embedding	0.956		False	high	The story features R' Wolf of Zbarazh interacting with a wealthy community member (עשיר גדול) who comes to greet him — not a disciple — and the narrative centers on a parable about reincarnation/moral retribution, with no master-disciple relationship depicted.	מחריש. וכל יום ויום הלך אליו בבכי ותחנונים והוא לא האזין את דבריו ולא שעה אליו. ואחיו העני הזה עם אנשי ביתו. היו מעוטפין ברעב בעירום ובחוסר כל. וכראותו כי כלתה נפשו מאוד ויבא עוד הפעם אליו בכה ויתחנן לו לאמר הושיעה אדוני
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0062	Shivhei-Habesht_0062	Shivhei-Habesht	embedding	0.956		False	high	The story centers on the Besht's spiritual battle with a sorceress and her demon, with no depiction of a master-disciple relationship.	"Shivhei-Habesht_0062 תיוגים* שמעתי מחמי וגם מהרב דקהלתינו כשהי׳ יושב הבעש״ט עדיין בשיינק בכפר היו פ""א צריכים לגשמים והתפלל על הגשמים והי׳ שם מכשפ' אחת שהי' לה שד אחד ועשת' כשפים שלא ירד גשם ו הבעש״ט בתפילתו קילקל כשפיה ו"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0001	Shivhei-Habesht_0001	Shivhei-Habesht	embedding	0.956		False	high	The story centers on the Besht's father and the Besht's early childhood/youth, with no depiction of a rebbe-disciple relationship as a central element.	ח ובכל מקום אשר שלחו המלך ללחום מלחמתו הי' מצליח מאד. והנה בתוך כך נפל לו בלבו מה יהיה בסופו אולי עתה העת לברוח אל מקומו וגילו לו מן השמים שעדיין צריך אתה להיות שבחי הבעש״ט למלך כי מצא חן בעיניו ויתן לו לאשה את בת המשנה 
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0032	Shivhei-Habesht_0032	Shivhei-Habesht	embedding	0.956		False	high	The story centers on a blood-libel crisis and the Besht's spiritual intervention to protect the community; R' Tzvi the scribe appears only briefly as a background detail (reading Zohar aloud), and no master-disciple dynamic is developed or thematically central.	Shivhei-Habesht_0032 תיוגים* עוד מעשה ש הבעש״ט ישב בק׳ זאסלב ושבת שם כמה שבתים ובתוך כך מצאו נכרי מת על השדה והביאו אותו לעיר ורצו לעשות עלילה על היהודים והלכו להדוכסה ואמרו לה שהיהודים הרגוהו והדוכסה ירא' לנפשה כי בעלה 
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0127	Khal-Hasidim_0127	Khal-Hasidim	embedding	0.955		False	high	The story depicts the Besht's interaction with his biological son (Tzvi) on his deathbed — a father-son relationship, not a rebbe-disciple bond, even though a brief transmission of a divine name occurs.	"Khal-Hasidim_0127 תיוגים שמעתי כשמתה אשתו של רבינו הקדוש הבעש״ט זללה""ה אמרו לו אנשיו וב״ב שישא אשה אחרת והשיבם הבעש״ט בלשון תימה אני הייתי פרוש י""ד שנה במטה ולאשה אני צריך. וביום מותו היה בנו הקדוש מו' צבי ישן ואמרו ל הב"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0242	Khal-Hasidim_0242	Khal-Hasidim	embedding	0.955		False	high	The story centers on the Rebbe of Apt's use of spiritual power to expose an adulteress and vindicate his wife's honor; no disciple-master relationship is depicted or central to the narrative.	י כן פתח את פיהו האנכי אחשה מי אשר עשה בני ממזרי׳ עוד עד השבת לא תדרוך רגלו על מגרש יאסי ועתה עוצו עצה מה לעשות פן אערה עליו את כל חמתי. כה דבר האיש ושנה ושלש דבריו. האנשים ראשי הקהל אשר היו בבית הגביר גם להם חרה הדבר הז
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0013	Adat-Zadikim_0013	Adat-Zadikim	embedding	0.955		False	high	The story centers on the rebbe's use of supernatural authority to expose adultery and deliver justice, with no depiction of a master-disciple relationship as a central or meaningful element.	ר לו הנה אנכי מרא דאתרא ואנכי מצוה לך ואתה תלך בשליחותי ותאמר את הדבר הזה משמי ומה יעשו לך הלא אתה מצוה מאתם כי תעשה כל אשר אנכי אצוך. והשמש עכ״ז לא רצה לילך עד שגער בו הרב ואמר לו כי יחרים אותו אם לא ישמע לו. והשמש ידע 
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0177	Khal-Hasidim_0177	Khal-Hasidim	embedding	0.955		False	high	The story centers on the downfall of informers (moserim) who persecuted Hasidic communities; a disciple is fleetingly mentioned at the very end ('תלמידו אשר היה יקר בעיניו כבנו') but the master-disciple relationship is not depicted or developed as a theme.	"ה להם את דברו ויאמר להם אל תיראו מדברי הכלב הזה אשר עומד מאחרי עשו זאת איפוא אשר אני אומר לכם ויתפלאו האנשים ע""ז ויעמדו כך וכמו חצי שעה בא הגו""ב ויפתח את הדלת לבית החיצון ויביט בפני האנשים העומדים שם ולא דיבר מאומה ואח״כ"
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Khal-Kdoshim/Khal-Kdoshim_0011	Khal-Kdoshim_0011	Khal-Kdoshim	embedding	0.955		False	high	The story centers on the personal piety of R. Ezra and a posthumous dream vision to his companion (חבירו) R. Gedaliah; their relationship is described as friendship between peers, not a rebbe–disciple bond, and no Hasidic master-disciple dynamic is present.	יינם ואז נתבטל תמיד של הקיבוץ בכלל : ומעולם לא ישב לסעוד עד שהכני' עמו עני א׳ להיות סועד עמו : ולא ברך לעול' בלי זימון ועל הכוס דווקא : ומעולם לא הסתכל בצורתא ד זוזי ולא הכיר שום מטבע : ועד שנעשה נשוי הי׳ מתפרנס על ידי א
social:inter_hasidic_master_disciple_relationship	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0086	Shivhei-Habesht_0086	Shivhei-Habesht	embedding	0.955		False	high	The story centers on the Besht arranging a wedding and a miraculous financial resolution involving R' Leib Kreminer and a nobleman; no master-disciple relationship is depicted or thematically foregrounded.	"כך עלה בדעתו ואמר להאדון אני צריך לדבר עמך דבר סתר והלך עמו לחדר א' ואמר להאדון בזה""ל ידעתי שאתה איש צדיק ונאמן מאוד ולא תחפוץ אפילו ש""פ ממון אחרים וכעת אני רוצה לסלק לך סך הנ""ל אולי ע״פ החשבון אינו מגיע מהשבוים סך כזה ו"
