tag	story_url	story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt
knowledge:esoteric	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0173	Khal-Hasidim_0173	Khal-Hasidim	embedding	0.962		False	high	Story is about repentance, self-sacrifice, and a dream-question to heaven; no kabbalistic or esoteric doctrine is depicted.	ל אשר עשה עד כה וכאשר נתייגע בזה מעט אז כמו נד נצבו לפניו כל העבירות שעשה מעודו. ויתמהמה מאוד ויעמוד הרבה ולא היה יכול לומר סלח לנו. עד כי נתחרט מאוד על כל מה שעשה וקבל עליו לעזוב חטאיו על להבא ועתה ישוב לביתו תיכף ולא י
knowledge:esoteric	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0060	Shivhei-Habesht_0060	Shivhei-Habesht	embedding	0.961		False	high	The story depicts mystical perception (Besht seeing an aura, hearing heavenly accusations) but does not present kabbalistic/esoteric doctrine or hidden teachings accessible to initiates.	ער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינו רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלום ולא הקפידה ע״ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במידות 
knowledge:esoteric	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0015	Shivhei-Habesht_0015	Shivhei-Habesht	embedding	0.961		False	medium	Story depicts ecstatic prayer, divine presence (Shekhinah), and a vision of Samael intercepting prayers, but does not transmit kabbalistic doctrine or esoteric teachings reserved for initiates.	"קים ומניח כמה פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא הי' מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש""ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך "
knowledge:esoteric	https://www.hasidic-stories.org/Story/Peer-MiKdoshim/Peer-MiKdoshim_0007	Peer-MiKdoshim_0007	PeerMikdoshim	embedding	0.961		False	high	Story is about the tzaddik's hidden knowledge of a scoffer's sins via ruach hakodesh, not kabbalistic/esoteric doctrine or initiate teachings.	ום יום יותר ויותר וכנחל נובע פרצו דברו החסיד בחכמה ועד כי התנשא זה לעומת זה בדבריו' ענהו הגביר אם כן איפוא בא ואראך כי שקר נחלו כל החסידים ומאומה לא ידע הרבי ולאות נאמן התבונן מהר כי אתה הוא ששמעת בעצמך נאצות וגידופים על
knowledge:esoteric	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0102	Khal-Hasidim_0102	Khal-Hasidim	embedding	0.961		False	high	The story is a wonder-tale of faith in the Besht's practical counsel and divine providence (miraculous birth, transformed son, mysterious merchant Yonah ben Amitai), but contains no depiction of kabbalistic doctrine, mystical teachings, or hidden knowledge transmitted to initiates.	"ימים שלח השר בעצמו אחריו ונתן לו האורנדע כדבר הבעש״ט והי' סבור אולי השר נצרך כהיום למעות מאד והציקתו לעבור ע""ד ובתוך שנה ילדה אשתו ב""ז אבל לא עלה ע""ד להודיע ל הבעש״ט כי אמר מקרה הוא ויגדל הילד הלוך וגדול ונעשה פרא אדם ממ"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0016	Maase-Zadikim_0016	maase-zadikim	embedding	0.961		False	high	The story centers on a childlessness miracle, competing rabbinic oaths, and a heavenly court ruling — no kabbalah, mystical doctrines, or esoteric knowledge is taught or depicted; the passing reference to the rebbe being occupied with 'דברים עליונים' is incidental narrative framing, not esoteric content.	קדוש הסבא קדישא כי יתפלל בעדו השם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לרבו הק
knowledge:esoteric	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0160	Shivhei-Habesht_0160	Shivhei-Habesht	embedding	0.961		False	high	Story involves intercessory prayer and a ritual to nullify judgments using a Torah scroll, but contains no kabbalistic doctrine or esoteric/hidden knowledge content.	"Shivhei-Habesht_0160 תיוגים* מעשה שהיה אב""ד בק""ק באר ואחד מבני העיר חלק עליו ונסע אל השר להקביל עליו ואינו ידוע לי לו אם מעסק הרבנות או מעסק אחר והטה מן הדרך אל הבעש״ט שיתפלל בעדו שיפיק רצונו מן השר והבטיח לו הבעש״ט ונסע"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0120	Khal-Hasidim_0120	Khal-Hasidim	embedding	0.961		False	high	Story depicts the Besht's hidden spiritual perception and countering accusers above, but does not actually expound kabbalistic/esoteric doctrine.	"Khal-Hasidim_0120 תיוגים פ""א בע""כ קודם כל נדרי נתאספו כל הקהל לבה""מד ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכיה כי הבינו הכל שלא דבר רק הוא אח״ז הביט הרב מהחלון איך שכומר"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0243	Khal-Hasidim_0243	Khal-Hasidim	embedding	0.961		False	high	The innkeeper's power derives entirely from simple, wholehearted bitachon (trust in God) and practical charity — the story explicitly contrasts him with learned tzadikim and contains no kabbalistic doctrine, mystical initiatory knowledge, or esoteric content whatsoever.	"סף אשר נתן לי להתחלה לברכה ולהצלחה : ביום הזה תיכף הענקתי סחורה בעד המטבע הנ""ל ופתח ד' ברכותיו ושלח לי שפע גדולה ואנכי יש לי ב׳ תיבות וכל כסף הפדיון ברגע אשר בא לידי הנני מחלק חציו לתיבה זו לד'. וחציו לתיבה האחרת למעני ו"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0239	Khal-Hasidim_0239	Khal-Hasidim	embedding	0.961		False	high	Story is about a tzaddik's clairvoyant knowledge of a scoffer's heart and faith in tzaddikim; no kabbalistic or esoteric doctrine is depicted.	ששמעת בעצמך נאצות וגידופים על הרבי ואנכי לעצתך אקשיב ועלה אתי בעגלתי ותחזה כי לא אמצו תודתי והיה בבואינו העירה נלכה שנינו יחד אחוזי יד אל הרבי ותראה כי רבי אך מכבד עשירים ולא ידע את העני אתו בבית יהיה אף אחד חסיד קדוש וט
knowledge:esoteric	https://www.hasidic-stories.org/Story/Shivhei-Harav/Shivhei-Harav_0017	Shivhei-Harav_0017	Shivhei-Harav	embedding	0.961		True	medium	Story explicitly references hidden mystical dimensions ('סודות עליונים נוראים', 'כל היודעי חן', referencing kabbalistic initiates) underlying the dispute, plus mystical detection of a defective letter in tefillin.	קבר הבעש״ט הקדוש ז״ל וכאשר הגיע השמועה כי הרב לא רחוק הוא מהעיר ירד הר״ר ברוך מעלייתו מקים אשר הי׳ משכן קדשו תמיד והתיצב בבית הגדול אצל השולחן וכה עמד על רגלי' לא מש ממקומו עד אחר שהלך הרב מביתו כאשר נספר : פתא ו ם שלח ה
knowledge:esoteric	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0099	Khal-Hasidim_0099	Khal-Hasidim	embedding	0.96		False	high	Story depicts the Besht's ruach hakodesh / clairvoyant knowledge of hidden sins, not esoteric kabbalistic doctrine or initiate-only mystical teachings.	"Khal-Hasidim_0099 תיוגים פ״א בעת אסיפת ד׳ ארצות היה הפרנס הראשון הרב הנגיד המפורסים מ' אברהם אבא הציע הדבר לפני כולם כי הנה נשמע שמע הבעש״ט ולפי הנשמע הוא ע״ה ואיך יכול להיות שיהיה לו רוה""ק כי אין ע""ה חסיד ושלחו מהאסיפה "
knowledge:esoteric	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0185	Khal-Hasidim_0185	Khal-Hasidim	embedding	0.96		False	high	Story depicts a tzaddik's miraculous rescue via repeated Torah teachings causing a storm wind — no kabbalistic doctrine or esoteric/initiate-only knowledge is taught or revealed.	 עד כי לא הי' יכול לסבול ויבך מאוד במר נפשו על אשר קרה לו כאלה וירצה לצאת לחוץ ולברוח אבל הדלת הי' סגור וינסה בכל כח לשבור את הדלת ולא יכול ונגמר בדעתו להשליך את עצמו מתוך החלון ואף כי יתרסקו אבריו כי היה גבוה החלון מהאר
knowledge:esoteric	https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0015	Maase-Zadikim_0015	maase-zadikim	embedding	0.96		False	medium	Story centers on repentance, mussar (Reshit Chochmah), and posthumous judgment of mamzerim; no kabbalistic/esoteric doctrine taught to initiates.	"מרא וכדומה ולא ידעו מאומה ויסכים האברך החסיד בדעתו ללמוד עמהם חומש עם פירש“י ומעט מדיני ש""ע וספרי יראים למען השרש בלבם יראת ד' והיה לומד עמם בכל יום ספר ראשית חכמה הקדוש בהתלהבות גדול. וירא הבעל הבית אשר הוא עושה באמונה "
knowledge:esoteric	https://www.hasidic-stories.org/Story/Shivhei-Harav/Shivhei-Harav_0019	Shivhei-Harav_0019	Shivhei-Harav	embedding	0.96		True	high	The story explicitly references kabbalistic/esoteric knowledge — mastery of Kitvei HaAri, hidden wisdom ('כל תעלומות חכמתו וכל רז'), divine wisdom (חכמת האלקית), and mystical works like Shaar HaYichud VeHaEmunah.	דובבות אותם גם בעת השינה. ואח״כ דיבר על לבי ונחם אותי והבטיח כי מעתה לא יפחידו אותי חבילי טהירין וכל החסידים והרבנים אשר ישבו בבית הגדול בראותם כי רבינו התאחר מהעת אשר יעד להם קרבו כולם אצל הפתח והפתח הי׳ סגור אבל רבינו 
knowledge:esoteric	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0138	Shivhei-Habesht_0138	Shivhei-Habesht	embedding	0.96		False	high	The story centers on the Besht's trust in divine providence during a journey and his healing activities; the brief mention of seeing the Shekhinah resting on the Kloyz is an incidental visionary detail, not a depiction or transmission of esoteric/kabbalistic knowledge.	"ט נסע לדרכו ובאו וכשראו ששהה נסיעתם אמרו אנחנו נלך לבהמ""ד וכשיהי' מוכן לנסוע יתן לנו ר' מאיר ידיעה ונבוא וכן הי' שהודיע להם ובאו ונתן הנגיד ל הבעש״ט בפעם ראשונה א׳ אד""ז וכשבאו וכשבאי פ""ש לקח הבעש״ט אותו א""ז ונתן להנגיד ה"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0177	Khal-Hasidim_0177	Khal-Hasidim	embedding	0.96		False	high	The story deals entirely with informers (מוסרים), their punishment, and communal conflicts with authorities — no kabbalah, mystical doctrines, or esoteric knowledge appears anywhere in the narrative.	"ה להם את דברו ויאמר להם אל תיראו מדברי הכלב הזה אשר עומד מאחרי עשו זאת איפוא אשר אני אומר לכם ויתפלאו האנשים ע""ז ויעמדו כך וכמו חצי שעה בא הגו""ב ויפתח את הדלת לבית החיצון ויביט בפני האנשים העומדים שם ולא דיבר מאומה ואח״כ"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0045	Mifalot-HaZadikim_0045	Mifalot-HaZadikim	embedding	0.96		False	high	The story's climactic teaching is an ethical/homiletical interpretation of Jeremiah 23:24 about humility and self-conceit — there is no kabbalistic doctrine, mystical knowledge, or esoteric content; the phrase כל רז לא אניס לי is used idiomatically for scholarly confidence, not as a reference to hidden/initiatic knowledge.	רב ר׳ אלימלך ונתן שלום לחותנו הכפרי הנ״ל ולחתנו לא נתן לו שלום ופנה עורף כנגדו רק שאל לו תיכף בזה״ל אברך (בל״א יונגר מאן) מה יאמר ד׳ ונזדעזע החתן הנ״ל ברוב פחד ובהלה. ותסמר שערת בשרו כי לא ידע מה להשיב לו וגם לא הבין פי׳
knowledge:esoteric	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0050	Khal-Hasidim_0050	Khal-Hasidim	embedding	0.96		False	high	The story depicts the Besht's mystical vision (seeing a light/aura) and heavenly accusations, but these are wonder-tales rather than esoteric kabbalistic doctrine or hidden teachings.	"זעקסער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינה רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלו' ולא הקפידה ע""ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במי"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0199	Shivhei-Habesht_0199	Shivhei-Habesht	embedding	0.959		False	high	Story depicts Besht's mystical perception and breaking a heavenly accusation, but does not contain esoteric/kabbalistic doctrine or hidden teachings accessible to initiates.	"Shivhei-Habesht_0199 תיוגים* פ""א בעי״כ קודם כל נדרי נתאספו כל הקהל לבמ""ד 199 ועמד שבחי הבעש״ט לה ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכי' כי הבינו הכל שלא דבר רק הוא אח"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0013	Sipurei-Zadikim_0013	Sipurei-Zadikim	embedding	0.959		False	high	Story features a hidden tzadik and an Elijah revelation, but contains no kabbalistic doctrine or esoteric teaching transmitted to initiates.	" אצליכם לרב ולמורה כאשר גזר עלי זה הצדיק החייט נ""ע. ויעשו כן ויהי כאשר באו סמוך ל לובלין ויצאו לקראתו לקרתו המון רב ויקבלו אותו בשמחה רבה ובכבוד גדול ויהי ביום השבת אחר הדרשה בסעודה שלישית ויבואו אליו כל אנשים מכובדי העי"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0185	Shivhei-Habesht_0185	Shivhei-Habesht	embedding	0.959		False	high	The story depicts the Besht miraculously healing a sick opponent through dialogue about Talmudic suffering — no kabbalah, mystical doctrine, or esoteric/hidden knowledge is invoked.	" אחר חצות וקודם קריאת התור׳ הלך לפרוזדור בכדי לקרר א""ע ומיד שמע קול יללה איך שהחולה הוא גוסס ואמר לאנשיו נלך לבקר את החולה וישב אצל החולה ואמרה לו אמו מדוע אינך נותן שלום להרב ולא ענה לה כלום ונתנה ידו לתוך יד הרב שאל הר"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0012	Khal-Hasidim_0012	Khal-Hasidim	embedding	0.959		False	medium	Story involves Besht's miraculous powers, oaths altering nature, and Elijah's intervention, but does not depict kabbalistic/esoteric doctrine or hidden mystical knowledge being taught or transmitted.	"סח וכבר הכין כל צרכי הפסח כיד הגביר. ותען לו אבי בבהמ""ד ותוכלו להתאכסן פה כי לא יקפיד ע""ז תיכף נשאו המשרתים שלו את כל החפיצים לבית וערכו השלחן בכלים נאים ובמטה מוצעת ומהודרת והכין כל צרכי הסדר עם מצה שמורה הכל על צד המעו"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0018	Maase-Zadikim_0018	maase-zadikim	embedding	0.959		False	high	The story centers entirely on bitachon (trust in God) as the innkeeper's source of miraculous power — no kabbalistic doctrines, mystical initiatory knowledge, or esoteric teaching is depicted; the brief mention of 'hidden tzaddikim' (צדיקים נסתרים) refers to a social category, not esoteric knowledge.	דאר על מעשהו מאין לו כח הזה לפעול ישועות. ויכחד הרינדאר ויאמר לא ידעתי דבר וכו' אז הודיעו הרה״ק כי הוא הרב מ אפטא וכי הוא גוזר עליו לגלות א״ע ויען הרינדאר ויאמר מצוה לשמוע דברי חכמים והנני לגלות אזניך ולספר לך כי אך מגוד
knowledge:esoteric	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0184	Shivhei-Habesht_0184	Shivhei-Habesht	embedding	0.959		False	high	The story is a wonder-tale about following the Besht's practical advice (change of livelihood, timing of travel) with a miraculous encounter with the prophet Jonah as paymaster — no kabbalistic doctrine, hidden knowledge, or esoteric teaching is depicted or transmitted.	"ומעשיו וכאשר התחילו כל הסוחרי' לחזור איש איש למקומו הניח הוא ג״כ כל הסחורה שלו בעגלות ונסע לדרכו ויהי כאשר בא לשער העיר וירא והנה האיש עומד נגדו ויפג לבו כי לא הכירו ויאמר האיש אליו הנה ישנו ת""י מעלתו עלי צעטיל על סך פ׳ "
knowledge:esoteric	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0158	Khal-Hasidim_0158	Khal-Hasidim	embedding	0.959		True	high	The story's entire plot turns on the rebbe's direct perception and revelation of a גלגול (transmigration of souls) — a core kabbalistic doctrine — making esoteric/hidden knowledge not incidental but the central operative element of the narrative.	מחריש. וכל יום ויום הלך אליו בבכי ותחנונים והוא לא האזין את דבריו ולא שעה אליו. ואחיו העני הזה עם אנשי ביתו. היו מעוטפין ברעב בעירום ובחוסר כל. וכראותו כי כלתה נפשו מאוד ויבא עוד הפעם אליו בכה ויתחנן לו לאמר הושיעה אדוני
knowledge:esoteric	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0014	Adat-Zadikim_0014	Adat-Zadikim	embedding	0.959		False	high	The story deals with sin, repentance, and posthumous judgment adjudicated by the Maharsha — supernatural elements (a dead man appearing in dreams, a din Torah between living and dead) are present, but no kabbalistic or esoteric doctrine is depicted or transmitted; the Maharsha's ruling is halakhic/moral, not mystical.	"פה. ויטעון החי לפני המרש""א לאמור הנה אנכי נתחרטתי אז מאוד על המעשה אשר עשיתי עד כי בכיתי מאין הפוגות וע""כ אם לא היית קונה ממני הייתי עושה תשובה וגם הייתי הולך אצל הרב הרב לקבל תשובה ועתה כאשר קנית ממני וקבלת ממני את כל ה"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0251	Khal-Hasidim_0251	Khal-Hasidim	embedding	0.959		False	high	The story is a moral-legal tale about sin, repentance, and a post-mortem rabbinical court proceeding; it contains no kabbalistic doctrines, mystical teachings, or esoteric knowledge — the Maharsha acts as a halakhic judge, not a kabbalist, and the ghost's appearance is folk-narrative convention rather than initiated mystical knowledge.	" עבור העבירה וגם עוד הוספתי לך וע""כ תקעתי בלבי כי אין עוד העון חל עלי כלל וע""כ לא חשבתי אח""ז כלל מאותו העון ואתה למה באת אלי עתה בתביעה בתבואה הלא קנית ממני בקנין גמור ועשינו ת""כ. והמת טען אמת כי הסכלתי עשו שקניתי מאתך ה"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0021	Shivhei-Habesht_0021	Shivhei-Habesht	embedding	0.959		False	high	The story describes the Baal Shem Tov's prophetic insight, weeping in prayer, and a preacher hearing heavenly proclamations, but does not depict kabbalistic doctrine or esoteric/hidden knowledge teachings.	"Shivhei-Habesht_0021 תיוגים* שמעתי מהרב המפורסם החסיד וחכים דק""ק פולנאה 20 21 שהי' שבחי הבעש״ט 22 שהיה אב""ד בק""ק שאריגראד שמע ש הבעש״ט בא לק""ק מאהליב אמר בלבו אסע גם אני כי לא היה עדיין חסיד ונסע ובא בעש""ק אליו קודם תפיל"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0181	Shivhei-Habesht_0181	Shivhei-Habesht	embedding	0.959		False	medium	The Besht demonstrates ruach ha-kodesh through supernatural perception of hidden mundane facts (the rabbi's forgotten prayer, the bed's spiritual status), but the story does not depict kabbalistic doctrine, mystical teachings, or knowledge accessible only to initiates — it is about prophetic/clairvoyant ability, not esoteric wisdom.	"Shivhei-Habesht_0181 תיוגים* פ""א בעת אסיפת ד' ארצות הי' הפרנס הראשון הרב הנגיד המפורסם מ׳ אברהם אבא הציע הדבר לפני כולם כי הנה נשמע שמע הבעש״ט ולפי הנשמע הוא ע""ה ואיך יכול להיות שיהי' לו רה״ק כי אין ע""ה חסיד ושלחו מהאסיפ"
knowledge:esoteric	https://www.hasidic-stories.org/Story/Peer-MiKdoshim/Peer-MiKdoshim_0008	Peer-MiKdoshim_0008	PeerMikdoshim	embedding	0.959		False	high	The story centers on the tzaddik's intercessory prayer, the power of charity (צדקה), and a moral lesson about miserliness — heavenly-court imagery and soul-talk appear as narrative backdrop, not as the depiction or transmission of kabbalistic/esoteric doctrine.	דיק וקבל עליו לחטט אחר מדת קמצנות מדה מגונ' הלזו עד תומה כי הצדיק העיד עליו כי יתר כל תכונות נפשו נכונים ושלימים בעבודת השם וכל מדותיו בנוים היו על אדני האמונה היושר והחסידות והנה כל העומדים החרידו לקול הסיפור והאורח סיפ
