tag	story_url	story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0185	Khal-Hasidim_0185	Khal-Hasidim	embedding	0.961		False	high	No family members of the tsaddik (wife, sons, daughters, parents) appear as characters; the widow and her son are the family of a community member, not of the tsaddik, and 'מורי' refers to his teacher (the Maggid of Mezeritch), not a family member.	 עד כי לא הי' יכול לסבול ויבך מאוד במר נפשו על אשר קרה לו כאלה וירצה לצאת לחוץ ולברוח אבל הדלת הי' סגור וינסה בכל כח לשבור את הדלת ולא יכול ונגמר בדעתו להשליך את עצמו מתוך החלון ואף כי יתרסקו אבריו כי היה גבוה החלון מהאר
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0135	Shivhei-Habesht_0135	Shivhei-Habesht	embedding	0.961		False	high	The story features the Besht, Rabbi Yechiel Michel, Rabbi Michel the Dayan, and Rabbi Zeev Kocies, but none of the Besht's family members (wife, sons, daughters, parents) appear as characters.	"וף השולחן וגער בו הבעש״ט בזה""ל אני שונא ענוותן בא ושב בכאן והתחיל הרב להחזיר הדרשה ורבי מיכל מקשה ורבי זאב מפלפל עמו עד שנצחו והיה רבי מיכל בוש בדבר ועמד על זה אע""פ שהי׳ עקום ולא רצה להודות על האמת התחיל הבעש״ט לבקש ואמ׳"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0006	Maase-Zadikim_0006	maase-zadikim	embedding	0.961		False	high	The only family member who appears as a character is the drunkard's wife, not a member of the tzaddik Rabbi Baruch of Mezhbizh's immediate family.	לה מעט יין שרף ויאמרו לא נסור נסיר מכאן ולא תוכל לשתות יין שרף עד כי תגזר הדבר הזה ויאמר אליהם המקום ברחמיו יסיר המחלה מקרבכם והניחו לי וילכו מאתו ויסעו בחזרה ל מעזיביז ויכוונו את השעה ויהי כאשר אמר כן היה ברגע אמר דברו 
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0036	Khal-Hasidim_0036	Khal-Hasidim	embedding	0.961		False	high	The story features the Besht and his disciple/servant R' Yaakov, a bishop, and townspeople, but no family members (wife, sons, daughters, parents) of the tzaddik appear as characters.	"מעשה תדע כי אנכי הבישוף אשר קראת אז. ואנכי הייתי קודם יהודי ואח""כ נפלתי לעמקי הקליפות כי חכם גדול הייתי ונשמה קדושה היתה לי ו הבעש""ט בחסדו הוציאני ממעמיקי הקליפות כי יש לי זכות אבות כי אבותי קדושי׳ היו והם בקשו את הבעש""ט"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0026	Khal-Hasidim_0026	Khal-Hasidim	embedding	0.961		False	high	The story features the Besht and various disciples, prayer leaders, and witnesses (R. Wolf Kutzes, R. Abraham, the Maggid of Mezeritch, R. David Furkes, etc.), but none are identified as the tzaddik's immediate family members (wife, sons, daughters, or parents).	"פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא היה מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש״ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך חצי שעה והיה ר"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0243	Khal-Hasidim_0243	Khal-Hasidim	embedding	0.961		False	high	The tzaddik (Rabbi of Apta) appears, but no immediate family members of his are depicted; the innkeeper's wife/family are mentioned but he is not a tzaddik.	"סף אשר נתן לי להתחלה לברכה ולהצלחה : ביום הזה תיכף הענקתי סחורה בעד המטבע הנ""ל ופתח ד' ברכותיו ושלח לי שפע גדולה ואנכי יש לי ב׳ תיבות וכל כסף הפדיון ברגע אשר בא לידי הנני מחלק חציו לתיבה זו לד'. וחציו לתיבה האחרת למעני ו"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Peer-MiKdoshim/Peer-MiKdoshim_0007	Peer-MiKdoshim_0007	PeerMikdoshim	embedding	0.961		False	high	The story features only the tzaddik (R. Yitzchak of Lublin), a skeptical wealthy man, a Hasid, and the tzaddik's servant — no family members (wife, sons, daughters, parents) appear or are mentioned.	ום יום יותר ויותר וכנחל נובע פרצו דברו החסיד בחכמה ועד כי התנשא זה לעומת זה בדבריו' ענהו הגביר אם כן איפוא בא ואראך כי שקר נחלו כל החסידים ומאומה לא ידע הרבי ולאות נאמן התבונן מהר כי אתה הוא ששמעת בעצמך נאצות וגידופים על
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0172	Shivhei-Habesht_0172	Shivhei-Habesht	embedding	0.961		False	high	The story features the wife of a local wealthy man (אשת ר׳ טובעלע) as a prominent character, but no member of the Besht's own immediate family (wife, children, parents) appears or is depicted.	בר עמה במטה ושלח הבעש״ט את המשרת שתבא תיכף ואל יחוש אל השמירות שעומדים שם ותיכף ומיד קמה ממשכבה שלה והלכה והבעל מנע אותה מלילך אבל היא לא השגיחה עליו והלכה וכשבאתה רמז עליה הבעש״ט השוטה רוצ' לנסו' אותי ונתיראה מאוד ופייס
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0158	Khal-Hasidim_0158	Khal-Hasidim	embedding	0.96		False	high	The story features the tzaddik R' Wolf of Zbarazh and a wealthy man, with a parable about two brothers, but no members of the tzaddik's own family (wife, children, parents) appear as characters.	מחריש. וכל יום ויום הלך אליו בבכי ותחנונים והוא לא האזין את דבריו ולא שעה אליו. ואחיו העני הזה עם אנשי ביתו. היו מעוטפין ברעב בעירום ובחוסר כל. וכראותו כי כלתה נפשו מאוד ויבא עוד הפעם אליו בכה ויתחנן לו לאמר הושיעה אדוני
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Kdoshim/Khal-Kdoshim_0011	Khal-Kdoshim_0011	Khal-Kdoshim	embedding	0.96		False	high	The story focuses on R. Ezra's piety; his wife and mother are mentioned only incidentally as providers, and he is not depicted as a tzaddik with family members as characters in the narrative sense.	יינם ואז נתבטל תמיד של הקיבוץ בכלל : ומעולם לא ישב לסעוד עד שהכני' עמו עני א׳ להיות סועד עמו : ולא ברך לעול' בלי זימון ועל הכוס דווקא : ומעולם לא הסתכל בצורתא ד זוזי ולא הכיר שום מטבע : ועד שנעשה נשוי הי׳ מתפרנס על ידי א
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0140	Khal-Hasidim_0140	Khal-Hasidim	embedding	0.96		False	high	The only family-adjacent reference is a passing mention that the Maggid's 'relatives' (קרוביו) pressured him to travel to the Besht — they are not depicted as characters and play no role in the narrative.	" אותו וגער בו הבעש״ט ואמר אין סוסים שלי אוכלות מצות ונפל עליו זיעה מחמת חולשה ויצא לחוץ וישב על האצטבא שלפני הבית לנוח וראה איש אחד רך בשנים וקרא אותו אליו ואמר לו לי בבקשה ממך לך אל הבעש""ט ואמור למה אינו מקיים הפסוק ואה"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0138	Shivhei-Habesht_0138	Shivhei-Habesht	embedding	0.96		False	high	The story features the Besht, R' Meir, R' Zelig, and two wealthy men as characters, but no family members (wife, sons, daughters, parents) of the tzaddik appear or play any role.	"ט נסע לדרכו ובאו וכשראו ששהה נסיעתם אמרו אנחנו נלך לבהמ""ד וכשיהי' מוכן לנסוע יתן לנו ר' מאיר ידיעה ונבוא וכן הי' שהודיע להם ובאו ונתן הנגיד ל הבעש״ט בפעם ראשונה א׳ אד""ז וכשבאו וכשבאי פ""ש לקח הבעש״ט אותו א""ז ונתן להנגיד ה"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0007	Mifalot-HaZadikim_0007	Mifalot-HaZadikim	embedding	0.96		False	high	The story features only Rabbi Mordechai of Chernobyl, Rabbi Yehoshua the Maggid, and a shochet — no family members (wife, sons, daughters, parents) of any tzaddik appear or are mentioned.	 זמן מה עד שתוכל לאמן ידך בלטישות הסכין היטב היטב. כי לפי דעתי עדיין לא הורגלת בזה כמצטרך ולא עלתה עדיין לימודך כראוי וכאשר שמע השו״ב הנ״ל מדברי הרב ר׳ יהושע תומ״י ציית לדבריו ונסע עוד הפעם להשוחט הנ״ל ללמוד א״ע היטב ללט
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0239	Khal-Hasidim_0239	Khal-Hasidim	embedding	0.96		False	high	The story features only the tzaddik (the Seer of Lublin), a wealthy skeptic (nagid), and a Hasid — no family members of the tzaddik appear as characters.	ששמעת בעצמך נאצות וגידופים על הרבי ואנכי לעצתך אקשיב ועלה אתי בעגלתי ותחזה כי לא אמצו תודתי והיה בבואינו העירה נלכה שנינו יחד אחוזי יד אל הרבי ותראה כי רבי אך מכבד עשירים ולא ידע את העני אתו בבית יהיה אף אחד חסיד קדוש וט
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0177	Khal-Hasidim_0177	Khal-Hasidim	embedding	0.96		False	high	The tzaddik's son is mentioned only in a closing remark ('as it happened to the rabbi, so it also happened to his son'), but he never appears as an actual character in the narrative.	"ה להם את דברו ויאמר להם אל תיראו מדברי הכלב הזה אשר עומד מאחרי עשו זאת איפוא אשר אני אומר לכם ויתפלאו האנשים ע""ז ויעמדו כך וכמו חצי שעה בא הגו""ב ויפתח את הדלת לבית החיצון ויביט בפני האנשים העומדים שם ולא דיבר מאומה ואח״כ"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0117	Khal-Hasidim_0117	Khal-Hasidim	embedding	0.96		False	high	No members of the Besht's immediate family (wife, sons, daughters, parents) appear in the story; the Besht falsely claims to be the young woman's uncle as a stratagem, but no actual family of his is depicted.	 ושם אתן לך איש טוב לבעל כפי רצונך ותאמר האשה הן אני אסע ויאמר לה א״כ לכי הכיני עצמך כי לא נתעכב בכאן ותלך האשה ותקח את בגדיה ותכשיטים ותשימם בתיבה א׳ ויהי כראות חמיה את מעשיה וישאל אותה להיכן את נוסע נוסעת שאת הכינה א״ע
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0045	Mifalot-HaZadikim_0045	Mifalot-HaZadikim	embedding	0.96		False	high	The story features a villager and his learned son-in-law visiting R' Elimelech, but no members of the tzaddik's own family (wife, children, parents) appear as characters.	רב ר׳ אלימלך ונתן שלום לחותנו הכפרי הנ״ל ולחתנו לא נתן לו שלום ופנה עורף כנגדו רק שאל לו תיכף בזה״ל אברך (בל״א יונגר מאן) מה יאמר ד׳ ונזדעזע החתן הנ״ל ברוב פחד ובהלה. ותסמר שערת בשרו כי לא ידע מה להשיב לו וגם לא הבין פי׳
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0015	Shivhei-Habesht_0015	Shivhei-Habesht	embedding	0.959		False	high	The story features only the Besht and various disciples/witnesses (R' Avraham, R' Wolf Kutzes, the Maggid of Polnoye, R' David Furkes, the Great Maggid of Mezeritch); no family members of any tzaddik appear as characters.	"קים ומניח כמה פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא הי' מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש""ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך "
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0197	Shivhei-Habesht_0197	Shivhei-Habesht	embedding	0.959		False	high	The story features only the Besht and the preacher (Reb Aryeh Leib of Polnah); no family members of the tzaddik appear at any point.	"Shivhei-Habesht_0197 תיוגים* מעשה הי' שהרב המוכיח מוה' ארי׳ ליב מפולנאה חשקה נפשו מאוד ללמוד חכמת שיחת בהמות ועופות ושיחת דקלים מצד שנצרך לו זה לתוכחה ומאחר שהיה כוונתו לש""ש נגמר בדעתו ליסע ל הבעש״ט ולבקש ממנו שילמד אותו"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0075	Khal-Hasidim_0075	Khal-Hasidim	embedding	0.959		False	high	The story features the Besht and various other figures (R' Zeev Kitzes, R' Leib Kreminer, a nobleman), but the orphan girl raised in the Besht's home is explicitly described as an orphan ward, not a family member, and no wife, children, or parents of the tzaddik appear as characters.	"ון אני צריך לדבר עמך דבר סתר והלך עמו לחדר א' ואמר להאדון בזה""ל ידעתי שאתה איש צדיק ונאמן מאד ולא תחפוץ אפי' ש""פ ממון אחרים וכעת אני רוצה לסלק לה סך הנ""ל אולי ע״פ החשבון אינו מגיע מהשבוים סך כזה ותכשל ח""ו בגזל והשיב לו ה"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0120	Khal-Hasidim_0120	Khal-Hasidim	embedding	0.959		False	high	The story features the Besht and an elderly priest as its only active characters, with no appearance of any family member of the tzaddik.	"Khal-Hasidim_0120 תיוגים פ""א בע""כ קודם כל נדרי נתאספו כל הקהל לבה""מד ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכיה כי הבינו הכל שלא דבר רק הוא אח״ז הביט הרב מהחלון איך שכומר"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0024	Khal-Hasidim_0024	Khal-Hasidim	embedding	0.959		False	high	The story features the Besht and his disciples alongside a Jewish innkeeper and a sorcerer nobleman, but no member of the tzaddik's immediate family (wife, sons, daughters, parents) appears or is mentioned.	ן עשו עד אשר רמז להם הבעש״ט בידו אח״כ צוה הבעש״ט להתיר השק ולהשליכו החוצה ויעשו כן. והתינוק ראו אותו כי לא חסר לו מאומה ויכינו עצמם על הב״מ ויכבדו את הבעש״ט בכיבוד סנדק ויעשו הב״מ כדת ואחר הב״מ ביקש הבעל ברית מ הבעל שם ט
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Peer-MiKdoshim/Peer-MiKdoshim_0010	Peer-MiKdoshim_0010	PeerMikdoshim	embedding	0.959		True	high	The tzaddik's first wife is a central, active character throughout the story — she survives the fire, lives as a wandering pauper, is tested by her husband, and is ultimately reunited with him — and his second wife (the wealthy man's daughter) also appears as a character who receives a divorce.	ה הסיפור מהמקרה הנוראה אשר קרה אותי ולא אדע אם בעלי עודו חי ויבקש מאתה לספר לו כל המאורע ותספר לו ע״ד השריפה וכל המראה והחזיון אשר ידע בנפשו ועד כי דרש חקר ומצא נכון כי היא אשתו והוא אישה חישה עוד יגון אחד הכה את לבבו או
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0086	Shivhei-Habesht_0086	Shivhei-Habesht	embedding	0.959		False	high	The story features the Besht and various other figures (R' Zev, R' Leib Kreminer, a nobleman, a commissioner), including an orphan girl raised in the Besht's house, but no member of the Besht's immediate family (wife, sons, daughters, parents) appears as a character.	"כך עלה בדעתו ואמר להאדון אני צריך לדבר עמך דבר סתר והלך עמו לחדר א' ואמר להאדון בזה""ל ידעתי שאתה איש צדיק ונאמן מאוד ולא תחפוץ אפילו ש""פ ממון אחרים וכעת אני רוצה לסלק לך סך הנ""ל אולי ע״פ החשבון אינו מגיע מהשבוים סך כזה ו"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0001	Maase-Zadikim_0001	maase-zadikim	embedding	0.959		True	high	The scholar's wife appears as an active speaking character who initiates the plot, and his sons and daughters are explicitly named as grown children needing to be married, making family members genuine participants in the narrative.	"אחרים וגם הם ספרו לו גנות ורעות האיש אשר שואל עליו כי היה רשע שאין דומה לו ר""ל. וישא הת""ח ההוא את רגליו וישב לביתו בפחי נפש בלי שום תשוע' כי אם ברפיון כח מרוב הדרך והיגונות אשר מצאתהו עדי בואו לביתו העיר הגדולה אשר שם הי"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0001	Sipurei-Zadikim_0001	Sipurei-Zadikim	embedding	0.959		True	medium	R' Mordechai of Chernobyl appears as a character explicitly identified as 'son of R' Nachum of Chernobyl,' and his father R' Menachem is noted as still alive — family membership is central to how he is introduced in the episode.	"יה פורע בזמנו. וכמה מעשיות יודע אני הכותב מזה ואם יגזור הש""י אוציאם כולם לאור ועל כן השערתי כי זאת היה עסקו גם ב בוניטש ): ויהי ביום ערב שבת קודש אחר חצות אחר שהלך הרב למקוה קרא את הנגיד הנ""ל ואמר לו שאלה אחת קטנה אשאל מ"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0086	Khal-Hasidim_0086	Khal-Hasidim	embedding	0.959		False	high	The story features the Besht, two disciples (R' Zeev Kitzes, R' David Purkes), and a sick student, but no immediate family members (wife, sons, daughters, parents) of the tzaddik appear as characters.	"Khal-Hasidim_0086 תיוגים מעשה כשבא הבעש״ט לק""ק מעזיבוז לא היה חשוב בעיני החסידים היינו הרה""ק ר' זאב קיצעס והרה""ק ר' דוד פורקעס מחמת השם שקראו אותו בעש״ט כי שם זה אינו נאה לצדיק והיה להם תלמיד הגון וחלה והוא והיא היה איש "
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0112	Shivhei-Habesht_0112	Shivhei-Habesht	embedding	0.959		False	high	The story features the Besht, two Hasidim (R' Zeev Kutses and R' David Purkes), a sick student, and a hidden boy — no family members (wife, sons, daughters, parents) of the tzaddik appear as characters.	ידיעה למעל' את מי יכניסו בג״ע והכריחו את החולה שיתן להם ת״כ שיגלה להם איך יתנהגו עמו אחר מותו וכשמת בא להם וגילה להם שהכניסו אותו לג״ע ולא ראה שם הבעש״ט ולא ידע על ידי מי הכניסו אותו אך לא היה לו מקום בג״ע כי כאשר ישב במ
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0198	Shivhei-Habesht_0198	Shivhei-Habesht	embedding	0.958		False	high	No members of the Besht's immediate family (wife, sons, daughters, parents) appear as characters; the family members mentioned (father-in-law, daughter-in-law, grandfather) belong to other characters in the story.	"עמקי הקליפו׳ ושלא תשאר שם ח""ו והבטחתי לו והנה האשה הנ""ל הגבילה הזמן על יום זה ושבוודאי אחר שני שעות יבוא השר עם אנשי חיל ויקח האשה עם כל הבגדים ותכשיטים ביד חזקה ותמיר דתה לזאת איעצך ויהי אלהים עמך ולמצוה רבה יחשב והצלת "
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0146	Khal-Hasidim_0146	Khal-Hasidim	embedding	0.958		False	high	The story focuses entirely on the Maggid of Mezeritch, a sick nobleman from Vilna, and the doctor Gordeh who becomes a tzaddik — no family members of the tzaddik appear as characters.	" דת יהודית מה גם כי הי׳ מחומם מאד בתאות המשגל. ולא הי׳ נוסע שום נסיעה בלא ידידות רבות כי הי' מוליך אתו נשים אהובות לו וע""כ כאשר עשו הדברים הנ""ל רושם חזק בלבו נגמר בדעתו לנסוע למקום הרב המגיד . אך לא הי' יכול לעזוב את המל"
characters-and-roles:the_family_of_the_tsaddik	https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0018	Maase-Zadikim_0018	maase-zadikim	embedding	0.958		False	high	The family members mentioned in the story (wife and household, 'אשתי ובני ביתי') belong to the innkeeper, not to the tzaddik (the Apter Rav), who appears alone throughout the narrative.	דאר על מעשהו מאין לו כח הזה לפעול ישועות. ויכחד הרינדאר ויאמר לא ידעתי דבר וכו' אז הודיעו הרה״ק כי הוא הרב מ אפטא וכי הוא גוזר עליו לגלות א״ע ויען הרינדאר ויאמר מצוה לשמוע דברי חכמים והנני לגלות אזניך ולספר לך כי אך מגוד
